url	ns	type	id	name	description	code	sourceUrl
https://onet.org.ai/Occupation/Materials_Scientists	onet.org.ai	Occupation	Materials_Scientists	Materials Scientists		19-2032.00	https://www.onetonline.org/link/summary/19-2032.00
https://onet.org.ai/Occupation/Environmental_Scientists_and_Specialists,_Including_Health	onet.org.ai	Occupation	Environmental_Scientists_and_Specialists,_Including_Health	Environmental Scientists and Specialists, Including Health		19-2041.00	https://www.onetonline.org/link/summary/19-2041.00
https://onet.org.ai/Occupation/Climate_Change_Policy_Analysts	onet.org.ai	Occupation	Climate_Change_Policy_Analysts	Climate Change Policy Analysts		19-2041.01	https://www.onetonline.org/link/summary/19-2041.01
https://onet.org.ai/Occupation/Environmental_Restoration_Planners	onet.org.ai	Occupation	Environmental_Restoration_Planners	Environmental Restoration Planners		19-2041.02	https://www.onetonline.org/link/summary/19-2041.02
https://onet.org.ai/Occupation/Industrial_Ecologists	onet.org.ai	Occupation	Industrial_Ecologists	Industrial Ecologists		19-2041.03	https://www.onetonline.org/link/summary/19-2041.03
https://onet.org.ai/Occupation/Geoscientists,_Except_Hydrologists_and_Geographers	onet.org.ai	Occupation	Geoscientists,_Except_Hydrologists_and_Geographers	Geoscientists, Except Hydrologists and Geographers		19-2042.00	https://www.onetonline.org/link/summary/19-2042.00
https://onet.org.ai/Occupation/Hydrologists	onet.org.ai	Occupation	Hydrologists	Hydrologists		19-2043.00	https://www.onetonline.org/link/summary/19-2043.00
https://onet.org.ai/Occupation/Physical_Scientists,_All_Other	onet.org.ai	Occupation	Physical_Scientists,_All_Other	Physical Scientists, All Other		19-2099.00	https://www.onetonline.org/link/summary/19-2099.00
https://onet.org.ai/Occupation/Remote_Sensing_Scientists_and_Technologists	onet.org.ai	Occupation	Remote_Sensing_Scientists_and_Technologists	Remote Sensing Scientists and Technologists		19-2099.01	https://www.onetonline.org/link/summary/19-2099.01
https://onet.org.ai/Occupation/Economists	onet.org.ai	Occupation	Economists	Economists		19-3011.00	https://www.onetonline.org/link/summary/19-3011.00
https://onet.org.ai/Occupation/Environmental_Economists	onet.org.ai	Occupation	Environmental_Economists	Environmental Economists		19-3011.01	https://www.onetonline.org/link/summary/19-3011.01
https://onet.org.ai/Occupation/Survey_Researchers	onet.org.ai	Occupation	Survey_Researchers	Survey Researchers		19-3022.00	https://www.onetonline.org/link/summary/19-3022.00
https://onet.org.ai/Occupation/Industrial-Organizational_Psychologists	onet.org.ai	Occupation	Industrial-Organizational_Psychologists	Industrial-Organizational Psychologists		19-3032.00	https://www.onetonline.org/link/summary/19-3032.00
https://onet.org.ai/Occupation/Clinical_and_Counseling_Psychologists	onet.org.ai	Occupation	Clinical_and_Counseling_Psychologists	Clinical and Counseling Psychologists		19-3033.00	https://www.onetonline.org/link/summary/19-3033.00
https://onet.org.ai/Occupation/School_Psychologists	onet.org.ai	Occupation	School_Psychologists	School Psychologists		19-3034.00	https://www.onetonline.org/link/summary/19-3034.00
https://onet.org.ai/Occupation/Psychologists,_All_Other	onet.org.ai	Occupation	Psychologists,_All_Other	Psychologists, All Other		19-3039.00	https://www.onetonline.org/link/summary/19-3039.00
https://onet.org.ai/Occupation/Neuropsychologists	onet.org.ai	Occupation	Neuropsychologists	Neuropsychologists		19-3039.02	https://www.onetonline.org/link/summary/19-3039.02
https://onet.org.ai/Occupation/Clinical_Neuropsychologists	onet.org.ai	Occupation	Clinical_Neuropsychologists	Clinical Neuropsychologists		19-3039.03	https://www.onetonline.org/link/summary/19-3039.03
https://onet.org.ai/Occupation/Sociologists	onet.org.ai	Occupation	Sociologists	Sociologists		19-3041.00	https://www.onetonline.org/link/summary/19-3041.00
https://onet.org.ai/Occupation/Urban_and_Regional_Planners	onet.org.ai	Occupation	Urban_and_Regional_Planners	Urban and Regional Planners		19-3051.00	https://www.onetonline.org/link/summary/19-3051.00
https://onet.org.ai/Occupation/Anthropologists_and_Archeologists	onet.org.ai	Occupation	Anthropologists_and_Archeologists	Anthropologists and Archeologists		19-3091.00	https://www.onetonline.org/link/summary/19-3091.00
https://onet.org.ai/Occupation/Geographers	onet.org.ai	Occupation	Geographers	Geographers		19-3092.00	https://www.onetonline.org/link/summary/19-3092.00
https://onet.org.ai/Occupation/Historians	onet.org.ai	Occupation	Historians	Historians		19-3093.00	https://www.onetonline.org/link/summary/19-3093.00
https://onet.org.ai/Occupation/Political_Scientists	onet.org.ai	Occupation	Political_Scientists	Political Scientists		19-3094.00	https://www.onetonline.org/link/summary/19-3094.00
https://onet.org.ai/Occupation/Social_Scientists_and_Related_Workers,_All_Other	onet.org.ai	Occupation	Social_Scientists_and_Related_Workers,_All_Other	Social Scientists and Related Workers, All Other		19-3099.00	https://www.onetonline.org/link/summary/19-3099.00
https://onet.org.ai/Occupation/Transportation_Planners	onet.org.ai	Occupation	Transportation_Planners	Transportation Planners		19-3099.01	https://www.onetonline.org/link/summary/19-3099.01
https://onet.org.ai/Occupation/Agricultural_Technicians	onet.org.ai	Occupation	Agricultural_Technicians	Agricultural Technicians		19-4012.00	https://www.onetonline.org/link/summary/19-4012.00
https://onet.org.ai/Occupation/Precision_Agriculture_Technicians	onet.org.ai	Occupation	Precision_Agriculture_Technicians	Precision Agriculture Technicians		19-4012.01	https://www.onetonline.org/link/summary/19-4012.01
https://onet.org.ai/Occupation/Food_Science_Technicians	onet.org.ai	Occupation	Food_Science_Technicians	Food Science Technicians		19-4013.00	https://www.onetonline.org/link/summary/19-4013.00
https://onet.org.ai/Occupation/Biological_Technicians	onet.org.ai	Occupation	Biological_Technicians	Biological Technicians		19-4021.00	https://www.onetonline.org/link/summary/19-4021.00
https://onet.org.ai/Occupation/Chemical_Technicians	onet.org.ai	Occupation	Chemical_Technicians	Chemical Technicians		19-4031.00	https://www.onetonline.org/link/summary/19-4031.00
https://onet.org.ai/Occupation/Environmental_Science_and_Protection_Technicians,_Including_Health	onet.org.ai	Occupation	Environmental_Science_and_Protection_Technicians,_Including_Health	Environmental Science and Protection Technicians, Including Health		19-4042.00	https://www.onetonline.org/link/summary/19-4042.00
https://onet.org.ai/Occupation/Geological_Technicians,_Except_Hydrologic_Technicians	onet.org.ai	Occupation	Geological_Technicians,_Except_Hydrologic_Technicians	Geological Technicians, Except Hydrologic Technicians		19-4043.00	https://www.onetonline.org/link/summary/19-4043.00
https://onet.org.ai/Occupation/Hydrologic_Technicians	onet.org.ai	Occupation	Hydrologic_Technicians	Hydrologic Technicians		19-4044.00	https://www.onetonline.org/link/summary/19-4044.00
https://onet.org.ai/Occupation/Nuclear_Technicians	onet.org.ai	Occupation	Nuclear_Technicians	Nuclear Technicians		19-4051.00	https://www.onetonline.org/link/summary/19-4051.00
https://onet.org.ai/Occupation/Nuclear_Monitoring_Technicians	onet.org.ai	Occupation	Nuclear_Monitoring_Technicians	Nuclear Monitoring Technicians		19-4051.02	https://www.onetonline.org/link/summary/19-4051.02
https://onet.org.ai/Occupation/Social_Science_Research_Assistants	onet.org.ai	Occupation	Social_Science_Research_Assistants	Social Science Research Assistants		19-4061.00	https://www.onetonline.org/link/summary/19-4061.00
https://onet.org.ai/Occupation/Forest_and_Conservation_Technicians	onet.org.ai	Occupation	Forest_and_Conservation_Technicians	Forest and Conservation Technicians		19-4071.00	https://www.onetonline.org/link/summary/19-4071.00
https://onet.org.ai/Occupation/Forensic_Science_Technicians	onet.org.ai	Occupation	Forensic_Science_Technicians	Forensic Science Technicians		19-4092.00	https://www.onetonline.org/link/summary/19-4092.00
https://onet.org.ai/Occupation/Life,_Physical,_and_Social_Science_Technicians,_All_Other	onet.org.ai	Occupation	Life,_Physical,_and_Social_Science_Technicians,_All_Other	Life, Physical, and Social Science Technicians, All Other		19-4099.00	https://www.onetonline.org/link/summary/19-4099.00
https://onet.org.ai/Occupation/Quality_Control_Analysts	onet.org.ai	Occupation	Quality_Control_Analysts	Quality Control Analysts		19-4099.01	https://www.onetonline.org/link/summary/19-4099.01
https://onet.org.ai/Occupation/Remote_Sensing_Technicians	onet.org.ai	Occupation	Remote_Sensing_Technicians	Remote Sensing Technicians		19-4099.03	https://www.onetonline.org/link/summary/19-4099.03
https://onet.org.ai/Occupation/Occupational_Health_and_Safety_Specialists	onet.org.ai	Occupation	Occupational_Health_and_Safety_Specialists	Occupational Health and Safety Specialists		19-5011.00	https://www.onetonline.org/link/summary/19-5011.00
https://onet.org.ai/Occupation/Occupational_Health_and_Safety_Technicians	onet.org.ai	Occupation	Occupational_Health_and_Safety_Technicians	Occupational Health and Safety Technicians		19-5012.00	https://www.onetonline.org/link/summary/19-5012.00
https://onet.org.ai/Occupation/Substance_Abuse_and_Behavioral_Disorder_Counselors	onet.org.ai	Occupation	Substance_Abuse_and_Behavioral_Disorder_Counselors	Substance Abuse and Behavioral Disorder Counselors		21-1011.00	https://www.onetonline.org/link/summary/21-1011.00
https://onet.org.ai/Occupation/Educational,_Guidance,_and_Career_Counselors_and_Advisors	onet.org.ai	Occupation	Educational,_Guidance,_and_Career_Counselors_and_Advisors	Educational, Guidance, and Career Counselors and Advisors		21-1012.00	https://www.onetonline.org/link/summary/21-1012.00
https://onet.org.ai/Occupation/Marriage_and_Family_Therapists	onet.org.ai	Occupation	Marriage_and_Family_Therapists	Marriage and Family Therapists		21-1013.00	https://www.onetonline.org/link/summary/21-1013.00
https://onet.org.ai/Occupation/Mental_Health_Counselors	onet.org.ai	Occupation	Mental_Health_Counselors	Mental Health Counselors		21-1014.00	https://www.onetonline.org/link/summary/21-1014.00
https://onet.org.ai/Occupation/Rehabilitation_Counselors	onet.org.ai	Occupation	Rehabilitation_Counselors	Rehabilitation Counselors		21-1015.00	https://www.onetonline.org/link/summary/21-1015.00
https://onet.org.ai/Occupation/Counselors,_All_Other	onet.org.ai	Occupation	Counselors,_All_Other	Counselors, All Other		21-1019.00	https://www.onetonline.org/link/summary/21-1019.00
https://onet.org.ai/Occupation/Child,_Family,_and_School_Social_Workers	onet.org.ai	Occupation	Child,_Family,_and_School_Social_Workers	Child, Family, and School Social Workers		21-1021.00	https://www.onetonline.org/link/summary/21-1021.00
https://onet.org.ai/Occupation/Healthcare_Social_Workers	onet.org.ai	Occupation	Healthcare_Social_Workers	Healthcare Social Workers		21-1022.00	https://www.onetonline.org/link/summary/21-1022.00
https://onet.org.ai/Occupation/Mental_Health_and_Substance_Abuse_Social_Workers	onet.org.ai	Occupation	Mental_Health_and_Substance_Abuse_Social_Workers	Mental Health and Substance Abuse Social Workers		21-1023.00	https://www.onetonline.org/link/summary/21-1023.00
https://onet.org.ai/Occupation/Social_Workers,_All_Other	onet.org.ai	Occupation	Social_Workers,_All_Other	Social Workers, All Other		21-1029.00	https://www.onetonline.org/link/summary/21-1029.00
https://onet.org.ai/Occupation/Health_Education_Specialists	onet.org.ai	Occupation	Health_Education_Specialists	Health Education Specialists		21-1091.00	https://www.onetonline.org/link/summary/21-1091.00
https://onet.org.ai/Occupation/Probation_Officers_and_Correctional_Treatment_Specialists	onet.org.ai	Occupation	Probation_Officers_and_Correctional_Treatment_Specialists	Probation Officers and Correctional Treatment Specialists		21-1092.00	https://www.onetonline.org/link/summary/21-1092.00
https://onet.org.ai/Occupation/Social_and_Human_Service_Assistants	onet.org.ai	Occupation	Social_and_Human_Service_Assistants	Social and Human Service Assistants		21-1093.00	https://www.onetonline.org/link/summary/21-1093.00
https://onet.org.ai/Occupation/Community_Health_Workers	onet.org.ai	Occupation	Community_Health_Workers	Community Health Workers		21-1094.00	https://www.onetonline.org/link/summary/21-1094.00
https://onet.org.ai/Occupation/Community_and_Social_Service_Specialists,_All_Other	onet.org.ai	Occupation	Community_and_Social_Service_Specialists,_All_Other	Community and Social Service Specialists, All Other		21-1099.00	https://www.onetonline.org/link/summary/21-1099.00
https://onet.org.ai/Occupation/Clergy	onet.org.ai	Occupation	Clergy	Clergy		21-2011.00	https://www.onetonline.org/link/summary/21-2011.00
https://onet.org.ai/Occupation/Directors,_Religious_Activities_and_Education	onet.org.ai	Occupation	Directors,_Religious_Activities_and_Education	Directors, Religious Activities and Education		21-2021.00	https://www.onetonline.org/link/summary/21-2021.00
https://onet.org.ai/Occupation/Religious_Workers,_All_Other	onet.org.ai	Occupation	Religious_Workers,_All_Other	Religious Workers, All Other		21-2099.00	https://www.onetonline.org/link/summary/21-2099.00
https://onet.org.ai/Occupation/Lawyers	onet.org.ai	Occupation	Lawyers	Lawyers		23-1011.00	https://www.onetonline.org/link/summary/23-1011.00
https://onet.org.ai/Occupation/Judicial_Law_Clerks	onet.org.ai	Occupation	Judicial_Law_Clerks	Judicial Law Clerks		23-1012.00	https://www.onetonline.org/link/summary/23-1012.00
https://onet.org.ai/Occupation/Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers	onet.org.ai	Occupation	Administrative_Law_Judges,_Adjudicators,_and_Hearing_Officers	Administrative Law Judges, Adjudicators, and Hearing Officers		23-1021.00	https://www.onetonline.org/link/summary/23-1021.00
https://onet.org.ai/Occupation/Arbitrators,_Mediators,_and_Conciliators	onet.org.ai	Occupation	Arbitrators,_Mediators,_and_Conciliators	Arbitrators, Mediators, and Conciliators		23-1022.00	https://www.onetonline.org/link/summary/23-1022.00
https://onet.org.ai/Occupation/Judges,_Magistrate_Judges,_and_Magistrates	onet.org.ai	Occupation	Judges,_Magistrate_Judges,_and_Magistrates	Judges, Magistrate Judges, and Magistrates		23-1023.00	https://www.onetonline.org/link/summary/23-1023.00
https://onet.org.ai/Occupation/Paralegals_and_Legal_Assistants	onet.org.ai	Occupation	Paralegals_and_Legal_Assistants	Paralegals and Legal Assistants		23-2011.00	https://www.onetonline.org/link/summary/23-2011.00
https://onet.org.ai/Occupation/Title_Examiners,_Abstractors,_and_Searchers	onet.org.ai	Occupation	Title_Examiners,_Abstractors,_and_Searchers	Title Examiners, Abstractors, and Searchers		23-2093.00	https://www.onetonline.org/link/summary/23-2093.00
https://onet.org.ai/Occupation/Legal_Support_Workers,_All_Other	onet.org.ai	Occupation	Legal_Support_Workers,_All_Other	Legal Support Workers, All Other		23-2099.00	https://www.onetonline.org/link/summary/23-2099.00
https://onet.org.ai/Occupation/Business_Teachers,_Postsecondary	onet.org.ai	Occupation	Business_Teachers,_Postsecondary	Business Teachers, Postsecondary		25-1011.00	https://www.onetonline.org/link/summary/25-1011.00
https://onet.org.ai/Occupation/Computer_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Computer_Science_Teachers,_Postsecondary	Computer Science Teachers, Postsecondary		25-1021.00	https://www.onetonline.org/link/summary/25-1021.00
https://onet.org.ai/Occupation/Mathematical_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Mathematical_Science_Teachers,_Postsecondary	Mathematical Science Teachers, Postsecondary		25-1022.00	https://www.onetonline.org/link/summary/25-1022.00
https://onet.org.ai/Occupation/Architecture_Teachers,_Postsecondary	onet.org.ai	Occupation	Architecture_Teachers,_Postsecondary	Architecture Teachers, Postsecondary		25-1031.00	https://www.onetonline.org/link/summary/25-1031.00
https://onet.org.ai/Occupation/Engineering_Teachers,_Postsecondary	onet.org.ai	Occupation	Engineering_Teachers,_Postsecondary	Engineering Teachers, Postsecondary		25-1032.00	https://www.onetonline.org/link/summary/25-1032.00
https://onet.org.ai/Occupation/Agricultural_Sciences_Teachers,_Postsecondary	onet.org.ai	Occupation	Agricultural_Sciences_Teachers,_Postsecondary	Agricultural Sciences Teachers, Postsecondary		25-1041.00	https://www.onetonline.org/link/summary/25-1041.00
https://onet.org.ai/Occupation/Biological_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Biological_Science_Teachers,_Postsecondary	Biological Science Teachers, Postsecondary		25-1042.00	https://www.onetonline.org/link/summary/25-1042.00
https://onet.org.ai/Occupation/Forestry_and_Conservation_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Forestry_and_Conservation_Science_Teachers,_Postsecondary	Forestry and Conservation Science Teachers, Postsecondary		25-1043.00	https://www.onetonline.org/link/summary/25-1043.00
https://onet.org.ai/Occupation/Atmospheric,_Earth,_Marine,_and_Space_Sciences_Teachers,_Postsecondary	onet.org.ai	Occupation	Atmospheric,_Earth,_Marine,_and_Space_Sciences_Teachers,_Postsecondary	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary		25-1051.00	https://www.onetonline.org/link/summary/25-1051.00
https://onet.org.ai/Occupation/Chemistry_Teachers,_Postsecondary	onet.org.ai	Occupation	Chemistry_Teachers,_Postsecondary	Chemistry Teachers, Postsecondary		25-1052.00	https://www.onetonline.org/link/summary/25-1052.00
https://onet.org.ai/Occupation/Environmental_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Environmental_Science_Teachers,_Postsecondary	Environmental Science Teachers, Postsecondary		25-1053.00	https://www.onetonline.org/link/summary/25-1053.00
https://onet.org.ai/Occupation/Physics_Teachers,_Postsecondary	onet.org.ai	Occupation	Physics_Teachers,_Postsecondary	Physics Teachers, Postsecondary		25-1054.00	https://www.onetonline.org/link/summary/25-1054.00
https://onet.org.ai/Occupation/Anthropology_and_Archeology_Teachers,_Postsecondary	onet.org.ai	Occupation	Anthropology_and_Archeology_Teachers,_Postsecondary	Anthropology and Archeology Teachers, Postsecondary		25-1061.00	https://www.onetonline.org/link/summary/25-1061.00
https://onet.org.ai/Occupation/Area,_Ethnic,_and_Cultural_Studies_Teachers,_Postsecondary	onet.org.ai	Occupation	Area,_Ethnic,_and_Cultural_Studies_Teachers,_Postsecondary	Area, Ethnic, and Cultural Studies Teachers, Postsecondary		25-1062.00	https://www.onetonline.org/link/summary/25-1062.00
https://onet.org.ai/Occupation/Economics_Teachers,_Postsecondary	onet.org.ai	Occupation	Economics_Teachers,_Postsecondary	Economics Teachers, Postsecondary		25-1063.00	https://www.onetonline.org/link/summary/25-1063.00
https://onet.org.ai/Occupation/Geography_Teachers,_Postsecondary	onet.org.ai	Occupation	Geography_Teachers,_Postsecondary	Geography Teachers, Postsecondary		25-1064.00	https://www.onetonline.org/link/summary/25-1064.00
https://onet.org.ai/Occupation/Political_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Political_Science_Teachers,_Postsecondary	Political Science Teachers, Postsecondary		25-1065.00	https://www.onetonline.org/link/summary/25-1065.00
https://onet.org.ai/Occupation/Psychology_Teachers,_Postsecondary	onet.org.ai	Occupation	Psychology_Teachers,_Postsecondary	Psychology Teachers, Postsecondary		25-1066.00	https://www.onetonline.org/link/summary/25-1066.00
https://onet.org.ai/Occupation/Sociology_Teachers,_Postsecondary	onet.org.ai	Occupation	Sociology_Teachers,_Postsecondary	Sociology Teachers, Postsecondary		25-1067.00	https://www.onetonline.org/link/summary/25-1067.00
https://onet.org.ai/Occupation/Social_Sciences_Teachers,_Postsecondary,_All_Other	onet.org.ai	Occupation	Social_Sciences_Teachers,_Postsecondary,_All_Other	Social Sciences Teachers, Postsecondary, All Other		25-1069.00	https://www.onetonline.org/link/summary/25-1069.00
https://onet.org.ai/Occupation/Health_Specialties_Teachers,_Postsecondary	onet.org.ai	Occupation	Health_Specialties_Teachers,_Postsecondary	Health Specialties Teachers, Postsecondary		25-1071.00	https://www.onetonline.org/link/summary/25-1071.00
https://onet.org.ai/Occupation/Nursing_Instructors_and_Teachers,_Postsecondary	onet.org.ai	Occupation	Nursing_Instructors_and_Teachers,_Postsecondary	Nursing Instructors and Teachers, Postsecondary		25-1072.00	https://www.onetonline.org/link/summary/25-1072.00
https://onet.org.ai/Occupation/Education_Teachers,_Postsecondary	onet.org.ai	Occupation	Education_Teachers,_Postsecondary	Education Teachers, Postsecondary		25-1081.00	https://www.onetonline.org/link/summary/25-1081.00
https://onet.org.ai/Occupation/Library_Science_Teachers,_Postsecondary	onet.org.ai	Occupation	Library_Science_Teachers,_Postsecondary	Library Science Teachers, Postsecondary		25-1082.00	https://www.onetonline.org/link/summary/25-1082.00
https://onet.org.ai/Occupation/Criminal_Justice_and_Law_Enforcement_Teachers,_Postsecondary	onet.org.ai	Occupation	Criminal_Justice_and_Law_Enforcement_Teachers,_Postsecondary	Criminal Justice and Law Enforcement Teachers, Postsecondary		25-1111.00	https://www.onetonline.org/link/summary/25-1111.00
https://onet.org.ai/Occupation/Law_Teachers,_Postsecondary	onet.org.ai	Occupation	Law_Teachers,_Postsecondary	Law Teachers, Postsecondary		25-1112.00	https://www.onetonline.org/link/summary/25-1112.00
https://onet.org.ai/Occupation/Social_Work_Teachers,_Postsecondary	onet.org.ai	Occupation	Social_Work_Teachers,_Postsecondary	Social Work Teachers, Postsecondary		25-1113.00	https://www.onetonline.org/link/summary/25-1113.00
https://onet.org.ai/Occupation/Art,_Drama,_and_Music_Teachers,_Postsecondary	onet.org.ai	Occupation	Art,_Drama,_and_Music_Teachers,_Postsecondary	Art, Drama, and Music Teachers, Postsecondary		25-1121.00	https://www.onetonline.org/link/summary/25-1121.00
https://onet.org.ai/Occupation/Communications_Teachers,_Postsecondary	onet.org.ai	Occupation	Communications_Teachers,_Postsecondary	Communications Teachers, Postsecondary		25-1122.00	https://www.onetonline.org/link/summary/25-1122.00
https://onet.org.ai/Occupation/English_Language_and_Literature_Teachers,_Postsecondary	onet.org.ai	Occupation	English_Language_and_Literature_Teachers,_Postsecondary	English Language and Literature Teachers, Postsecondary		25-1123.00	https://www.onetonline.org/link/summary/25-1123.00
https://onet.org.ai/Occupation/Foreign_Language_and_Literature_Teachers,_Postsecondary	onet.org.ai	Occupation	Foreign_Language_and_Literature_Teachers,_Postsecondary	Foreign Language and Literature Teachers, Postsecondary		25-1124.00	https://www.onetonline.org/link/summary/25-1124.00
https://onet.org.ai/Occupation/History_Teachers,_Postsecondary	onet.org.ai	Occupation	History_Teachers,_Postsecondary	History Teachers, Postsecondary		25-1125.00	https://www.onetonline.org/link/summary/25-1125.00
https://onet.org.ai/Occupation/Philosophy_and_Religion_Teachers,_Postsecondary	onet.org.ai	Occupation	Philosophy_and_Religion_Teachers,_Postsecondary	Philosophy and Religion Teachers, Postsecondary		25-1126.00	https://www.onetonline.org/link/summary/25-1126.00
https://onet.org.ai/Occupation/Family_and_Consumer_Sciences_Teachers,_Postsecondary	onet.org.ai	Occupation	Family_and_Consumer_Sciences_Teachers,_Postsecondary	Family and Consumer Sciences Teachers, Postsecondary		25-1192.00	https://www.onetonline.org/link/summary/25-1192.00
https://onet.org.ai/Occupation/Recreation_and_Fitness_Studies_Teachers,_Postsecondary	onet.org.ai	Occupation	Recreation_and_Fitness_Studies_Teachers,_Postsecondary	Recreation and Fitness Studies Teachers, Postsecondary		25-1193.00	https://www.onetonline.org/link/summary/25-1193.00
https://onet.org.ai/Occupation/Career_Technical_Education_Teachers,_Postsecondary	onet.org.ai	Occupation	Career_Technical_Education_Teachers,_Postsecondary	Career/Technical Education Teachers, Postsecondary		25-1194.00	https://www.onetonline.org/link/summary/25-1194.00
https://onet.org.ai/Occupation/Postsecondary_Teachers,_All_Other	onet.org.ai	Occupation	Postsecondary_Teachers,_All_Other	Postsecondary Teachers, All Other		25-1199.00	https://www.onetonline.org/link/summary/25-1199.00
https://onet.org.ai/Occupation/Preschool_Teachers,_Except_Special_Education	onet.org.ai	Occupation	Preschool_Teachers,_Except_Special_Education	Preschool Teachers, Except Special Education		25-2011.00	https://www.onetonline.org/link/summary/25-2011.00
https://onet.org.ai/Occupation/Kindergarten_Teachers,_Except_Special_Education	onet.org.ai	Occupation	Kindergarten_Teachers,_Except_Special_Education	Kindergarten Teachers, Except Special Education		25-2012.00	https://www.onetonline.org/link/summary/25-2012.00
https://onet.org.ai/Occupation/Elementary_School_Teachers,_Except_Special_Education	onet.org.ai	Occupation	Elementary_School_Teachers,_Except_Special_Education	Elementary School Teachers, Except Special Education		25-2021.00	https://www.onetonline.org/link/summary/25-2021.00
https://onet.org.ai/Occupation/Middle_School_Teachers,_Except_Special_and_Career_Technical_Education	onet.org.ai	Occupation	Middle_School_Teachers,_Except_Special_and_Career_Technical_Education	Middle School Teachers, Except Special and Career/Technical Education		25-2022.00	https://www.onetonline.org/link/summary/25-2022.00
https://onet.org.ai/Occupation/Career_Technical_Education_Teachers,_Middle_School	onet.org.ai	Occupation	Career_Technical_Education_Teachers,_Middle_School	Career/Technical Education Teachers, Middle School		25-2023.00	https://www.onetonline.org/link/summary/25-2023.00
https://onet.org.ai/Occupation/Secondary_School_Teachers,_Except_Special_and_Career_Technical_Education	onet.org.ai	Occupation	Secondary_School_Teachers,_Except_Special_and_Career_Technical_Education	Secondary School Teachers, Except Special and Career/Technical Education		25-2031.00	https://www.onetonline.org/link/summary/25-2031.00
https://onet.org.ai/Occupation/Career_Technical_Education_Teachers,_Secondary_School	onet.org.ai	Occupation	Career_Technical_Education_Teachers,_Secondary_School	Career/Technical Education Teachers, Secondary School		25-2032.00	https://www.onetonline.org/link/summary/25-2032.00
https://onet.org.ai/Occupation/Special_Education_Teachers,_Preschool	onet.org.ai	Occupation	Special_Education_Teachers,_Preschool	Special Education Teachers, Preschool		25-2051.00	https://www.onetonline.org/link/summary/25-2051.00
https://onet.org.ai/Occupation/Special_Education_Teachers,_Kindergarten	onet.org.ai	Occupation	Special_Education_Teachers,_Kindergarten	Special Education Teachers, Kindergarten		25-2055.00	https://www.onetonline.org/link/summary/25-2055.00
https://onet.org.ai/Occupation/Special_Education_Teachers,_Elementary_School	onet.org.ai	Occupation	Special_Education_Teachers,_Elementary_School	Special Education Teachers, Elementary School		25-2056.00	https://www.onetonline.org/link/summary/25-2056.00
https://onet.org.ai/Occupation/Special_Education_Teachers,_Middle_School	onet.org.ai	Occupation	Special_Education_Teachers,_Middle_School	Special Education Teachers, Middle School		25-2057.00	https://www.onetonline.org/link/summary/25-2057.00
https://onet.org.ai/Occupation/Special_Education_Teachers,_Secondary_School	onet.org.ai	Occupation	Special_Education_Teachers,_Secondary_School	Special Education Teachers, Secondary School		25-2058.00	https://www.onetonline.org/link/summary/25-2058.00
https://onet.org.ai/Occupation/Special_Education_Teachers,_All_Other	onet.org.ai	Occupation	Special_Education_Teachers,_All_Other	Special Education Teachers, All Other		25-2059.00	https://www.onetonline.org/link/summary/25-2059.00
https://onet.org.ai/Occupation/Adapted_Physical_Education_Specialists	onet.org.ai	Occupation	Adapted_Physical_Education_Specialists	Adapted Physical Education Specialists		25-2059.01	https://www.onetonline.org/link/summary/25-2059.01
https://onet.org.ai/Occupation/Adult_Basic_Education,_Adult_Secondary_Education,_and_English_as_a_Second_Language_Instructors	onet.org.ai	Occupation	Adult_Basic_Education,_Adult_Secondary_Education,_and_English_as_a_Second_Language_Instructors	Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors		25-3011.00	https://www.onetonline.org/link/summary/25-3011.00
https://onet.org.ai/Occupation/Self-Enrichment_Teachers	onet.org.ai	Occupation	Self-Enrichment_Teachers	Self-Enrichment Teachers		25-3021.00	https://www.onetonline.org/link/summary/25-3021.00
https://onet.org.ai/Occupation/Substitute_Teachers,_Short-Term	onet.org.ai	Occupation	Substitute_Teachers,_Short-Term	Substitute Teachers, Short-Term		25-3031.00	https://www.onetonline.org/link/summary/25-3031.00
https://onet.org.ai/Occupation/Tutors	onet.org.ai	Occupation	Tutors	Tutors		25-3041.00	https://www.onetonline.org/link/summary/25-3041.00
https://onet.org.ai/Occupation/Teachers_and_Instructors,_All_Other	onet.org.ai	Occupation	Teachers_and_Instructors,_All_Other	Teachers and Instructors, All Other		25-3099.00	https://www.onetonline.org/link/summary/25-3099.00
https://onet.org.ai/Occupation/Archivists	onet.org.ai	Occupation	Archivists	Archivists		25-4011.00	https://www.onetonline.org/link/summary/25-4011.00
https://onet.org.ai/Occupation/Curators	onet.org.ai	Occupation	Curators	Curators		25-4012.00	https://www.onetonline.org/link/summary/25-4012.00
