ns	from	to	predicate	reverse
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/AeronauticsCommissionDirector	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/AgencyOwner	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/AgriculturalServicesDirector	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ArtsandHumanitiesCouncilDirector	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/BankPresident	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/BureauChief	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/BusinessDevelopmentExecutiveBDExecutive	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/BusinessDevelopmentOfficerBDOfficer	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/BusinessEnterpriseOfficer	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/BusinessExecutive	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/CEOChiefExecutiveOfficer	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefAdministrativeOfficerCAO	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefDiversityOfficerCDO	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefFinancialOfficerCFO	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefInformationOfficerCIO	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefInformationSecurityOfficerCISO	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefInnovationOfficerCINO	hasAlternateTitle	alternateTitleFor
onet.org.ai	https://onet.org.ai/Occupation/11-101100	https://jobs.org.ai/ChiefNursingOfficerCNO	hasAlternateTitle	alternateTitleFor
