$id	$type	$context	name	description	code	subClassOf	url
https://schema.org.ai/Clip	https://schema.org.ai/Class	https://schema.org.ai	Clip	A short TV or radio program or a segment/part of a program.	schema:Clip	schema:CreativeWork	schema:Clip
https://schema.org.ai/WatchAction	https://schema.org.ai/Class	https://schema.org.ai	WatchAction	The act of consuming dynamic/moving visual content.	schema:WatchAction	schema:ConsumeAction	schema:WatchAction
https://schema.org.ai/ExerciseGym	https://schema.org.ai/Class	https://schema.org.ai	ExerciseGym	A gym.	schema:ExerciseGym	schema:SportsActivityLocation	schema:ExerciseGym
https://schema.org.ai/MusicPlaylist	https://schema.org.ai/Class	https://schema.org.ai	MusicPlaylist	A collection of music tracks in playlist form.	schema:MusicPlaylist	schema:CreativeWork	schema:MusicPlaylist
https://schema.org.ai/EmployeeRole	https://schema.org.ai/Class	https://schema.org.ai	EmployeeRole	A subclass of OrganizationRole used to describe employee relationships.	schema:EmployeeRole	schema:OrganizationRole	schema:EmployeeRole
https://schema.org.ai/RejectAction	https://schema.org.ai/Class	https://schema.org.ai	RejectAction	The act of rejecting to/adopting an object.\n\nRelated actions:\n\n* [[AcceptAction]]: The antonym of RejectAction.	schema:RejectAction	schema:AllocateAction	schema:RejectAction
https://schema.org.ai/EventVenue	https://schema.org.ai/Class	https://schema.org.ai	EventVenue	An event venue.	schema:EventVenue	schema:CivicStructure	schema:EventVenue
https://schema.org.ai/ScheduleAction	https://schema.org.ai/Class	https://schema.org.ai	ScheduleAction	Scheduling future actions, events, or tasks.\n\nRelated actions:\n\n* [[ReserveAction]]: Unlike ReserveAction, ScheduleAction allocates future actions (e.g. an event, a task, etc) towards a time slot / spatial allocation.	schema:ScheduleAction	schema:PlanAction	schema:ScheduleAction
https://schema.org.ai/MedicalCode	https://schema.org.ai/Class	https://schema.org.ai	MedicalCode	A code for a medical entity.	schema:MedicalCode	schema:MedicalIntangible,schema:CategoryCode	schema:MedicalCode
https://schema.org.ai/Hotel	https://schema.org.ai/Class	https://schema.org.ai	Hotel	A hotel is an establishment that provides lodging paid on a short-term basis (source: Wikipedia, the free encyclopedia, see http://en.wikipedia.org/wiki/Hotel). <br /><br /> See also the <a href="/docs/hotels.html">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>. 	schema:Hotel	schema:LodgingBusiness	schema:Hotel
https://schema.org.ai/PaymentMethod	https://schema.org.ai/Class	https://schema.org.ai	PaymentMethod	A payment method is a standardized procedure for transferring the monetary amount for a purchase. Payment methods are characterized by the legal and technical structures used, and by the organization or group carrying out the transaction. The following legacy values should be accepted:     \n\n* http://purl.org/goodrelations/v1#ByBankTransferInAdvance\n* http://purl.org/goodrelations/v1#ByInvoice\n* http://purl.org/goodrelations/v1#Cash\n* http://purl.org/goodrelations/v1#CheckInAdvance\n* http://purl.org/goodrelations/v1#COD\n* http://purl.org/goodrelations/v1#DirectDebit\n* http://purl.org/goodrelations/v1#GoogleCheckout\n* http://purl.org/goodrelations/v1#PayPal\n* http://purl.org/goodrelations/v1#PaySwarm\n\nStructured values are recommended for newer payment methods.	schema:PaymentMethod	schema:Intangible	schema:PaymentMethod
https://schema.org.ai/BodyOfWater	https://schema.org.ai/Class	https://schema.org.ai	BodyOfWater	A body of water, such as a sea, ocean, or lake.	schema:BodyOfWater	schema:Landform	schema:BodyOfWater
https://schema.org.ai/ProductCollection	https://schema.org.ai/Class	https://schema.org.ai	ProductCollection	A set of products (either [[ProductGroup]]s or specific variants) that are listed together e.g. in an [[Offer]].	schema:ProductCollection	schema:Product,schema:Collection	schema:ProductCollection
https://schema.org.ai/OnDemandEvent	https://schema.org.ai/Class	https://schema.org.ai	OnDemandEvent	A publication event, e.g. catch-up TV or radio podcast, during which a program is available on-demand.	schema:OnDemandEvent	schema:PublicationEvent	schema:OnDemandEvent
https://schema.org.ai/CollegeOrUniversity	https://schema.org.ai/Class	https://schema.org.ai	CollegeOrUniversity	A college, university, or other third-level educational institution.	schema:CollegeOrUniversity	schema:EducationalOrganization	schema:CollegeOrUniversity
https://schema.org.ai/Service	https://schema.org.ai/Class	https://schema.org.ai	Service	A service provided by an organization, e.g. delivery service, print services, etc.	schema:Service	schema:Intangible	schema:Service
https://schema.org.ai/TechArticle	https://schema.org.ai/Class	https://schema.org.ai	TechArticle	A technical article - Example: How-to (task) topics, step-by-step, procedural troubleshooting, specifications, etc.	schema:TechArticle	schema:Article	schema:TechArticle
https://schema.org.ai/TravelAgency	https://schema.org.ai/Class	https://schema.org.ai	TravelAgency	A travel agency.	schema:TravelAgency	schema:LocalBusiness	schema:TravelAgency
https://schema.org.ai/WholesaleStore	https://schema.org.ai/Class	https://schema.org.ai	WholesaleStore	A wholesale store.	schema:WholesaleStore	schema:Store	schema:WholesaleStore
https://schema.org.ai/DoseSchedule	https://schema.org.ai/Class	https://schema.org.ai	DoseSchedule	A specific dosing schedule for a drug or supplement.	schema:DoseSchedule	schema:MedicalIntangible	schema:DoseSchedule
https://schema.org.ai/SocialMediaPosting	https://schema.org.ai/Class	https://schema.org.ai	SocialMediaPosting	A post to a social media platform, including blog posts, tweets, Facebook posts, etc.	schema:SocialMediaPosting	schema:Article	schema:SocialMediaPosting
https://schema.org.ai/LeaveAction	https://schema.org.ai/Class	https://schema.org.ai	LeaveAction	An agent leaves an event / group with participants/friends at a location.\n\nRelated actions:\n\n* [[JoinAction]]: The antonym of LeaveAction.\n* [[UnRegisterAction]]: Unlike UnRegisterAction, LeaveAction implies leaving a group/team of people rather than a service.	schema:LeaveAction	schema:InteractAction	schema:LeaveAction
https://schema.org.ai/BuddhistTemple	https://schema.org.ai/Class	https://schema.org.ai	BuddhistTemple	A Buddhist temple.	schema:BuddhistTemple	schema:PlaceOfWorship	schema:BuddhistTemple
https://schema.org.ai/Bridge	https://schema.org.ai/Class	https://schema.org.ai	Bridge	A bridge.	schema:Bridge	schema:CivicStructure	schema:Bridge
https://schema.org.ai/Beach	https://schema.org.ai/Class	https://schema.org.ai	Beach	Beach.	schema:Beach	schema:CivicStructure	schema:Beach
https://schema.org.ai/ApplyAction	https://schema.org.ai/Class	https://schema.org.ai	ApplyAction	The act of registering to an organization/service without the guarantee to receive it.\n\nRelated actions:\n\n* [[RegisterAction]]: Unlike RegisterAction, ApplyAction has no guarantees that the application will be accepted.	schema:ApplyAction	schema:OrganizeAction	schema:ApplyAction
https://schema.org.ai/ReturnLabelSourceEnumeration	https://schema.org.ai/Class	https://schema.org.ai	ReturnLabelSourceEnumeration	Enumerates several types of return labels for product returns.	schema:ReturnLabelSourceEnumeration	schema:Enumeration	schema:ReturnLabelSourceEnumeration
https://schema.org.ai/AutoPartsStore	https://schema.org.ai/Class	https://schema.org.ai	AutoPartsStore	An auto parts store.	schema:AutoPartsStore	schema:Store,schema:AutomotiveBusiness	schema:AutoPartsStore
https://schema.org.ai/CDCPMDRecord	https://schema.org.ai/Class	https://schema.org.ai	CDCPMDRecord	A CDCPMDRecord is a data structure representing a record in a CDC tabular data format       used for hospital data reporting. See [documentation](/docs/cdc-covid.html) for details, and the linked CDC materials for authoritative       definitions used as the source here.       	schema:CDCPMDRecord	schema:StructuredValue	schema:CDCPMDRecord
https://schema.org.ai/AboutPage	https://schema.org.ai/Class	https://schema.org.ai	AboutPage	Web page type: About page.	schema:AboutPage	schema:WebPage	schema:AboutPage
https://schema.org.ai/SkiResort	https://schema.org.ai/Class	https://schema.org.ai	SkiResort	A ski resort.	schema:SkiResort	schema:Resort,schema:SportsActivityLocation	schema:SkiResort
https://schema.org.ai/HomeAndConstructionBusiness	https://schema.org.ai/Class	https://schema.org.ai	HomeAndConstructionBusiness	A construction business.\n\nA HomeAndConstructionBusiness is a [[LocalBusiness]] that provides services around homes and buildings.\n\nAs a [[LocalBusiness]] it can be described as a [[provider]] of one or more [[Service]]\(s).	schema:HomeAndConstructionBusiness	schema:LocalBusiness	schema:HomeAndConstructionBusiness
https://schema.org.ai/HowToTool	https://schema.org.ai/Class	https://schema.org.ai	HowToTool	A tool used (but not consumed) when performing instructions for how to achieve a result.	schema:HowToTool	schema:HowToItem	schema:HowToTool
https://schema.org.ai/ShortStory	https://schema.org.ai/Class	https://schema.org.ai	ShortStory	Short story or tale. A brief work of literature, usually written in narrative prose.	schema:ShortStory	schema:CreativeWork	schema:ShortStory
https://schema.org.ai/EngineSpecification	https://schema.org.ai/Class	https://schema.org.ai	EngineSpecification	Information about the engine of the vehicle. A vehicle can have multiple engines represented by multiple engine specification entities.	schema:EngineSpecification	schema:StructuredValue	schema:EngineSpecification
https://schema.org.ai/SportsEvent	https://schema.org.ai/Class	https://schema.org.ai	SportsEvent	Event type: Sports event.	schema:SportsEvent	schema:Event	schema:SportsEvent
https://schema.org.ai/DefenceEstablishment	https://schema.org.ai/Class	https://schema.org.ai	DefenceEstablishment	A defence establishment, such as an army or navy base.	schema:DefenceEstablishment	schema:GovernmentBuilding	schema:DefenceEstablishment
https://schema.org.ai/Movie	https://schema.org.ai/Class	https://schema.org.ai	Movie	A movie.	schema:Movie	schema:CreativeWork	schema:Movie
https://schema.org.ai/Thesis	https://schema.org.ai/Class	https://schema.org.ai	Thesis	A thesis or dissertation document submitted in support of candidature for an academic degree or professional qualification.	schema:Thesis	schema:CreativeWork	schema:Thesis
https://schema.org.ai/QuantitativeValue	https://schema.org.ai/Class	https://schema.org.ai	QuantitativeValue	 A point value or interval for product characteristics and other purposes.	schema:QuantitativeValue	schema:StructuredValue	schema:QuantitativeValue
https://schema.org.ai/Synagogue	https://schema.org.ai/Class	https://schema.org.ai	Synagogue	A synagogue.	schema:Synagogue	schema:PlaceOfWorship	schema:Synagogue
https://schema.org.ai/Corporation	https://schema.org.ai/Class	https://schema.org.ai	Corporation	Organization: A business corporation.	schema:Corporation	schema:Organization	schema:Corporation
https://schema.org.ai/RecyclingCenter	https://schema.org.ai/Class	https://schema.org.ai	RecyclingCenter	A recycling center.	schema:RecyclingCenter	schema:LocalBusiness	schema:RecyclingCenter
https://schema.org.ai/Embassy	https://schema.org.ai/Class	https://schema.org.ai	Embassy	An embassy.	schema:Embassy	schema:GovernmentBuilding	schema:Embassy
https://schema.org.ai/ResearchProject	https://schema.org.ai/Class	https://schema.org.ai	ResearchProject	A Research project.	schema:ResearchProject	schema:Project	schema:ResearchProject
https://schema.org.ai/MusicRecording	https://schema.org.ai/Class	https://schema.org.ai	MusicRecording	A music recording (track), usually a single song.	schema:MusicRecording	schema:CreativeWork	schema:MusicRecording
https://schema.org.ai/ApartmentComplex	https://schema.org.ai/Class	https://schema.org.ai	ApartmentComplex	Residence type: Apartment complex.	schema:ApartmentComplex	schema:Residence	schema:ApartmentComplex
https://schema.org.ai/ConsumeAction	https://schema.org.ai/Class	https://schema.org.ai	ConsumeAction	The act of ingesting information/resources/food.	schema:ConsumeAction	schema:Action	schema:ConsumeAction
https://schema.org.ai/GatedResidenceCommunity	https://schema.org.ai/Class	https://schema.org.ai	GatedResidenceCommunity	Residence type: Gated community.	schema:GatedResidenceCommunity	schema:Residence	schema:GatedResidenceCommunity
https://schema.org.ai/Product	https://schema.org.ai/Class	https://schema.org.ai	Product	Any offered product or service. For example: a pair of shoes; a concert ticket; the rental of a car; a haircut; or an episode of a TV show streamed online.	schema:Product	schema:Thing	schema:Product
https://schema.org.ai/CategoryCodeSet	https://schema.org.ai/Class	https://schema.org.ai	CategoryCodeSet	A set of Category Code values.	schema:CategoryCodeSet	schema:DefinedTermSet	schema:CategoryCodeSet
https://schema.org.ai/LifestyleModification	https://schema.org.ai/Class	https://schema.org.ai	LifestyleModification	A process of care involving exercise, changes to diet, fitness routines, and other lifestyle changes aimed at improving a health condition.	schema:LifestyleModification	schema:MedicalEntity	schema:LifestyleModification
https://schema.org.ai/DigitalDocumentPermissionType	https://schema.org.ai/Class	https://schema.org.ai	DigitalDocumentPermissionType	A type of permission which can be granted for accessing a digital document.	schema:DigitalDocumentPermissionType	schema:Enumeration	schema:DigitalDocumentPermissionType
https://schema.org.ai/XPathType	https://schema.org.ai/Class	https://schema.org.ai	XPathType	Text representing an XPath (typically but not necessarily version 1.0).	schema:XPathType	schema:Text	schema:XPathType
https://schema.org.ai/FMRadioChannel	https://schema.org.ai/Class	https://schema.org.ai	FMRadioChannel	A radio channel that uses FM.	schema:FMRadioChannel	schema:RadioChannel	schema:FMRadioChannel
https://schema.org.ai/Review	https://schema.org.ai/Class	https://schema.org.ai	Review	A review of an item - for example, of a restaurant, movie, or store.	schema:Review	schema:CreativeWork	schema:Review
https://schema.org.ai/PriceComponentTypeEnumeration	https://schema.org.ai/Class	https://schema.org.ai	PriceComponentTypeEnumeration	Enumerates different price components that together make up the total price for an offered product.	schema:PriceComponentTypeEnumeration	schema:Enumeration	schema:PriceComponentTypeEnumeration
https://schema.org.ai/Thing	https://schema.org.ai/Class	https://schema.org.ai	Thing	The most generic type of item.	schema:Thing		schema:Thing
https://schema.org.ai/AmpStory	https://schema.org.ai/Class	https://schema.org.ai	AmpStory	A creative work with a visual storytelling format intended to be viewed online, particularly on mobile devices.	schema:AmpStory	schema:MediaObject,schema:CreativeWork	schema:AmpStory
https://schema.org.ai/VideoGameSeries	https://schema.org.ai/Class	https://schema.org.ai	VideoGameSeries	A video game series.	schema:VideoGameSeries	schema:CreativeWorkSeries	schema:VideoGameSeries
https://schema.org.ai/MusicReleaseFormatType	https://schema.org.ai/Class	https://schema.org.ai	MusicReleaseFormatType	Format of this release (the type of recording media used, i.e. compact disc, digital media, LP, etc.).	schema:MusicReleaseFormatType	schema:Enumeration	schema:MusicReleaseFormatType
https://schema.org.ai/MedicalTherapy	https://schema.org.ai/Class	https://schema.org.ai	MedicalTherapy	Any medical intervention designed to prevent, treat, and cure human diseases and medical conditions, including both curative and palliative therapies. Medical therapies are typically processes of care relying upon pharmacotherapy, behavioral therapy, supportive therapy (with fluid or nutrition for example), or detoxification (e.g. hemodialysis) aimed at improving or preventing a health condition.	schema:MedicalTherapy	schema:TherapeuticProcedure	schema:MedicalTherapy
https://schema.org.ai/WPAdBlock	https://schema.org.ai/Class	https://schema.org.ai	WPAdBlock	An advertising section of the page.	schema:WPAdBlock	schema:WebPageElement	schema:WPAdBlock
https://schema.org.ai/CorrectionComment	https://schema.org.ai/Class	https://schema.org.ai	CorrectionComment	A [[comment]] that corrects [[CreativeWork]].	schema:CorrectionComment	schema:Comment	schema:CorrectionComment
https://schema.org.ai/StatusEnumeration	https://schema.org.ai/Class	https://schema.org.ai	StatusEnumeration	Lists or enumerations dealing with status types.	schema:StatusEnumeration	schema:Enumeration	schema:StatusEnumeration
https://schema.org.ai/GardenStore	https://schema.org.ai/Class	https://schema.org.ai	GardenStore	A garden store.	schema:GardenStore	schema:Store	schema:GardenStore
https://schema.org.ai/Drug	https://schema.org.ai/Class	https://schema.org.ai	Drug	A chemical or biologic substance, used as a medical therapy, that has a physiological effect on an organism. Here the term drug is used interchangeably with the term medicine although clinical knowledge makes a clear difference between them.	schema:Drug	schema:Substance,schema:Product	schema:Drug
https://schema.org.ai/ElectronicsStore	https://schema.org.ai/Class	https://schema.org.ai	ElectronicsStore	An electronics store.	schema:ElectronicsStore	schema:Store	schema:ElectronicsStore
https://schema.org.ai/WebPageElement	https://schema.org.ai/Class	https://schema.org.ai	WebPageElement	A web page element, like a table or an image.	schema:WebPageElement	schema:CreativeWork	schema:WebPageElement
https://schema.org.ai/Integer	https://schema.org.ai/Class	https://schema.org.ai	Integer	Data type: Integer.	schema:Integer	schema:Number	schema:Integer
https://schema.org.ai/CheckAction	https://schema.org.ai/Class	https://schema.org.ai	CheckAction	An agent inspects, determines, investigates, inquires, or examines an object's accuracy, quality, condition, or state.	schema:CheckAction	schema:FindAction	schema:CheckAction
https://schema.org.ai/DigitalDocumentPermission	https://schema.org.ai/Class	https://schema.org.ai	DigitalDocumentPermission	A permission for a particular person or group to access a particular file.	schema:DigitalDocumentPermission	schema:Intangible	schema:DigitalDocumentPermission
https://schema.org.ai/MerchantReturnEnumeration	https://schema.org.ai/Class	https://schema.org.ai	MerchantReturnEnumeration	Enumerates several kinds of product return policies.	schema:MerchantReturnEnumeration	schema:Enumeration	schema:MerchantReturnEnumeration
https://schema.org.ai/IceCreamShop	https://schema.org.ai/Class	https://schema.org.ai	IceCreamShop	An ice cream shop.	schema:IceCreamShop	schema:FoodEstablishment	schema:IceCreamShop
https://schema.org.ai/Text	https://schema.org.ai/Class	https://schema.org.ai	Text	Data type: Text.	schema:Text		schema:Text
https://schema.org.ai/ReturnAction	https://schema.org.ai/Class	https://schema.org.ai	ReturnAction	The act of returning to the origin that which was previously received (concrete objects) or taken (ownership).	schema:ReturnAction	schema:TransferAction	schema:ReturnAction
https://schema.org.ai/Campground	https://schema.org.ai/Class	https://schema.org.ai	Campground	A camping site, campsite, or [[Campground]] is a place used for overnight stay in the outdoors, typically containing individual [[CampingPitch]] locations. \n\n In British English a campsite is an area, usually divided into a number of pitches, where people can camp overnight using tents or camper vans or caravans; this British English use of the word is synonymous with the American English expression campground. In American English the term campsite generally means an area where an individual, family, group, or military unit can pitch a tent or park a camper; a campground may contain many campsites (source: Wikipedia, see [https://en.wikipedia.org/wiki/Campsite](https://en.wikipedia.org/wiki/Campsite)).\n\n  See also the dedicated [document on the use of schema.org for marking up hotels and other forms of accommodations](/docs/hotels.html). 	schema:Campground	schema:LodgingBusiness,schema:CivicStructure	schema:Campground
https://schema.org.ai/DeliveryMethod	https://schema.org.ai/Class	https://schema.org.ai	DeliveryMethod	A delivery method is a standardized procedure for transferring the product or service to the destination of fulfillment chosen by the customer. Delivery methods are characterized by the means of transportation used, and by the organization or group that is the contracting party for the sending organization or person.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#DeliveryModeDirectDownload\n* http://purl.org/goodrelations/v1#DeliveryModeFreight\n* http://purl.org/goodrelations/v1#DeliveryModeMail\n* http://purl.org/goodrelations/v1#DeliveryModeOwnFleet\n* http://purl.org/goodrelations/v1#DeliveryModePickUp\n* http://purl.org/goodrelations/v1#DHL\n* http://purl.org/goodrelations/v1#FederalExpress\n* http://purl.org/goodrelations/v1#UPS         	schema:DeliveryMethod	schema:Enumeration	schema:DeliveryMethod
https://schema.org.ai/OfferItemCondition	https://schema.org.ai/Class	https://schema.org.ai	OfferItemCondition	A list of possible conditions for the item.	schema:OfferItemCondition	schema:Enumeration	schema:OfferItemCondition
https://schema.org.ai/BikeStore	https://schema.org.ai/Class	https://schema.org.ai	BikeStore	A bike store.	schema:BikeStore	schema:Store	schema:BikeStore
https://schema.org.ai/RadioBroadcastService	https://schema.org.ai/Class	https://schema.org.ai	RadioBroadcastService	A delivery service through which radio content is provided via broadcast over the air or online.	schema:RadioBroadcastService	schema:BroadcastService	schema:RadioBroadcastService
https://schema.org.ai/InformAction	https://schema.org.ai/Class	https://schema.org.ai	InformAction	The act of notifying someone of information pertinent to them, with no expectation of a response.	schema:InformAction	schema:CommunicateAction	schema:InformAction
https://schema.org.ai/StructuredValue	https://schema.org.ai/Class	https://schema.org.ai	StructuredValue	Structured values are used when the value of a property has a more complex structure than simply being a textual value or a reference to another thing.	schema:StructuredValue	schema:Intangible	schema:StructuredValue
https://schema.org.ai/NLNonprofitType	https://schema.org.ai/Class	https://schema.org.ai	NLNonprofitType	NLNonprofitType: Non-profit organization type originating from the Netherlands.	schema:NLNonprofitType	schema:NonprofitType	schema:NLNonprofitType
https://schema.org.ai/DepositAccount	https://schema.org.ai/Class	https://schema.org.ai	DepositAccount	A type of Bank Account with a main purpose of depositing funds to gain interest or other benefits.	schema:DepositAccount	schema:InvestmentOrDeposit,schema:BankAccount	schema:DepositAccount
https://schema.org.ai/Joint	https://schema.org.ai/Class	https://schema.org.ai	Joint	The anatomical location at which two or more bones make contact.	schema:Joint	schema:AnatomicalStructure	schema:Joint
https://schema.org.ai/DeleteAction	https://schema.org.ai/Class	https://schema.org.ai	DeleteAction	The act of editing a recipient by removing one of its objects.	schema:DeleteAction	schema:UpdateAction	schema:DeleteAction
https://schema.org.ai/NailSalon	https://schema.org.ai/Class	https://schema.org.ai	NailSalon	A nail salon.	schema:NailSalon	schema:HealthAndBeautyBusiness	schema:NailSalon
https://schema.org.ai/TrackAction	https://schema.org.ai/Class	https://schema.org.ai	TrackAction	An agent tracks an object for updates.\n\nRelated actions:\n\n* [[FollowAction]]: Unlike FollowAction, TrackAction refers to the interest on the location of innanimates objects.\n* [[SubscribeAction]]: Unlike SubscribeAction, TrackAction refers to  the interest on the location of innanimate objects.	schema:TrackAction	schema:FindAction	schema:TrackAction
https://schema.org.ai/Winery	https://schema.org.ai/Class	https://schema.org.ai	Winery	A winery.	schema:Winery	schema:FoodEstablishment	schema:Winery
https://schema.org.ai/PhysicalActivity	https://schema.org.ai/Class	https://schema.org.ai	PhysicalActivity	Any bodily activity that enhances or maintains physical fitness and overall health and wellness. Includes activity that is part of daily living and routine, structured exercise, and exercise prescribed as part of a medical treatment or recovery plan.	schema:PhysicalActivity	schema:LifestyleModification	schema:PhysicalActivity
https://schema.org.ai/MiddleSchool	https://schema.org.ai/Class	https://schema.org.ai	MiddleSchool	A middle school (typically for children aged around 11-14, although this varies somewhat).	schema:MiddleSchool	schema:EducationalOrganization	schema:MiddleSchool
https://schema.org.ai/DDxElement	https://schema.org.ai/Class	https://schema.org.ai	DDxElement	An alternative, closely-related condition typically considered later in the differential diagnosis process along with the signs that are used to distinguish it.	schema:DDxElement	schema:MedicalIntangible	schema:DDxElement
https://schema.org.ai/Taxon	https://schema.org.ai/Class	https://schema.org.ai	Taxon	A set of organisms asserted to represent a natural cohesive biological unit.	schema:Taxon	schema:Thing	schema:Taxon
https://schema.org.ai/CategoryCode	https://schema.org.ai/Class	https://schema.org.ai	CategoryCode	A Category Code.	schema:CategoryCode	schema:DefinedTerm	schema:CategoryCode
https://schema.org.ai/UserInteraction	https://schema.org.ai/Class	https://schema.org.ai	UserInteraction	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:UserInteraction	schema:Event	schema:UserInteraction
https://schema.org.ai/AddAction	https://schema.org.ai/Class	https://schema.org.ai	AddAction	The act of editing by adding an object to a collection.	schema:AddAction	schema:UpdateAction	schema:AddAction
https://schema.org.ai/BusinessFunction	https://schema.org.ai/Class	https://schema.org.ai	BusinessFunction	The business function specifies the type of activity or access (i.e., the bundle of rights) offered by the organization or business person through the offer. Typical are sell, rental or lease, maintenance or repair, manufacture / produce, recycle / dispose, engineering / construction, or installation. Proprietary specifications of access rights are also instances of this class.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#ConstructionInstallation\n* http://purl.org/goodrelations/v1#Dispose\n* http://purl.org/goodrelations/v1#LeaseOut\n* http://purl.org/goodrelations/v1#Maintain\n* http://purl.org/goodrelations/v1#ProvideService\n* http://purl.org/goodrelations/v1#Repair\n* http://purl.org/goodrelations/v1#Sell\n* http://purl.org/goodrelations/v1#Buy         	schema:BusinessFunction	schema:Enumeration	schema:BusinessFunction
https://schema.org.ai/BuyAction	https://schema.org.ai/Class	https://schema.org.ai	BuyAction	The act of giving money to a seller in exchange for goods or services rendered. An agent buys an object, product, or service from a seller for a price. Reciprocal of SellAction.	schema:BuyAction	schema:TradeAction	schema:BuyAction
https://schema.org.ai/Vehicle	https://schema.org.ai/Class	https://schema.org.ai	Vehicle	A vehicle is a device that is designed or used to transport people or cargo over land, water, air, or through space.	schema:Vehicle	schema:Product	schema:Vehicle
https://schema.org.ai/PerformingGroup	https://schema.org.ai/Class	https://schema.org.ai	PerformingGroup	A performance group, such as a band, an orchestra, or a circus.	schema:PerformingGroup	schema:Organization	schema:PerformingGroup
https://schema.org.ai/ExchangeRateSpecification	https://schema.org.ai/Class	https://schema.org.ai	ExchangeRateSpecification	A structured value representing exchange rate.	schema:ExchangeRateSpecification	schema:StructuredValue	schema:ExchangeRateSpecification
https://schema.org.ai/ComputerLanguage	https://schema.org.ai/Class	https://schema.org.ai	ComputerLanguage	This type covers computer programming languages such as Scheme and Lisp, as well as other language-like computer representations. Natural languages are best represented with the [[Language]] type.	schema:ComputerLanguage	schema:Intangible	schema:ComputerLanguage
https://schema.org.ai/Trip	https://schema.org.ai/Class	https://schema.org.ai	Trip	A trip or journey. An itinerary of visits to one or more places.	schema:Trip	schema:Intangible	schema:Trip
https://schema.org.ai/EmploymentAgency	https://schema.org.ai/Class	https://schema.org.ai	EmploymentAgency	An employment agency.	schema:EmploymentAgency	schema:LocalBusiness	schema:EmploymentAgency
https://schema.org.ai/WebContent	https://schema.org.ai/Class	https://schema.org.ai	WebContent	WebContent is a type representing all [[WebPage]], [[WebSite]] and [[WebPageElement]] content. It is sometimes the case that detailed distinctions between Web pages, sites and their parts are not always important or obvious. The  [[WebContent]] type makes it easier to describe Web-addressable content without requiring such distinctions to always be stated. (The intent is that the existing types [[WebPage]], [[WebSite]] and [[WebPageElement]] will eventually be declared as subtypes of [[WebContent]].)	schema:WebContent	schema:CreativeWork	schema:WebContent
https://schema.org.ai/OnlineMarketplace	https://schema.org.ai/Class	https://schema.org.ai	OnlineMarketplace	An eCommerce marketplace.	schema:OnlineMarketplace	schema:OnlineStore	schema:OnlineMarketplace
https://schema.org.ai/RsvpAction	https://schema.org.ai/Class	https://schema.org.ai	RsvpAction	The act of notifying an event organizer as to whether you expect to attend the event.	schema:RsvpAction	schema:InformAction	schema:RsvpAction
https://schema.org.ai/OutletStore	https://schema.org.ai/Class	https://schema.org.ai	OutletStore	An outlet store.	schema:OutletStore	schema:Store	schema:OutletStore
https://schema.org.ai/RegisterAction	https://schema.org.ai/Class	https://schema.org.ai	RegisterAction	The act of registering to be a user of a service, product or web page.\n\nRelated actions:\n\n* [[JoinAction]]: Unlike JoinAction, RegisterAction implies you are registering to be a user of a service, *not* a group/team of people.\n* [[FollowAction]]: Unlike FollowAction, RegisterAction doesn't imply that the agent is expecting to poll for updates from the object.\n* [[SubscribeAction]]: Unlike SubscribeAction, RegisterAction doesn't imply that the agent is expecting updates from the object.	schema:RegisterAction	schema:InteractAction	schema:RegisterAction
https://schema.org.ai/BackgroundNewsArticle	https://schema.org.ai/Class	https://schema.org.ai	BackgroundNewsArticle	A [[NewsArticle]] providing historical context, definition and detail on a specific topic (aka "explainer" or "backgrounder"). For example, an in-depth article or frequently-asked-questions ([FAQ](https://en.wikipedia.org/wiki/FAQ)) document on topics such as Climate Change or the European Union. Other kinds of background material from a non-news setting are often described using [[Book]] or [[Article]], in particular [[ScholarlyArticle]]. See also [[NewsArticle]] for related vocabulary from a learning/education perspective.	schema:BackgroundNewsArticle	schema:NewsArticle	schema:BackgroundNewsArticle
https://schema.org.ai/PalliativeProcedure	https://schema.org.ai/Class	https://schema.org.ai	PalliativeProcedure	A medical procedure intended primarily for palliative purposes, aimed at relieving the symptoms of an underlying health condition.	schema:PalliativeProcedure	schema:MedicalTherapy,schema:MedicalProcedure	schema:PalliativeProcedure
https://schema.org.ai/TelevisionStation	https://schema.org.ai/Class	https://schema.org.ai	TelevisionStation	A television station.	schema:TelevisionStation	schema:LocalBusiness	schema:TelevisionStation
https://schema.org.ai/SoftwareApplication	https://schema.org.ai/Class	https://schema.org.ai	SoftwareApplication	A software application.	schema:SoftwareApplication	schema:CreativeWork	schema:SoftwareApplication
https://schema.org.ai/Message	https://schema.org.ai/Class	https://schema.org.ai	Message	A single message from a sender to one or more organizations or people.	schema:Message	schema:CreativeWork	schema:Message
https://schema.org.ai/TherapeuticProcedure	https://schema.org.ai/Class	https://schema.org.ai	TherapeuticProcedure	A medical procedure intended primarily for therapeutic purposes, aimed at improving a health condition.	schema:TherapeuticProcedure	schema:MedicalProcedure	schema:TherapeuticProcedure
