url	ns	type	id	code	name	description	source	level	segment	segmentCode	family	familyCode	class	classCode	parent	hierarchy
https://napcs.org.ai/ServiceClass/FreshFrozenLamb	napcs.org.ai	ServiceClass	FreshFrozenLamb	17214	Fresh and frozen lamb		NAPCS	2							172	
https://napcs.org.ai/ServiceSubclass/FreshFrozenLamb172141	napcs.org.ai	ServiceSubclass	FreshFrozenLamb172141	172141	Fresh and frozen lamb		NAPCS	3							17214	
https://napcs.org.ai/Service/FreshFrozenLamb1721411	napcs.org.ai	Service	FreshFrozenLamb1721411	1721411	Fresh and frozen lamb	whole and half-carcass	NAPCS	4							172141	
https://napcs.org.ai/Service/CutsLamb	napcs.org.ai	Service	CutsLamb	1721412	Cuts of lamb		NAPCS	4							172141	
https://napcs.org.ai/ServiceClass/ProcessedMeatProducts	napcs.org.ai	ServiceClass	ProcessedMeatProducts	17215	Processed meat products	and animal by-products	NAPCS	2							172	
https://napcs.org.ai/ServiceSubclass/Sausage	napcs.org.ai	ServiceSubclass	Sausage	172151	Sausage (except poultry sausages)	This subclass comprises sausage and similar products	NAPCS	3							17215	
https://napcs.org.ai/Service/Sausage1721511	napcs.org.ai	Service	Sausage1721511	1721511	Sausage (except poultry sausages)	Sausage and similar products	NAPCS	4							172151	
https://napcs.org.ai/ServiceSubclass/Ham	napcs.org.ai	ServiceSubclass	Ham	172152	Ham		NAPCS	3							17215	
https://napcs.org.ai/Service/Ham1721521	napcs.org.ai	Service	Ham1721521	1721521	Ham		NAPCS	4							172152	
https://napcs.org.ai/ServiceSubclass/ProcessedPoultryProducts	napcs.org.ai	ServiceSubclass	ProcessedPoultryProducts	172153	Processed poultry products (including canned poultry and poultry sausages)	This subclass comprises processed poultry and game bird products	NAPCS	3							17215	
https://napcs.org.ai/Service/ProcessedPoultryProducts1721531	napcs.org.ai	Service	ProcessedPoultryProducts1721531	1721531	Processed poultry products (including canned poultry and poultry sausages)	Processed poultry and game bird products	NAPCS	4							172153	
https://napcs.org.ai/ServiceSubclass/CannedMeatProcessedMeats	napcs.org.ai	ServiceSubclass	CannedMeatProcessedMeats	172154	Canned meat and processed meats		NAPCS	3							17215	
https://napcs.org.ai/Service/ProcessedBeef	napcs.org.ai	Service	ProcessedBeef	1721541	Processed beef	n.e.c.	NAPCS	4							172154	
https://napcs.org.ai/Service/CannedMeat	napcs.org.ai	Service	CannedMeat	1721542	Canned meat (except canned poultry)	Canned meat	NAPCS	4							172154	
https://napcs.org.ai/ServiceSubclass/Lard	napcs.org.ai	ServiceSubclass	Lard	172155	Lard	This subclass comprises lard.	NAPCS	3							17215	
https://napcs.org.ai/Service/Lard1721551	napcs.org.ai	Service	Lard1721551	1721551	Lard	Lard.	NAPCS	4							172155	
https://napcs.org.ai/ServiceSubclass/AnimalOilFat	napcs.org.ai	ServiceSubclass	AnimalOilFat	172156	Animal oil and fat (except lard)		NAPCS	3							17215	
https://napcs.org.ai/Service/OilFatAnimalMarineOrigin	napcs.org.ai	Service	OilFatAnimalMarineOrigin	1721561	Oil and fat of animal or marine origin		NAPCS	4							172156	
https://napcs.org.ai/Service/AnimalMarineProducts	napcs.org.ai	Service	AnimalMarineProducts	1721562	Animal or marine by-products		NAPCS	4							172156	
https://napcs.org.ai/ServiceSubclass/Hides	napcs.org.ai	ServiceSubclass	Hides	172157	Hides	and pelts (except of fur-bearing animals)	NAPCS	3							17215	
https://napcs.org.ai/Service/Hides1721571	napcs.org.ai	Service	Hides1721571	1721571	Hides	and pelts (except of fur-bearing animals)	NAPCS	4							172157	
https://napcs.org.ai/ServiceSubclass/MeatOtherAnimals	napcs.org.ai	ServiceSubclass	MeatOtherAnimals	172158	Meat of other animals	n.e.c.	NAPCS	3							17215	
https://napcs.org.ai/Service/WholeHalfCarcassMeat	napcs.org.ai	Service	WholeHalfCarcassMeat	1721581	Whole and half-carcass of meat		NAPCS	4							172158	
https://napcs.org.ai/Service/CutsMeat	napcs.org.ai	Service	CutsMeat	1721582	Cuts of meat		NAPCS	4							172158	
https://napcs.org.ai/Service/AnimalProducts	napcs.org.ai	Service	AnimalProducts	1721583	Animal by-products		NAPCS	4							172158	
https://napcs.org.ai/ServiceGroup/DairyProducts	napcs.org.ai	ServiceGroup	DairyProducts	173	Dairy products	This group comprises dairy products.	NAPCS	1								
https://napcs.org.ai/ServiceClass/ProcessedFluidMilkMilkProducts	napcs.org.ai	ServiceClass	ProcessedFluidMilkMilkProducts	17311	Processed fluid milk and milk products	This class comprises processed fluid milk and milk products	NAPCS	2							173	
https://napcs.org.ai/ServiceSubclass/FluidMilkProducts	napcs.org.ai	ServiceSubclass	FluidMilkProducts	173111	Fluid milk products		NAPCS	3							17311	
https://napcs.org.ai/Service/ProcessedFluidMilkCream	napcs.org.ai	Service	ProcessedFluidMilkCream	1731111	Processed fluid milk and cream		NAPCS	4							173111	
https://napcs.org.ai/Service/OtherFluidMilkProducts	napcs.org.ai	Service	OtherFluidMilkProducts	1731112	Other fluid milk products		NAPCS	4							173111	
https://napcs.org.ai/ServiceSubclass/PackagedFluidSkimMilk	napcs.org.ai	ServiceSubclass	PackagedFluidSkimMilk	173112	Packaged fluid skim milk (except canned and UHT milk)	This subclass comprises fluid skim milk packaged in cartons	NAPCS	3							17311	
https://napcs.org.ai/Service/PackagedFluidSkimMilk1731121	napcs.org.ai	Service	PackagedFluidSkimMilk1731121	1731121	Packaged fluid skim milk (except canned and UHT milk)	Fluid skim milk packaged in cartons	NAPCS	4							173112	
https://napcs.org.ai/ServiceSubclass/PackagedFluidMilkExceptSkimMilkCream	napcs.org.ai	ServiceSubclass	PackagedFluidMilkExceptSkimMilkCream	173113	Packaged fluid milk (except skim milk and cream		NAPCS	3							17311	
https://napcs.org.ai/Service/PackagedFluidMilkExceptSkimMilkCream1731131	napcs.org.ai	Service	PackagedFluidMilkExceptSkimMilkCream1731131	1731131	Packaged fluid milk (except skim milk and cream		NAPCS	4							173113	
https://napcs.org.ai/ServiceSubclass/PackagedFluidCream	napcs.org.ai	ServiceSubclass	PackagedFluidCream	173114	Packaged fluid cream (except canned and UHT cream)	This subclass comprises fluid cream packaged in cartons	NAPCS	3							17311	
https://napcs.org.ai/Service/PackagedFluidCream1731141	napcs.org.ai	Service	PackagedFluidCream1731141	1731141	Packaged fluid cream (except canned and UHT cream)	Fluid cream packaged in cartons	NAPCS	4							173114	
https://napcs.org.ai/ServiceSubclass/FlavouredMilk	napcs.org.ai	ServiceSubclass	FlavouredMilk	173115	Flavoured milk	and sour cream	NAPCS	3							17311	
https://napcs.org.ai/Service/FlavouredMilk1731151	napcs.org.ai	Service	FlavouredMilk1731151	1731151	Flavoured milk	and sour cream	NAPCS	4							173115	
https://napcs.org.ai/ServiceSubclass/Yoghurt	napcs.org.ai	ServiceSubclass	Yoghurt	173116	Yoghurt (except frozen)	This subclass comprises yoghurt	NAPCS	3							17311	
https://napcs.org.ai/Service/Yoghurt1731161	napcs.org.ai	Service	Yoghurt1731161	1731161	Yoghurt (except frozen)	Yoghurt	NAPCS	4							173116	
https://napcs.org.ai/ServiceClass/Butter	napcs.org.ai	ServiceClass	Butter	17312	Butter		NAPCS	2							173	
https://napcs.org.ai/ServiceSubclass/ButterButterProducts	napcs.org.ai	ServiceSubclass	ButterButterProducts	173121	Butter and butter products	This subclass comprises butter and butter products.	NAPCS	3							17312	
https://napcs.org.ai/Service/ButterButterProducts1731211	napcs.org.ai	Service	ButterButterProducts1731211	1731211	Butter and butter products	Butter and butter products.	NAPCS	4							173121	
https://napcs.org.ai/ServiceSubclass/Canned	napcs.org.ai	ServiceSubclass	Canned	173122	Canned		NAPCS	3							17312	
https://napcs.org.ai/Service/Canned1731221	napcs.org.ai	Service	Canned1731221	1731221	Canned		NAPCS	4							173122	
https://napcs.org.ai/ServiceSubclass/DryMilkBasedPowderMixes	napcs.org.ai	ServiceSubclass	DryMilkBasedPowderMixes	173123	Dry milk-based powder mixes	This subclass comprises dry milk-based powder mixes.	NAPCS	3							17312	
https://napcs.org.ai/Service/DryMilkBasedPowderMixes1731231	napcs.org.ai	Service	DryMilkBasedPowderMixes1731231	1731231	Dry milk-based powder mixes	Dry milk-based powder mixes.	NAPCS	4							173123	
https://napcs.org.ai/ServiceSubclass/DrySkimMilkPowder	napcs.org.ai	ServiceSubclass	DrySkimMilkPowder	173124	Dry skim milk powder	This subclass comprises dry skim milk powder.	NAPCS	3							17312	
https://napcs.org.ai/Service/DrySkimMilkPowder1731241	napcs.org.ai	Service	DrySkimMilkPowder1731241	1731241	Dry skim milk powder	Dry skim milk powder.	NAPCS	4							173124	
https://napcs.org.ai/ServiceSubclass/DryMilkProducts	napcs.org.ai	ServiceSubclass	DryMilkProducts	173125	Dry milk products (except milk-based powder mixes and skim milk powder)	This subclass comprises dry milk products	NAPCS	3							17312	
https://napcs.org.ai/Service/DryMilkProducts1731251	napcs.org.ai	Service	DryMilkProducts1731251	1731251	Dry milk products (except milk-based powder mixes and skim milk powder)	Dry milk products	NAPCS	4							173125	
https://napcs.org.ai/ServiceSubclass/DairyProductSubstitutes	napcs.org.ai	ServiceSubclass	DairyProductSubstitutes	173126	Dairy product substitutes (including non-milk-based powder mixes)	This subclass comprises dairy product substitutes	NAPCS	3							17312	
https://napcs.org.ai/Service/DairyProductSubstitutes1731261	napcs.org.ai	Service	DairyProductSubstitutes1731261	1731261	Dairy product substitutes (including non-milk-based powder mixes)	Dairy product substitutes	NAPCS	4							173126	
https://napcs.org.ai/ServiceClass/CheeseCheeseProducts	napcs.org.ai	ServiceClass	CheeseCheeseProducts	17313	Cheese and cheese products	This class comprises cheese and cheese products.	NAPCS	2							173	
https://napcs.org.ai/ServiceSubclass/Cheese	napcs.org.ai	ServiceSubclass	Cheese	173131	Cheese (except cottage cheese and process cheese)	This subclass comprises cheese	NAPCS	3							17313	
https://napcs.org.ai/Service/CheeseExceptCottageCheese	napcs.org.ai	Service	CheeseExceptCottageCheese	1731311	Cheese (except cottage cheese		NAPCS	4							173131	
https://napcs.org.ai/Service/CreamCheese	napcs.org.ai	Service	CreamCheese	1731312	Cream cheese	Cream cheese.	NAPCS	4							173131	
https://napcs.org.ai/ServiceSubclass/ProcessCheeseProcessedCheeseProducts	napcs.org.ai	ServiceSubclass	ProcessCheeseProcessedCheeseProducts	173132	Process cheese and processed cheese products	This subclass comprises process cheese and processed cheese products.	NAPCS	3							17313	
https://napcs.org.ai/Service/ProcessCheeseProcessedCheeseProducts1731321	napcs.org.ai	Service	ProcessCheeseProcessedCheeseProducts1731321	1731321	Process cheese and processed cheese products	Process cheese and processed cheese products.	NAPCS	4							173132	
https://napcs.org.ai/ServiceSubclass/CottageCheese	napcs.org.ai	ServiceSubclass	CottageCheese	173133	Cottage cheese	This subclass comprises cottage cheese.	NAPCS	3							17313	
https://napcs.org.ai/Service/CottageCheese1731331	napcs.org.ai	Service	CottageCheese1731331	1731331	Cottage cheese	Cottage cheese.	NAPCS	4							173133	
https://napcs.org.ai/ServiceClass/IceCream	napcs.org.ai	ServiceClass	IceCream	17314	Ice cream		NAPCS	2							173	
https://napcs.org.ai/ServiceSubclass/IceCream173141	napcs.org.ai	ServiceSubclass	IceCream173141	173141	Ice cream		NAPCS	3							17314	
https://napcs.org.ai/Service/IceCream1731411	napcs.org.ai	Service	IceCream1731411	1731411	Ice cream		NAPCS	4							173141	
https://napcs.org.ai/ServiceGroup/AnimalFeed	napcs.org.ai	ServiceGroup	AnimalFeed	181	Animal feed	This group comprises animal feed.	NAPCS	1								
https://napcs.org.ai/ServiceClass/DogCatFood	napcs.org.ai	ServiceClass	DogCatFood	18111	Dog and cat food	This class comprises dog and cat food.	NAPCS	2							181	
https://napcs.org.ai/ServiceSubclass/DogCatFood181111	napcs.org.ai	ServiceSubclass	DogCatFood181111	181111	Dog and cat food	This subclass comprises dog and cat food.	NAPCS	3							18111	
https://napcs.org.ai/Service/DogFood	napcs.org.ai	Service	DogFood	1811111	Dog food	Dog food.	NAPCS	4							181111	
https://napcs.org.ai/Service/CatFood	napcs.org.ai	Service	CatFood	1811112	Cat food	Cat food.	NAPCS	4							181111	
https://napcs.org.ai/ServiceClass/OtherAnimalFeed	napcs.org.ai	ServiceClass	OtherAnimalFeed	18112	Other animal feed	This class comprises other animal feed.	NAPCS	2							181	
https://napcs.org.ai/ServiceSubclass/CompleteCattleFeed	napcs.org.ai	ServiceSubclass	CompleteCattleFeed	181121	Complete cattle feed	This subclass comprises complete cattle feed.	NAPCS	3							18112	
https://napcs.org.ai/Service/CompleteDairyCattleFeed	napcs.org.ai	Service	CompleteDairyCattleFeed	1811211	Complete dairy cattle feed	Complete dairy cattle feed.	NAPCS	4							181121	
https://napcs.org.ai/Service/CompleteBeefCattleFeed	napcs.org.ai	Service	CompleteBeefCattleFeed	1811212	Complete beef cattle feed	Complete beef cattle feed.	NAPCS	4							181121	
https://napcs.org.ai/ServiceSubclass/CompleteSwineFeed	napcs.org.ai	ServiceSubclass	CompleteSwineFeed	181122	Complete swine feed	This subclass comprises complete swine feed.	NAPCS	3							18112	
https://napcs.org.ai/Service/CompleteSwineFeed1811221	napcs.org.ai	Service	CompleteSwineFeed1811221	1811221	Complete swine feed	Complete swine feed.	NAPCS	4							181122	
https://napcs.org.ai/ServiceSubclass/ChickenTurkeyFeed	napcs.org.ai	ServiceSubclass	ChickenTurkeyFeed	181123	Chicken and turkey feed	This subclass comprises complete feed	NAPCS	3							18112	
https://napcs.org.ai/Service/ChickenTurkeyFeed1811231	napcs.org.ai	Service	ChickenTurkeyFeed1811231	1811231	Chicken and turkey feed	Complete feed	NAPCS	4							181123	
https://napcs.org.ai/ServiceSubclass/OtherPoultryLivestockFeed	napcs.org.ai	ServiceSubclass	OtherPoultryLivestockFeed	181124	Other poultry and livestock feed	This subclass comprises feed for poultry	NAPCS	3							18112	
https://napcs.org.ai/Service/PoultryLivestockFeed	napcs.org.ai	Service	PoultryLivestockFeed	1811241	Poultry and livestock feed		NAPCS	4							181124	
https://napcs.org.ai/Service/FeedPetsLaboratoryAnimals	napcs.org.ai	Service	FeedPetsLaboratoryAnimals	1811242	Feed for pets and laboratory animals		NAPCS	4							181124	
https://napcs.org.ai/ServiceSubclass/FeedConcentratesSupplements	napcs.org.ai	ServiceSubclass	FeedConcentratesSupplements	181125	Feed concentrates and supplements	n.e.c.	NAPCS	3							18112	
https://napcs.org.ai/Service/DairyCattleFeedSupplements	napcs.org.ai	Service	DairyCattleFeedSupplements	1811251	Dairy cattle feed supplements	and premixes	NAPCS	4							181125	
https://napcs.org.ai/Service/BeefCattleFeedSupplements	napcs.org.ai	Service	BeefCattleFeedSupplements	1811252	Beef cattle feed supplements	and premixes	NAPCS	4							181125	
https://napcs.org.ai/Service/SwineFeedSupplements	napcs.org.ai	Service	SwineFeedSupplements	1811253	Swine feed supplements	and premixes	NAPCS	4							181125	
https://napcs.org.ai/Service/PreparedAnimalFeed	napcs.org.ai	Service	PreparedAnimalFeed	1811254	Prepared animal feed		NAPCS	4							181125	
https://napcs.org.ai/ServiceGroup/IntermediateFoodProducts	napcs.org.ai	ServiceGroup	IntermediateFoodProducts	182	Intermediate food products	This group comprises intermediate food products such as cooking oils	NAPCS	1								
https://napcs.org.ai/ServiceClass/MargarineCookingOils	napcs.org.ai	ServiceClass	MargarineCookingOils	18211	Margarine and cooking oils	This class comprises margarine and cooking oils.	NAPCS	2							182	
https://napcs.org.ai/ServiceSubclass/Margarine	napcs.org.ai	ServiceSubclass	Margarine	182111	Margarine	and butter substitutes	NAPCS	3							18211	
https://napcs.org.ai/Service/Margarine1821111	napcs.org.ai	Service	Margarine1821111	1821111	Margarine	butter blended products and butter substitutes	NAPCS	4							182111	
https://napcs.org.ai/ServiceSubclass/ShorteningCookingOils	napcs.org.ai	ServiceSubclass	ShorteningCookingOils	182112	Shortening and cooking oils (except corn oil)	This subclass comprises shortening and cooking oils	NAPCS	3							18211	
https://napcs.org.ai/Service/RefinedVegetableOilsExceptCornOil	napcs.org.ai	Service	RefinedVegetableOilsExceptCornOil	1821121	Refined vegetable oils (except corn oil		NAPCS	4							182112	
https://napcs.org.ai/Service/ShorteningBlendedCookingOils	napcs.org.ai	Service	ShorteningBlendedCookingOils	1821122	Shortening and blended cooking oils	Shortening and blended cooking oils.	NAPCS	4							182112	
https://napcs.org.ai/ServiceClass/FlourOtherGrainMillProducts	napcs.org.ai	ServiceClass	FlourOtherGrainMillProducts	18212	Flour and other grain mill products	This class comprises flour and other grain mill products.	NAPCS	2							182	
https://napcs.org.ai/ServiceSubclass/HardSpringWheatFlour	napcs.org.ai	ServiceSubclass	HardSpringWheatFlour	182121	Hard spring wheat flour	This subclass comprises hard spring wheat flour.	NAPCS	3							18212	
https://napcs.org.ai/Service/HardSpringWheatFlour1821211	napcs.org.ai	Service	HardSpringWheatFlour1821211	1821211	Hard spring wheat flour		NAPCS	4							182121	
https://napcs.org.ai/Service/HardSpringWheatFlour1821212	napcs.org.ai	Service	HardSpringWheatFlour1821212	1821212	Hard spring wheat flour		NAPCS	4							182121	
https://napcs.org.ai/ServiceSubclass/WheatFlour	napcs.org.ai	ServiceSubclass	WheatFlour	182122	Wheat flour (except hard spring wheat)	This subclass comprises wheat flour	NAPCS	3							18212	
https://napcs.org.ai/Service/WheatFlour1821221	napcs.org.ai	Service	WheatFlour1821221	1821221	Wheat flour		NAPCS	4							182122	
https://napcs.org.ai/Service/WheatFlour1821222	napcs.org.ai	Service	WheatFlour1821222	1821222	Wheat flour		NAPCS	4							182122	
https://napcs.org.ai/ServiceSubclass/PulseFlour	napcs.org.ai	ServiceSubclass	PulseFlour	182124	Pulse flour	This subclass comprises pulse flour such as bean	NAPCS	3							18212	
https://napcs.org.ai/Service/PulseFlour1821241	napcs.org.ai	Service	PulseFlour1821241	1821241	Pulse flour		NAPCS	4							182124	
https://napcs.org.ai/Service/PulseFlour1821242	napcs.org.ai	Service	PulseFlour1821242	1821242	Pulse flour		NAPCS	4							182124	
https://napcs.org.ai/ServiceSubclass/NonWheatFlour	napcs.org.ai	ServiceSubclass	NonWheatFlour	182129	Non-wheat flour (except pulse flour)		NAPCS	3							18212	
https://napcs.org.ai/Service/NonWheatFlour1821291	napcs.org.ai	Service	NonWheatFlour1821291	1821291	Non-wheat flour (except pulse flour)		NAPCS	4							182129	
https://napcs.org.ai/Service/NonWheatFlour1821292	napcs.org.ai	Service	NonWheatFlour1821292	1821292	Non-wheat flour (except pulse flour)		NAPCS	4							182129	
https://napcs.org.ai/Service/MilledRice	napcs.org.ai	Service	MilledRice	1821293	Milled rice	Husked rice and milled rice	NAPCS	4							182129	
https://napcs.org.ai/Service/GrainProductsHumanConsumption	napcs.org.ai	Service	GrainProductsHumanConsumption	1821294	Grain products for human consumption		NAPCS	4							182129	
https://napcs.org.ai/Service/MilledGrainProductsAnimalFeedIngredients	napcs.org.ai	Service	MilledGrainProductsAnimalFeedIngredients	1821295	Milled grain products for animal feed ingredients	Milled grain products for animal feed ingredients.	NAPCS	4							182129	
https://napcs.org.ai/ServiceClass/GrainOilseedProducts	napcs.org.ai	ServiceClass	GrainOilseedProducts	18213	Grain and oilseed products		NAPCS	2							182	
https://napcs.org.ai/ServiceSubclass/CornOil	napcs.org.ai	ServiceSubclass	CornOil	182131	Corn oil	and wet process corn by-products	NAPCS	3							18213	
https://napcs.org.ai/Service/CornOilCrude	napcs.org.ai	Service	CornOilCrude	1821311	Corn oil (crude	fuel-grade or industrial)	NAPCS	4							182131	
https://napcs.org.ai/Service/RefinedCornOil	napcs.org.ai	Service	RefinedCornOil	1821312	Refined corn oil	Refined corn oil that has been deodorized	NAPCS	4							182131	
https://napcs.org.ai/Service/CornSweeteners	napcs.org.ai	Service	CornSweeteners	1821313	Corn sweeteners	Corn sweeteners.	NAPCS	4							182131	
https://napcs.org.ai/Service/WetProcessCornProducts	napcs.org.ai	Service	WetProcessCornProducts	1821314	Wet process corn by-products	Wet process corn by-products.	NAPCS	4							182131	
https://napcs.org.ai/ServiceSubclass/SoybeanOilCrude	napcs.org.ai	ServiceSubclass	SoybeanOilCrude	182132	Soybean oil (crude	fuel-grade or industrial)	NAPCS	3							18213	
https://napcs.org.ai/Service/SoybeanOilCrude1821321	napcs.org.ai	Service	SoybeanOilCrude1821321	1821321	Soybean oil (crude	fuel-grade or industrial)	NAPCS	4							182132	
https://napcs.org.ai/ServiceSubclass/CanolaRapeseedOilCrude	napcs.org.ai	ServiceSubclass	CanolaRapeseedOilCrude	182133	Canola or rapeseed oil (crude	fuel-grade or industrial)	NAPCS	3							18213	
https://napcs.org.ai/Service/CanolaRapeseedOilCrude1821331	napcs.org.ai	Service	CanolaRapeseedOilCrude1821331	1821331	Canola or rapeseed oil (crude	fuel-grade or industrial)	NAPCS	4							182133	
https://napcs.org.ai/ServiceSubclass/OtherVegetableOilsCrude	napcs.org.ai	ServiceSubclass	OtherVegetableOilsCrude	182134	Other vegetable oils (crude	fuel-grade or industrial)	NAPCS	3							18213	
https://napcs.org.ai/Service/OtherVegetableOilsCrude1821341	napcs.org.ai	Service	OtherVegetableOilsCrude1821341	1821341	Other vegetable oils (crude	fuel-grade or industrial)	NAPCS	4							182134	
https://napcs.org.ai/ServiceSubclass/OilseedCakeMeal	napcs.org.ai	ServiceSubclass	OilseedCakeMeal	182135	Oilseed cake and meal	This subclass comprises oilseed cake and meal.	NAPCS	3							18213	
https://napcs.org.ai/Service/OilseedCakeMeal1821351	napcs.org.ai	Service	OilseedCakeMeal1821351	1821351	Oilseed cake and meal	Oilseed cake and meal.	NAPCS	4							182135	
https://napcs.org.ai/ServiceSubclass/Starch	napcs.org.ai	ServiceSubclass	Starch	182136	Starch	This subclass comprises starch.	NAPCS	3							18213	
https://napcs.org.ai/Service/Starch1821361	napcs.org.ai	Service	Starch1821361	1821361	Starch		NAPCS	4							182136	
https://napcs.org.ai/Service/Starch1821362	napcs.org.ai	Service	Starch1821362	1821362	Starch		NAPCS	4							182136	
https://napcs.org.ai/ServiceSubclass/Malt	napcs.org.ai	ServiceSubclass	Malt	182137	Malt		NAPCS	3							18213	
https://napcs.org.ai/Service/Malt1821371	napcs.org.ai	Service	Malt1821371	1821371	Malt	Malt.	NAPCS	4							182137	
https://napcs.org.ai/Service/VegetableProducts	napcs.org.ai	Service	VegetableProducts	1821372	Vegetable by-products		NAPCS	4							182137	
https://napcs.org.ai/ServiceClass/SugarSugarMillProducts	napcs.org.ai	ServiceClass	SugarSugarMillProducts	18214	Sugar and sugar mill by-products	This class comprises sugar and sugar mill by-products.	NAPCS	2							182	
https://napcs.org.ai/ServiceSubclass/RawSugarSugarMillProducts	napcs.org.ai	ServiceSubclass	RawSugarSugarMillProducts	182141	Raw sugar and sugar mill by-products	This subclass comprises raw sugar and sugar mill by-products.	NAPCS	3							18214	
https://napcs.org.ai/Service/RawSugar	napcs.org.ai	Service	RawSugar	1821411	Raw sugar	Raw sugar extracted from sugar cane or sugar beets. Raw sugar may be partly refined	NAPCS	4							182141	
https://napcs.org.ai/Service/Molasses	napcs.org.ai	Service	Molasses	1821412	Molasses	Molasses.	NAPCS	4							182141	
https://napcs.org.ai/Service/SugarMillProducts	napcs.org.ai	Service	SugarMillProducts	1821413	Sugar mill by-products	Sugar mill by-products	NAPCS	4							182141	
https://napcs.org.ai/ServiceSubclass/RefinedSugar	napcs.org.ai	ServiceSubclass	RefinedSugar	182142	Refined sugar (except maple sugar)	This subclass comprises refined sugar	NAPCS	3							18214	
https://napcs.org.ai/Service/RefinedSugar1821421	napcs.org.ai	Service	RefinedSugar1821421	1821421	Refined sugar		NAPCS	4							182142	
https://napcs.org.ai/Service/RefinedSugar1821422	napcs.org.ai	Service	RefinedSugar1821422	1821422	Refined sugar		NAPCS	4							182142	
https://napcs.org.ai/ServiceGroup/OtherFoodProducts	napcs.org.ai	ServiceGroup	OtherFoodProducts	183	Other food products	This group comprises other food products such as breakfast cereal	NAPCS	1								
https://napcs.org.ai/ServiceClass/BreakfastCerealOtherCerealProducts	napcs.org.ai	ServiceClass	BreakfastCerealOtherCerealProducts	18311	Breakfast cereal and other cereal products	This class comprises breakfast cereal and other cereal products.	NAPCS	2							183	
https://napcs.org.ai/ServiceSubclass/BreakfastCerealOtherCerealProducts183111	napcs.org.ai	ServiceSubclass	BreakfastCerealOtherCerealProducts183111	183111	Breakfast cereal and other cereal products	This subclass comprises breakfast cereal and other cereal products.	NAPCS	3							18311	
https://napcs.org.ai/Service/BreakfastCerealOtherCerealProducts1831111	napcs.org.ai	Service	BreakfastCerealOtherCerealProducts1831111	1831111	Breakfast cereal and other cereal products	Breakfast cereal and other cereal products.	NAPCS	4							183111	
https://napcs.org.ai/ServiceClass/FlourMixes	napcs.org.ai	ServiceClass	FlourMixes	18312	Flour mixes		NAPCS	2							183	
https://napcs.org.ai/ServiceSubclass/FlourMixes183121	napcs.org.ai	ServiceSubclass	FlourMixes183121	183121	Flour mixes	batters and breading	NAPCS	3							18312	
https://napcs.org.ai/Service/FlourMixes1831211	napcs.org.ai	Service	FlourMixes1831211	1831211	Flour mixes	batters and breading	NAPCS	4							183121	
https://napcs.org.ai/ServiceSubclass/DryPasta	napcs.org.ai	ServiceSubclass	DryPasta	183122	Dry pasta	This subclass comprises dry pasta.	NAPCS	3							18312	
https://napcs.org.ai/Service/DryPasta1831221	napcs.org.ai	Service	DryPasta1831221	1831221	Dry pasta	Dry pasta.	NAPCS	4							183122	
https://napcs.org.ai/ServiceClass/Bread	napcs.org.ai	ServiceClass	Bread	18313	Bread		NAPCS	2							183	
https://napcs.org.ai/ServiceSubclass/Bread183131	napcs.org.ai	ServiceSubclass	Bread183131	183131	Bread		NAPCS	3							18313	
https://napcs.org.ai/Service/BreadRolls	napcs.org.ai	Service	BreadRolls	1831311	Bread and rolls	Fresh and frozen bread and bread rolls.	NAPCS	4							183131	
https://napcs.org.ai/Service/Flatbreads	napcs.org.ai	Service	Flatbreads	1831312	Flatbreads	Fresh and frozen flatbreads.	NAPCS	4							183131	
https://napcs.org.ai/ServiceClass/Cookies	napcs.org.ai	ServiceClass	Cookies	18314	Cookies		NAPCS	2							183	
https://napcs.org.ai/ServiceSubclass/CookiesCrackers	napcs.org.ai	ServiceSubclass	CookiesCrackers	183141	Cookies and crackers	This subclass comprises cookies and crackers.	NAPCS	3							18314	
https://napcs.org.ai/Service/Cookies1831411	napcs.org.ai	Service	Cookies1831411	1831411	Cookies		NAPCS	4							183141	
https://napcs.org.ai/Service/CrackersSimilarProducts	napcs.org.ai	Service	CrackersSimilarProducts	1831412	Crackers and similar products	Crackers and similar unsweetened dry products made from flour.	NAPCS	4							183141	
https://napcs.org.ai/ServiceSubclass/FreshBakedDessertsDoughnuts	napcs.org.ai	ServiceSubclass	FreshBakedDessertsDoughnuts	183142	Fresh baked desserts and doughnuts	This subclass comprises fresh baked desserts and fresh doughnuts.	NAPCS	3							18314	
https://napcs.org.ai/Service/FreshBakedDessertsDoughnuts1831421	napcs.org.ai	Service	FreshBakedDessertsDoughnuts1831421	1831421	Fresh baked desserts and doughnuts	Fresh baked desserts and fresh doughnuts.	NAPCS	4							183142	
https://napcs.org.ai/ServiceSubclass/FrozenBakedDessertsDoughnuts	napcs.org.ai	ServiceSubclass	FrozenBakedDessertsDoughnuts	183143	Frozen baked desserts and doughnuts	This subclass comprises frozen baked desserts and frozen doughnuts.	NAPCS	3							18314	
https://napcs.org.ai/Service/FrozenBakedDessertsDoughnuts1831431	napcs.org.ai	Service	FrozenBakedDessertsDoughnuts1831431	1831431	Frozen baked desserts and doughnuts	Frozen baked desserts and frozen doughnuts.	NAPCS	4							183143	
https://napcs.org.ai/ServiceClass/Chocolate	napcs.org.ai	ServiceClass	Chocolate	18321	Chocolate (except confectionery)	This class comprises chocolate	NAPCS	2							183	
