ns	from	to	predicate	reverse
education.org.ai	https://education.org/CareerCluster/ManagementEntrepreneurship	https://education.org/SubCluster/Entrepreneurship&SmallBusiness	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/ManagementEntrepreneurship	https://education.org/SubCluster/Leadership&Operations	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/ManagementEntrepreneurship	https://education.org/SubCluster/ProjectManagement	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/ManagementEntrepreneurship	https://education.org/SubCluster/Regulation	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/MarketingSales	https://education.org/SubCluster/MarketResearch,Analytics,&Ethics	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/MarketingSales	https://education.org/SubCluster/Marketing&Advertising	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/MarketingSales	https://education.org/SubCluster/Retail&CustomerExperience	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/MarketingSales	https://education.org/SubCluster/StrategicSales	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/PublicServiceSafety	https://education.org/SubCluster/EmergencyResponse	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/PublicServiceSafety	https://education.org/SubCluster/JudicialSystems	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/PublicServiceSafety	https://education.org/SubCluster/Local,State,&FederalServices	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/PublicServiceSafety	https://education.org/SubCluster/Military&NationalSecurity	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/PublicServiceSafety	https://education.org/SubCluster/PublicSafety	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/SubCluster/Air&SpaceTransportation	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/SubCluster/Ground&RailTransportation	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/SubCluster/Maintenance&Repair	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/SubCluster/MarineTransportation	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/SubCluster/Planning&Logistics	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/SubCluster/Purchasing&Warehousing	hasPart	partOf
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgricultureGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgricultureGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgricultureGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgricultureGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/EnergyNaturalResources	https://education.org/EducationProgram/AgricultureGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgriculturalBusinessAndManagementGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgriculturalBusinessAndManagementGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgribusinessagriculturalBusinessOperations	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgribusinessagriculturalBusinessOperations	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgriculturalEconomics	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgriculturalEconomics	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/ManagementEntrepreneurship	https://education.org/EducationProgram/AgriculturalEconomics	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/FarmfarmAndRanchManagement	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/FarmfarmAndRanchManagement	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgriculturalfarmSuppliesRetailingAndWholesaling	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/MarketingSales	https://education.org/EducationProgram/AgriculturalfarmSuppliesRetailingAndWholesaling	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/SupplyChainTransportation	https://education.org/EducationProgram/AgriculturalfarmSuppliesRetailingAndWholesaling	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/DigitalTechnology	https://education.org/EducationProgram/AgriculturalBusinessTechnologytechnician	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/ManagementEntrepreneurship	https://education.org/EducationProgram/AgriculturalBusinessTechnologytechnician	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgriculturalBusinessAndManagementOther	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgriculturalBusinessAndManagementOther	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgriculturalMechanizationGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgriculturalMechanizationGeneral	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgriculturalPowerMachineryOperation	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Education	https://education.org/EducationProgram/AgriculturalPowerMachineryOperation	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/AdvancedManufacturing	https://education.org/EducationProgram/AgriculturalMechanicsAndEquipmentmachineTechnologytechnician	preparedBy	prepares
education.org.ai	https://education.org/CareerCluster/Agriculture	https://education.org/EducationProgram/AgriculturalMechanicsAndEquipmentmachineTechnologytechnician	preparedBy	prepares
