id	code	name	familyCode

Livestock	10101500	Livestock	10100000
BirdsAndFowl	10101600	Birds and fowl	10100000
LiveFish	10101700	Live fish	10100000
ShellfishAndAquaticInvertebrates	10101800	Shellfish and aquatic invertebrates	10100000
Insects	10101900	Insects	10100000
WildAnimals	10102000	Wild animals	10100000
BirdsAndFowlHatchingEggs	10102100	Birds and fowl hatching eggs	10100000
DomesticPetTreatmentsAndAccessoriesAndEquipment	10111300	Domestic pet treatments and accessories and equipment	10110000
LivestockFeed	10121500	Livestock feed	10120000
BirdAndFowlFood	10121600	Bird and fowl food	10120000
FishFood	10121700	Fish food	10120000
DogAndCatFood	10121800	Dog and cat food	10120000
RodentFood	10121900	Rodent food	10120000
ReptileFood	10122000	Reptile food	10120000
MiscellaneousAnimalFood	10122100	Miscellaneous animal food	10120000
AnimalShelters	10131500	Animal shelters	10130000
AnimalContainment	10131600	Animal containment	10130000
AnimalHabitats	10131700	Animal habitats	10130000
Saddlery	10141500	Saddlery	10140000
HarnessGoods	10141600	Harness goods	10140000
VegetableSeedsAndSeedlings	10151500	Vegetable seeds and seedlings	10150000
CerealSeeds	10151600	Cereal seeds	10150000
GrassAndForageSeedsAndSeedlings	10151700	Grass and forage seeds and seedlings	10150000
SpiceCropSeedsAndSeedlings	10151800	Spice crop seeds and seedlings	10150000
FlowerSeedsAndBulbsAndSeedlingsAndCuttings	10151900	Flower seeds and bulbs and seedlings and cuttings	10150000
TreeAndShrubSeedsAndCuttings	10152000	Tree and shrub seeds and cuttings	10150000
ResiduesOtherThanAnimalFeed	10152100	Residues other than animal feed	10150000
FibrousCropSeedsAndSeedlings	10152200	Fibrous crop seeds and seedlings	10150000
LegumeSeedsAndSeedlings	10152300	Legume seeds and seedlings	10150000
TuberSeedsAndSeedlings	10152400	Tuber seeds and seedlings	10150000
TreesAndShrubs	10161500	Trees and shrubs	10160000
FloralPlants	10161600	Floral plants	10160000
NonFloweringPlants	10161800	Non flowering plants	10160000
DriedFloralProducts	10161900	Dried floral products	10160000
OrganicFertilizersAndPlantNutrients	10171500	Organic fertilizers and plant nutrients	10170000
ChemicalFertilizersAndPlantNutrients	10171600	Chemical fertilizers and plant nutrients	10170000
Herbicides	10171700	Herbicides	10170000
SoilConditioners	10171800	Soil conditioners	10170000
PesticidesOrPestRepellents	10191500	Pesticides or pest repellents	10190000
PestControlDevices	10191700	Pest control devices	10190000
LiveBlueOrLavenderOrPurpleRoseBushes	10201500	Live blue or lavender or purple rose bushes	10200000
LiveChocolateOrBrownRoseBushes	10201600	Live chocolate or brown rose bushes	10200000
LiveCreamRoseBushes	10201700	Live cream rose bushes	10200000
LiveGreenOrLimeRoseBushes	10201800	Live green or lime rose bushes	10200000
LiveLightPinkRoseBushes	10201900	Live light pink rose bushes	10200000
LiveMultiColoredPinkRoseBushes	10202000	Live multi-colored pink rose bushes	10200000
LiveOrangeRoseBushes	10202100	Live orange rose bushes	10200000
LivePeachRoseBushes	10202200	Live peach rose bushes	10200000
LivePinkRoseBushes	10202300	Live pink rose bushes	10200000
LiveRedOrBurgundyRoseBushes	10202400	Live red or burgundy rose bushes	10200000
LiveSweetheartRoseBushes	10202500	Live sweetheart rose bushes	10200000
LiveWhiteRoseBushes	10202600	Live white rose bushes	10200000
LiveYellowRoseBushes	10202700	Live yellow rose bushes	10200000
LiveSprayRoseBushes	10202800	Live spray rose bushes	10200000
LiveAnthuriums	10211500	Live anthuriums	10210000
LiveAlliums	10211600	Live alliums	10210000
LiveAlstroemerias	10211700	Live alstroemerias	10210000
LiveAmaranthuses	10211800	Live amaranthuses	10210000
LiveAmaryllises	10211900	Live amaryllises	10210000
LiveAnemone	10212000	Live anemone	10210000
LiveAsclepias	10212100	Live asclepias	10210000
LiveAsters	10212200	Live asters	10210000
LiveBerzeliaLanuginosas	10212300	Live berzelia lanuginosas	10210000
LiveBouvardias	10212400	Live bouvardias	10210000
LiveBrodiaeas	10212500	Live brodiaeas	10210000
LiveCallas	10212600	Live callas	10210000
LiveCelosias	10212800	Live celosias	10210000
LiveDaffodils	10212900	Live daffodils	10210000
LiveDahlias	10213000	Live dahlias	10210000
LiveDelphiniums	10213100	Live delphiniums	10210000
LiveDianthuses	10213200	Live dianthuses	10210000
LiveEremuruses	10213300	Live eremuruses	10210000
LiveEricas	10213400	Live ericas	10210000
LiveEuphorbias	10213500	Live euphorbias	10210000
LiveFreesias	10213600	Live freesias	10210000
LiveFritillarias	10213700	Live fritillarias	10210000
LiveGenistas	10213800	Live genistas	10210000
LiveGerberas	10213900	Live gerberas	10210000
LiveGingerPlants	10214000	Live ginger plants	10210000
LiveGladioluses	10214100	Live gladioluses	10210000
LiveGodetias	10214200	Live godetias	10210000
LiveGuzmanias	10214300	Live guzmanias	10210000
LiveGypsophilias	10214400	Live gypsophilias	10210000
LiveHeather	10214500	Live heather	10210000
LiveHeliconias	10214600	Live heliconias	10210000
LiveHyacinths	10214700	Live hyacinths	10210000
LiveHydrangeas	10214800	Live hydrangeas	10210000
LiveIrises	10214900	Live irises	10210000
LiveKangarooPaws	10215000	Live kangaroo paws	10210000
LiveLarkspurs	10215100	Live larkspurs	10210000
LiveLeptos	10215200	Live leptos	10210000
LiveLilacs	10215300	Live lilacs	10210000
LiveLilies	10215400	Live lilies	10210000
LiveLimoniums	10215500	Live limoniums	10210000
LiveLisianthuses	10215600	Live lisianthuses	10210000
LiveMuscariPlantsOrGrapeHyacinths	10215700	Live muscari plants or grape hyacinths	10210000
LiveNarcissus	10215800	Live narcissus	10210000
LiveOrnamentalPeppers	10216000	Live ornamental peppers	10210000
LiveOrnithogalums	10216100	Live ornithogalums	10210000
LivePeonies	10216200	Live peonies	10210000
LiveBanksias	10216300	Live banksias	10210000
LiveRanunculuses	10216400	Live ranunculuses	10210000
LiveScabiosas	10216500	Live scabiosas	10210000
LiveScotchBrooms	10216600	Live scotch brooms	10210000
LiveSnapdragons	10216700	Live snapdragons	10210000
LiveStatices	10216800	Live statices	10210000
LiveMatthiolaIncanaOrStockFlowers	10216900	Live matthiola incana or stock flowers	10210000
LiveSunflowers	10217000	Live sunflowers	10210000
LiveSweetPeas	10217100	Live sweet peas	10210000
LiveThistles	10217200	Live thistles	10210000
LiveTulips	10217300	Live tulips	10210000
LiveWaxflowers	10217400	Live waxflowers	10210000
LiveYarrows	10217500	Live yarrows	10210000
LiveZinnias	10217600	Live zinnias	10210000
LiveForsythias	10217700	Live forsythias	10210000
LiveGeraniumsOrCranesbills	10217800	Live geraniums or cranesbills	10210000
LiveHippeastrums	10217900	Live hippeastrums	10210000
LiveRudbeckiaOrConeflower	10218000	Live rudbeckia or coneflower	10210000
LiveProteas	10218100	Live proteas	10210000
LiveLeucadendrons	10218200	Live leucadendrons	10210000
LiveLeucospermums	10218300	Live leucospermums	10210000
LiveAgapanthuses	10221500	Live agapanthuses	10220000
LiveAlchemillas	10221600	Live alchemillas	10220000
LiveAlstilbes	10221700	Live alstilbes	10220000
LiveAngelicas	10221800	Live angelicas	10220000
LiveArtemesias	10221900	Live artemesias	10220000
LiveArtichokeFlowers	10222000	Live artichoke flowers	10220000
LiveAstrantias	10222100	Live astrantias	10220000
LiveBananaFlowers	10222200	Live banana flowers	10220000
LiveBaptisias	10222300	Live baptisias	10220000
LiveBoronias	10222400	Live boronias	10220000
LiveBromelias	10222500	Live bromelias	10220000
LiveBrunias	10222600	Live brunias	10220000
LiveCalatheas	10222700	Live calatheas	10220000
LiveCalcynias	10222800	Live calcynias	10220000
LiveCalendulas	10222900	Live calendulas	10220000
LiveCampanulasOrBellflowers	10223000	Live campanulas or bellflowers	10220000
LiveCestrums	10223100	Live cestrums	10220000
LiveChasmanthes	10223200	Live chasmanthes	10220000
LiveCostuses	10223300	Live costuses	10220000
LiveCrocosmias	10223400	Live crocosmias	10220000
LiveCytanthuses	10223500	Live cytanthuses	10220000
LiveRumexOrDockFlowers	10223600	Live rumex or dock flowers	10220000
LiveEryngiums	10223700	Live eryngiums	10220000
LiveFeverfews	10223800	Live feverfews	10220000
LiveForgetMeNots	10223900	Live forget me nots	10220000
LiveGaillardias	10224000	Live gaillardias	10220000
LiveGentianas	10224100	Live gentianas	10220000
LiveGlaminiGladioluses	10224200	Live glamini gladioluses	10220000
LiveGloriosas	10224300	Live gloriosas	10220000
LiveGomphrenaGlobosaOrGlobeAmaranth	10224400	Live gomphrena globosa or globe amaranth	10220000
LiveHellebores	10224500	Live hellebores	10220000
LiveIxias	10224600	Live ixias	10220000
LiveLiatrises	10224700	Live liatrises	10220000
LiveLysimachias	10224800	Live lysimachias	10220000
LiveMaracas	10224900	Live maracas	10220000
LiveMarigolds	10225000	Live marigolds	10220000
LiveMimosas	10225100	Live mimosas	10220000
LiveNerines	10225200	Live nerines	10220000
LivePepperberryFlowers	10225300	Live pepperberry flowers	10220000
LivePhlox	10225400	Live phlox	10220000
LivePhysostegiasOrObedientPlant	10225500	Live physostegias or obedient plant	10220000
LiveSaponarias	10225600	Live saponarias	10220000
LiveSarracenias	10225700	Live sarracenias	10220000
LiveScillas	10225800	Live scillas	10220000
LiveSedums	10225900	Live sedums	10220000
LiveSingleSpeciesOrVarietiesOfFlowers	10226000	Live single species or varieties of flowers	10220000
LiveSolomonsSeals	10226100	Live solomons seals	10220000
LiveTanacetums	10226200	Live tanacetums	10220000
LiveTracheliums	10226300	Live tracheliums	10220000
LiveTuberosas	10226400	Live tuberosas	10220000
LiveTweedias	10226500	Live tweedias	10220000
LiveVeronicas	10226600	Live veronicas	10220000
LiveWatsonias	10226700	Live watsonias	10220000
LiveSingleSpeciesOrVarietiesOfFlowersContinued	10226800	Live single species or varieties of flowers continued	10220000
LiveButtonChrysanthemums	10231500	Live button chrysanthemums	10230000
LiveDaisyPomponChrysanthemums	10231600	Live daisy pompon chrysanthemums	10230000
LiveCremonDisbudChrysanthemums	10231700	Live cremon disbud chrysanthemums	10230000
LiveFootballDisbudChrysanthemums	10231800	Live football disbud chrysanthemums	10230000
LiveSpiderChrysanthemums	10231900	Live spider chrysanthemums	10230000
LiveNoveltyChrysanthemums	10232000	Live novelty chrysanthemums	10230000
LiveSantiniChrysanthemums	10232100	Live santini chrysanthemums	10230000
LiveSingleBloomCarnations	10241500	Live single bloom carnations	10240000
LiveMiniOrSprayCarnations	10241600	Live mini or spray carnations	10240000
LiveCypripediumOrLadysSlipperOrchids	10251500	Live cypripedium or ladys slipper orchids	10250000
LiveMokaraOrMocaraOrchids	10251600	Live mokara or mocara orchids	10250000
LiveCattleyaOrchids	10251700	Live cattleya orchids	10250000
LiveDisaOrchids	10251800	Live disa orchids	10250000
LiveArachnisOrchids	10251900	Live arachnis orchids	10250000
LivePhalaenopsisOrchids	10252000	Live phalaenopsis orchids	10250000
LiveDendrobiumOrchids	10252100	Live dendrobium orchids	10250000
LiveCymbidiumOrchids	10252200	Live cymbidium orchids	10250000
LiveOncidiumOrchids	10252300	Live oncidium orchids	10250000
LiveVandaOrchids	10252400	Live vanda orchids	10250000
FreshCutBlueOrLavenderOrPurpleRose	10301500	Fresh cut blue or lavender or purple rose	10300000
FreshCutChocolateOrBrownRose	10301600	Fresh cut chocolate or brown rose	10300000
FreshCutCreamRose	10301700	Fresh cut cream rose	10300000
FreshCutGreenOrLimeRose	10301800	Fresh cut green or lime rose	10300000
FreshCutLightPinkRose	10301900	Fresh cut light pink rose	10300000
FreshCutMultiColoredPinkRose	10302000	Fresh cut multi-colored pink rose	10300000
FreshCutOrangeRose	10302100	Fresh cut orange rose	10300000
FreshCutPeachRose	10302200	Fresh cut peach rose	10300000
FreshCutPinkRose	10302300	Fresh cut pink rose	10300000
FreshCutRedOrBurgundyRose	10302400	Fresh cut red or burgundy rose	10300000
FreshCutSweetheartRose	10302500	Fresh cut sweetheart rose	10300000
FreshCutWhiteRose	10302600	Fresh cut white rose	10300000
FreshCutYellowRose	10302700	Fresh cut yellow rose	10300000
FreshCutSprayRoses	10302800	Fresh cut spray roses	10300000
FreshCutAnthuriums	10311500	Fresh cut anthuriums	10310000
FreshCutAlliums	10311600	Fresh cut alliums	10310000
FreshCutAlstroemerias	10311700	Fresh cut alstroemerias	10310000
FreshCutAmaranthuses	10311800	Fresh cut amaranthuses	10310000
FreshCutAmaryllises	10311900	Fresh cut amaryllises	10310000
FreshCutAnemone	10312000	Fresh cut anemone	10310000
FreshCutAsclepias	10312100	Fresh cut asclepias	10310000
FreshCutAsters	10312200	Fresh cut asters	10310000
FreshCutBerzeliaLanuginosas	10312300	Fresh cut berzelia lanuginosas	10310000
FreshCutBouvardias	10312400	Fresh cut bouvardias	10310000
FreshCutBrodiaeas	10312500	Fresh cut brodiaeas	10310000
FreshCutCallas	10312600	Fresh cut callas	10310000
FreshCutCelosias	10312800	Fresh cut celosias	10310000
FreshCutDaffodils	10312900	Fresh cut daffodils	10310000
FreshCutDahlias	10313000	Fresh cut dahlias	10310000
FreshCutDelphiniums	10313100	Fresh cut delphiniums	10310000
FreshCutDianthuses	10313200	Fresh cut dianthuses	10310000
FreshCutEremuruses	10313300	Fresh cut eremuruses	10310000
FreshCutEricas	10313400	Fresh cut ericas	10310000
FreshCutEuphorbias	10313500	Fresh cut euphorbias	10310000
FreshCutFreesias	10313600	Fresh cut freesias	10310000
FreshCutFritillarias	10313700	Fresh cut fritillarias	10310000
FreshCutGenistas	10313800	Fresh cut genistas	10310000
FreshCutGerberas	10313900	Fresh cut gerberas	10310000
FreshCutGingerPlants	10314000	Fresh cut ginger plants	10310000
FreshCutGladioluses	10314100	Fresh cut gladioluses	10310000
FreshCutGodetias	10314200	Fresh cut godetias	10310000
FreshCutGuzmanias	10314300	Fresh cut guzmanias	10310000
FreshCutGypsophilias	10314400	Fresh cut gypsophilias	10310000
FreshCutHeather	10314500	Fresh cut heather	10310000
FreshCutHeliconias	10314600	Fresh cut heliconias	10310000
FreshCutHyacinths	10314700	Fresh cut hyacinths	10310000
FreshCutHydrangeas	10314800	Fresh cut hydrangeas	10310000
FreshCutIrises	10314900	Fresh cut irises	10310000
FreshCutKangarooPaws	10315000	Fresh cut kangaroo paws	10310000
FreshCutLarkspurs	10315100	Fresh cut larkspurs	10310000
FreshCutLeptos	10315200	Fresh cut leptos	10310000
FreshCutLilacs	10315300	Fresh cut lilacs	10310000
FreshCutLilies	10315400	Fresh cut lilies	10310000
FreshCutLimoniums	10315500	Fresh cut limoniums	10310000
FreshCutLisianthuses	10315600	Fresh cut lisianthuses	10310000
FreshCutMuscariBloomsOrGrapeHyacinths	10315700	Fresh cut muscari blooms or grape hyacinths	10310000
FreshCutNarcissus	10315800	Fresh cut narcissus	10310000
FreshCutOrnamentalPeppers	10316000	Fresh cut ornamental peppers	10310000
FreshCutOrnithogalums	10316100	Fresh cut ornithogalums	10310000
FreshCutPeonies	10316200	Fresh cut peonies	10310000
FreshCutBanksias	10316300	Fresh cut banksias	10310000
FreshCutRanunculuses	10316400	Fresh cut ranunculuses	10310000
FreshCutScabiosas	10316500	Fresh cut scabiosas	10310000
FreshCutScotchBrooms	10316600	Fresh cut scotch brooms	10310000
FreshCutSnapdragons	10316700	Fresh cut snapdragons	10310000
FreshCutStatices	10316800	Fresh cut statices	10310000
FreshCutMatthiolaIncanaOrStockFlowers	10316900	Fresh cut matthiola incana or stock flowers	10310000
FreshCutSunflowers	10317000	Fresh cut sunflowers	10310000
FreshCutSweetPeas	10317100	Fresh cut sweet peas	10310000
FreshCutThistles	10317200	Fresh cut thistles	10310000
FreshCutTulips	10317300	Fresh cut tulips	10310000
FreshCutWaxflowers	10317400	Fresh cut waxflowers	10310000
FreshCutYarrows	10317500	Fresh cut yarrows	10310000
FreshCutZinnias	10317600	Fresh cut zinnias	10310000
FreshCutForsythias	10317700	Fresh cut forsythias	10310000
FreshCutGeraniumsOrCranesbills	10317800	Fresh cut geraniums or cranesbills	10310000
FreshCutHippeastrums	10317900	Fresh cut hippeastrums	10310000
FreshCutRudbeckiaOrConeflower	10318000	Fresh cut rudbeckia or coneflower	10310000
FreshCutProteas	10318100	Fresh cut proteas	10310000
FreshCutLeucadendrons	10318200	Fresh cut leucadendrons	10310000
FreshCutLeucospermums	10318300	Fresh cut leucospermums	10310000
FreshCutAgapanthuses	10321500	Fresh cut agapanthuses	10320000
FreshCutAlchemillas	10321600	Fresh cut alchemillas	10320000
FreshCutAlstilbes	10321700	Fresh cut alstilbes	10320000
FreshCutAngelicas	10321800	Fresh cut angelicas	10320000
FreshCutArtemesias	10321900	Fresh cut artemesias	10320000
FreshCutArtichokeFlowers	10322000	Fresh cut artichoke flowers	10320000
FreshCutAstrantias	10322100	Fresh cut astrantias	10320000
FreshCutBananaFlowers	10322200	Fresh cut banana flowers	10320000
FreshCutBaptisias	10322300	Fresh cut baptisias	10320000
FreshCutBoronias	10322400	Fresh cut boronias	10320000
FreshCutBromelias	10322500	Fresh cut bromelias	10320000
FreshCutBrunias	10322600	Fresh cut brunias	10320000
FreshCutCalatheas	10322700	Fresh cut calatheas	10320000
FreshCutCalcynias	10322800	Fresh cut calcynias	10320000
FreshCutCalendulas	10322900	Fresh cut calendulas	10320000
FreshCutCampanulasOrBellflowers	10323000	Fresh cut campanulas or bellflowers	10320000
FreshCutCestrums	10323100	Fresh cut cestrums	10320000
FreshCutChasmanthes	10323200	Fresh cut chasmanthes	10320000
FreshCutCostuses	10323300	Fresh cut costuses	10320000
FreshCutCrocosmias	10323400	Fresh cut crocosmias	10320000
FreshCutCytanthuses	10323500	Fresh cut cytanthuses	10320000
FreshCutRumexOrDockFlowers	10323600	Fresh cut rumex or dock flowers	10320000
FreshCutEryngiums	10323700	Fresh cut eryngiums	10320000
FreshCutFeverfews	10323800	Fresh cut feverfews	10320000
FreshCutForgetMeNots	10323900	Fresh cut forget me nots	10320000
FreshCutGaillardias	10324000	Fresh cut gaillardias	10320000
FreshCutGentianas	10324100	Fresh cut gentianas	10320000
FreshCutGlaminiGladioluses	10324200	Fresh cut glamini gladioluses	10320000
FreshCutGloriosas	10324300	Fresh cut gloriosas	10320000
FreshCutGomphrenaGlobosaOrGlobeAmaranth	10324400	Fresh cut gomphrena globosa or globe amaranth	10320000
FreshCutHellebores	10324500	Fresh cut hellebores	10320000
FreshCutIxias	10324600	Fresh cut ixias	10320000
FreshCutLiatrises	10324700	Fresh cut liatrises	10320000
FreshCutLysimachias	10324800	Fresh cut lysimachias	10320000
FreshCutMaracas	10324900	Fresh cut maracas	10320000
FreshCutMarigolds	10325000	Fresh cut marigolds	10320000
FreshCutMimosas	10325100	Fresh cut mimosas	10320000
FreshCutNerines	10325200	Fresh cut nerines	10320000
FreshCutPepperberryFlowers	10325300	Fresh cut pepperberry flowers	10320000
FreshCutPhlox	10325400	Fresh cut phlox	10320000
FreshCutPhysostegiasOrObedientPlant	10325500	Fresh cut physostegias or obedient plant	10320000
FreshCutSaponarias	10325600	Fresh cut saponarias	10320000
FreshCutSarracenias	10325700	Fresh cut sarracenias	10320000
FreshCutScillas	10325800	Fresh cut scillas	10320000
FreshCutSedums	10325900	Fresh cut sedums	10320000
FreshCutSingleSpeciesOrVarietiesOfFlowers	10326000	Fresh cut single species or varieties of flowers	10320000
FreshCutSolomonsSeals	10326100	Fresh cut solomons seals	10320000
FreshCutTanacetums	10326200	Fresh cut tanacetums	10320000
FreshCutTracheliums	10326300	Fresh cut tracheliums	10320000
FreshCutTuberosas	10326400	Fresh cut tuberosas	10320000
FreshCutTweedias	10326500	Fresh cut tweedias	10320000
FreshCutVeronicas	10326600	Fresh cut veronicas	10320000
FreshCutWatsonias	10326700	Fresh cut watsonias	10320000
FreshCutButtonChrysanthemums	10331500	Fresh cut button chrysanthemums	10330000
FreshCutDaisyPomponChrysanthemums	10331600	Fresh cut daisy pompon chrysanthemums	10330000
FreshCutCremonDisbudChrysanthemums	10331700	Fresh cut cremon disbud chrysanthemums	10330000
FreshCutFootballDisbudChrysanthemums	10331800	Fresh cut football disbud chrysanthemums	10330000
FreshCutSpiderChrysanthemums	10331900	Fresh cut spider chrysanthemums	10330000
FreshCutNoveltyChrysanthemums	10332000	Fresh cut novelty chrysanthemums	10330000
FreshCutSantiniChrysanthemums	10332100	Fresh cut santini chrysanthemums	10330000
FreshCutRoseBouquets	10341500	Fresh cut rose bouquets	10340000
FreshCutCarnationBouquets	10341600	Fresh cut carnation bouquets	10340000
FreshCutMiniCarnationBouquets	10341700	Fresh cut mini carnation bouquets	10340000
FreshCutLilyBouquets	10341800	Fresh cut lily bouquets	10340000
FreshCutPomponChrysanthemumBouquets	10341900	Fresh cut pompon chrysanthemum bouquets	10340000
FreshCutAlstroemeriaBouquets	10342000	Fresh cut alstroemeria bouquets	10340000
FreshCutTropicalFlowerBouquets	10342100	Fresh cut tropical flower bouquets	10340000
FreshCutMixedFloralBouquets	10342200	Fresh cut mixed floral bouquets	10340000
FreshCutSingleBloomCarnations	10351500	Fresh cut single bloom carnations	10350000
FreshCutMiniOrSprayCarnations	10351600	Fresh cut mini or spray carnations	10350000
FreshCutCypripediumOrLadysSlipperOrchids	10361500	Fresh cut cypripedium or ladys slipper orchids	10360000
FreshCutMokaraOrMocaraOrchids	10361600	Fresh cut mokara or mocara orchids	10360000
FreshCutCattleyaOrchids	10361700	Fresh cut cattleya orchids	10360000
FreshCutDisaOrchids	10361800	Fresh cut disa orchids	10360000
FreshCutArachnisOrchids	10361900	Fresh cut arachnis orchids	10360000
FreshCutPhalaenopsisOrchids	10362000	Fresh cut phalaenopsis orchids	10360000
FreshCutDendrobiumOrchids	10362100	Fresh cut dendrobium orchids	10360000
FreshCutCymbidiumOrchids	10362200	Fresh cut cymbidium orchids	10360000
FreshCutOncidiumOrchids	10362300	Fresh cut oncidium orchids	10360000
FreshCutVandaOrchids	10362400	Fresh cut vanda orchids	10360000
DriedCutBlueOrLavenderOrPurpleRose	10401500	Dried cut blue or lavender or purple rose	10400000
DriedCutChocolateOrBrownRose	10401600	Dried cut chocolate or brown rose	10400000
DriedCutCreamRose	10401700	Dried cut cream rose	10400000
DriedCutGreenOrLimeRose	10401800	Dried cut green or lime rose	10400000
DriedCutLightPinkRose	10401900	Dried cut light pink rose	10400000
DriedCutMultiColoredPinkRose	10402000	Dried cut multi-colored pink rose	10400000
DriedCutOrangeRose	10402100	Dried cut orange rose	10400000
DriedCutPeachRose	10402200	Dried cut peach rose	10400000
DriedCutPinkRose	10402300	Dried cut pink rose	10400000
DriedCutRedOrBurgundyRose	10402400	Dried cut red or burgundy rose	10400000
DriedCutSweetheartRose	10402500	Dried cut sweetheart rose	10400000
DriedCutWhiteRose	10402600	Dried cut white rose	10400000
DriedCutYellowRose	10402700	Dried cut yellow rose	10400000
DriedCutSprayRoses	10402800	Dried cut spray roses	10400000
DriedCutAnthuriums	10411500	Dried cut anthuriums	10410000
DriedCutAlliums	10411600	Dried cut alliums	10410000
DriedCutAlstroemerias	10411700	Dried cut alstroemerias	10410000
DriedCutAmaranthuses	10411800	Dried cut amaranthuses	10410000
DriedCutAmaryllises	10411900	Dried cut amaryllises	10410000
DriedCutAnemone	10412000	Dried cut anemone	10410000
DriedCutAsclepias	10412100	Dried cut asclepias	10410000
DriedCutAsters	10412200	Dried cut asters	10410000
DriedCutBerzeliaLanuginosas	10412300	Dried cut berzelia lanuginosas	10410000
DriedCutBouvardias	10412400	Dried cut bouvardias	10410000
DriedCutBrodiaeas	10412500	Dried cut brodiaeas	10410000
DriedCutCallas	10412600	Dried cut callas	10410000
DriedCutCelosias	10412800	Dried cut celosias	10410000
DriedCutDaffodils	10412900	Dried cut daffodils	10410000
DriedCutDahlias	10413000	Dried cut dahlias	10410000
DriedCutDelphiniums	10413100	Dried cut delphiniums	10410000
DriedCutDianthuses	10413200	Dried cut dianthuses	10410000
DriedCutEremuruses	10413300	Dried cut eremuruses	10410000
DriedCutEricas	10413400	Dried cut ericas	10410000
DriedCutEuphorbias	10413500	Dried cut euphorbias	10410000
DriedCutFreesias	10413600	Dried cut freesias	10410000
DriedCutFritillarias	10413700	Dried cut fritillarias	10410000
DriedCutGenistas	10413800	Dried cut genistas	10410000
DriedCutGerberas	10413900	Dried cut gerberas	10410000
DriedCutGingerPlants	10414000	Dried cut ginger plants	10410000
DriedCutGladioluses	10414100	Dried cut gladioluses	10410000
DriedCutGodetias	10414200	Dried cut godetias	10410000
DriedCutGuzmanias	10414300	Dried cut guzmanias	10410000
DriedCutGypsophilias	10414400	Dried cut gypsophilias	10410000
DriedCutHeather	10414500	Dried cut heather	10410000
DriedCutHeliconias	10414600	Dried cut heliconias	10410000
DriedCutHyacinths	10414700	Dried cut hyacinths	10410000
DriedCutHydrangeas	10414800	Dried cut hydrangeas	10410000
DriedCutIrises	10414900	Dried cut irises	10410000
DriedCutKangarooPaws	10415000	Dried cut kangaroo paws	10410000
DriedCutLarkspurs	10415100	Dried cut larkspurs	10410000
DriedCutLeptos	10415200	Dried cut leptos	10410000
DriedCutLilacs	10415300	Dried cut lilacs	10410000
DriedCutLilies	10415400	Dried cut lilies	10410000
DriedCutLimoniums	10415500	Dried cut limoniums	10410000
DriedCutLisianthuses	10415600	Dried cut lisianthuses	10410000
DriedCutMuscariBloomsOrGrapeHyacinths	10415700	Dried cut muscari blooms or grape hyacinths	10410000
DriedCutNarcissus	10415800	Dried cut narcissus	10410000
DriedCutOrnamentalPeppers	10416000	Dried cut ornamental peppers	10410000
DriedCutOrnithogalums	10416100	Dried cut ornithogalums	10410000
DriedCutPeonies	10416200	Dried cut peonies	10410000
DriedCutBanksias	10416300	Dried cut banksias	10410000
DriedCutRanunculuses	10416400	Dried cut ranunculuses	10410000
DriedCutScabiosas	10416500	Dried cut scabiosas	10410000
DriedCutScotchBrooms	10416600	Dried cut scotch brooms	10410000
DriedCutSnapdragons	10416700	Dried cut snapdragons	10410000
DriedCutStatices	10416800	Dried cut statices	10410000
DriedCutMatthiolaIncanaOrStockFlowers	10416900	Dried cut matthiola incana or stock flowers	10410000
DriedCutSunflowers	10417000	Dried cut sunflowers	10410000
DriedCutSweetPeas	10417100	Dried cut sweet peas	10410000
DriedCutThistles	10417200	Dried cut thistles	10410000
DriedCutTulips	10417300	Dried cut tulips	10410000
DriedCutWaxflowers	10417400	Dried cut waxflowers	10410000
DriedCutYarrows	10417500	Dried cut yarrows	10410000
DriedCutZinnias	10417600	Dried cut zinnias	10410000
DriedCutForsythias	10417700	Dried cut forsythias	10410000
DriedCutGeraniumsOrCranesbills	10417800	Dried cut geraniums or cranesbills	10410000
DriedCutHippeastrums	10417900	Dried cut hippeastrums	10410000
DriedCutRudbeckiaOrConeflower	10418000	Dried cut rudbeckia or coneflower	10410000
DriedCutProteas	10418100	Dried cut proteas	10410000
DriedCutLeucadendrons	10418200	Dried cut leucadendrons	10410000
DriedCutLeucospermums	10418300	Dried cut leucospermums	10410000
DriedCutAgapanthuses	10421500	Dried cut agapanthuses	10420000
DriedCutAlchemillas	10421600	Dried cut alchemillas	10420000
DriedCutAlstilbes	10421700	Dried cut alstilbes	10420000
DriedCutAngelicas	10421800	Dried cut angelicas	10420000
DriedCutArtemesias	10421900	Dried cut artemesias	10420000
DriedCutArtichokeFlowers	10422000	Dried cut artichoke flowers	10420000
DriedCutAstrantias	10422100	Dried cut astrantias	10420000
DriedCutBananaFlowers	10422200	Dried cut banana flowers	10420000
DriedCutBaptisias	10422300	Dried cut baptisias	10420000
DriedCutBoronias	10422400	Dried cut boronias	10420000
DriedCutBromelias	10422500	Dried cut bromelias	10420000
DriedCutBrunias	10422600	Dried cut brunias	10420000
DriedCutCalatheas	10422700	Dried cut calatheas	10420000
DriedCutCalcynias	10422800	Dried cut calcynias	10420000
DriedCutCalendulas	10422900	Dried cut calendulas	10420000
DriedCutCampanulasOrBellflowers	10423000	Dried cut campanulas or bellflowers	10420000
DriedCutCestrums	10423100	Dried cut cestrums	10420000
