ns	from	to	predicate	reverse
noun	TattooParlor	HealthAndBeautyBusiness	subClassOf	superClassOf
noun	TattooParlor	schema.org	definedBy	defines
noun	WarrantyScope	Enumeration	subClassOf	superClassOf
noun	WarrantyScope	schema.org	definedBy	defines
noun	PaymentChargeSpecification	PriceSpecification	subClassOf	superClassOf
noun	PaymentChargeSpecification	schema.org	definedBy	defines
noun	PublicationIssue	CreativeWork	subClassOf	superClassOf
noun	PublicationIssue	schema.org	definedBy	defines
noun	AcceptAction	AllocateAction	subClassOf	superClassOf
noun	AcceptAction	schema.org	definedBy	defines
noun	Reservation	Intangible	subClassOf	superClassOf
noun	Reservation	schema.org	definedBy	defines
noun	InsertAction	AddAction	subClassOf	superClassOf
noun	InsertAction	schema.org	definedBy	defines
noun	CovidTestingFacility	MedicalClinic	subClassOf	superClassOf
noun	CovidTestingFacility	schema.org	definedBy	defines
noun	EmployerReview	Review	subClassOf	superClassOf
noun	EmployerReview	schema.org	definedBy	defines
noun	DepartAction	MoveAction	subClassOf	superClassOf
noun	DepartAction	schema.org	definedBy	defines
noun	Schedule	Intangible	subClassOf	superClassOf
noun	Schedule	schema.org	definedBy	defines
noun	IgnoreAction	AssessAction	subClassOf	superClassOf
noun	IgnoreAction	schema.org	definedBy	defines
noun	FurnitureStore	Store	subClassOf	superClassOf
noun	FurnitureStore	schema.org	definedBy	defines
noun	UserComments	UserInteraction	subClassOf	superClassOf
noun	UserComments	schema.org	definedBy	defines
noun	GovernmentOrganization	Organization	subClassOf	superClassOf
noun	GovernmentOrganization	schema.org	definedBy	defines
noun	OpinionNewsArticle	NewsArticle	subClassOf	superClassOf
noun	OpinionNewsArticle	schema.org	definedBy	defines
noun	BorrowAction	TransferAction	subClassOf	superClassOf
noun	BorrowAction	schema.org	definedBy	defines
noun	Protein	BioChemEntity	subClassOf	superClassOf
noun	Protein	schema.org	definedBy	defines
noun	BreadcrumbList	ItemList	subClassOf	superClassOf
noun	BreadcrumbList	schema.org	definedBy	defines
noun	AlignmentObject	Intangible	subClassOf	superClassOf
noun	AlignmentObject	schema.org	definedBy	defines
noun	MoneyTransfer	TransferAction	subClassOf	superClassOf
noun	MoneyTransfer	schema.org	definedBy	defines
