url	ns	type	id	code	name	description	appCount	digital
https://searches.org.ai/Search/FindTickets	searches.org.ai	Search	FindTickets	find_tickets	find_tickets	Search for find_tickets	5	1.00
https://searches.org.ai/Search/LatestComment	searches.org.ai	Search	LatestComment	latest_comment	latest_comment	Search for latest_comment	1	1.00
https://searches.org.ai/Search/FindTicketsV2	searches.org.ai	Search	FindTicketsV2	find_tickets_v2	find_tickets_v2	Search for find_tickets_v2	1	1.00
https://searches.org.ai/Search/AllComments	searches.org.ai	Search	AllComments	all_comments	all_comments	Search for all_comments	1	1.00
https://searches.org.ai/Search/LookupList	searches.org.ai	Search	LookupList	lookup_list	lookup_list	Search for lookup_list	1	1.00
https://searches.org.ai/Search/LookupTask	searches.org.ai	Search	LookupTask	lookup_task	lookup_task	Search for lookup_task	1	1.00
https://searches.org.ai/Search/FindConsumer	searches.org.ai	Search	FindConsumer	find_consumer	find_consumer	Search for find_consumer	1	1.00
https://searches.org.ai/Search/FindConsumers	searches.org.ai	Search	FindConsumers	find_consumers	find_consumers	Search for find_consumers	1	1.00
https://searches.org.ai/Search/App	searches.org.ai	Search	App	app	app	Search for app	1	1.00
https://searches.org.ai/Search/Zap	searches.org.ai	Search	Zap	zap	zap	Search for zap	2	1.00
https://searches.org.ai/Search/FindActivity	searches.org.ai	Search	FindActivity	find_activity	find_activity	Search for find_activity	7	1.00
https://searches.org.ai/Search/UserByCuf	searches.org.ai	Search	UserByCuf	user_by_cuf	user_by_cuf	Search for user_by_cuf	1	1.00
https://searches.org.ai/Search/OrderByID	searches.org.ai	Search	OrderByID	order_by_id	order_by_id	Search for order_by_id	2	1.00
https://searches.org.ai/Search/GetDocumentByID	searches.org.ai	Search	GetDocumentByID	get_document_by_id	get_document_by_id	Search for get_document_by_id	1	1.00
https://searches.org.ai/Search/FindDocument	searches.org.ai	Search	FindDocument	find_document	find_document	Search for find_document	9	1.00
https://searches.org.ai/Search/GetAttachments	searches.org.ai	Search	GetAttachments	get_attachments	get_attachments	Search for get_attachments	1	1.00
https://searches.org.ai/Search/IamFindMaestroWorkflow	searches.org.ai	Search	IamFindMaestroWorkflow	iam_find_maestro_workflow	iam_find_maestro_workflow	Search for iam_find_maestro_workflow	1	1.00
https://searches.org.ai/Search/IamFindWorkflowInstance	searches.org.ai	Search	IamFindWorkflowInstance	iam_find_workflow_instance	iam_find_workflow_instance	Search for iam_find_workflow_instance	1	1.00
https://searches.org.ai/Search/IamFindNavigatorAgreement	searches.org.ai	Search	IamFindNavigatorAgreement	iam_find_navigator_agreement	iam_find_navigator_agreement	Search for iam_find_navigator_agreement	1	1.00
https://searches.org.ai/Search/FindEnvelopeRecipients	searches.org.ai	Search	FindEnvelopeRecipients	find_envelope_recipients	find_envelope_recipients	Search for find_envelope_recipients	1	1.00
https://searches.org.ai/Search/FindEnvelopeCustomFields	searches.org.ai	Search	FindEnvelopeCustomFields	find_envelope_custom_fields	find_envelope_custom_fields	Search for find_envelope_custom_fields	1	1.00
https://searches.org.ai/Search/FindEnvelopeFormData	searches.org.ai	Search	FindEnvelopeFormData	find_envelope_form_data	find_envelope_form_data	Search for find_envelope_form_data	1	1.00
https://searches.org.ai/Search/FindEnvelopeInfo	searches.org.ai	Search	FindEnvelopeInfo	find_envelope_info	find_envelope_info	Search for find_envelope_info	1	1.00
https://searches.org.ai/Search/FindEnvelopeDocumentsList	searches.org.ai	Search	FindEnvelopeDocumentsList	find_envelope_documents_list	find_envelope_documents_list	Search for find_envelope_documents_list	1	1.00
https://searches.org.ai/Search/SearchOpportunity	searches.org.ai	Search	SearchOpportunity	search_opportunity	search_opportunity	Search for search_opportunity	3	1.00
https://searches.org.ai/Search/SearchCall	searches.org.ai	Search	SearchCall	search_call	search_call	Search for search_call	1	1.00
https://searches.org.ai/Search/NumberOfLeads	searches.org.ai	Search	NumberOfLeads	number_of_leads	number_of_leads	Search for number_of_leads	1	1.00
https://searches.org.ai/Search/SearchSequenceSubscription	searches.org.ai	Search	SearchSequenceSubscription	search_sequence_subscription	search_sequence_subscription	Search for search_sequence_subscription	1	1.00
https://searches.org.ai/Search/SearchNote	searches.org.ai	Search	SearchNote	search_note	search_note	Search for search_note	3	1.00
https://searches.org.ai/Search/SearchLeadV3	searches.org.ai	Search	SearchLeadV3	search_lead_v3	search_lead_v3	Search for search_lead_v3	1	1.00
https://searches.org.ai/Search/SearchContact	searches.org.ai	Search	SearchContact	search_contact	search_contact	Search for search_contact	31	1.00
https://searches.org.ai/Search/SearchOpportunityV2	searches.org.ai	Search	SearchOpportunityV2	search_opportunity_v2	search_opportunity_v2	Search for search_opportunity_v2	1	1.00
https://searches.org.ai/Search/SearchLeadV4	searches.org.ai	Search	SearchLeadV4	search_lead_v4	search_lead_v4	Search for search_lead_v4	1	1.00
https://searches.org.ai/Search/SearchUserV2	searches.org.ai	Search	SearchUserV2	search_user_v2	search_user_v2	Search for search_user_v2	2	1.00
https://searches.org.ai/Search/SearchCustomActivity	searches.org.ai	Search	SearchCustomActivity	search_custom_activity	search_custom_activity	Search for search_custom_activity	1	1.00
https://searches.org.ai/Search/SearchConnectedAccount	searches.org.ai	Search	SearchConnectedAccount	search_connected_account	search_connected_account	Search for search_connected_account	1	1.00
https://searches.org.ai/Search/SearchLeadV5	searches.org.ai	Search	SearchLeadV5	search_lead_v5	search_lead_v5	Search for search_lead_v5	1	1.00
https://searches.org.ai/Search/SearchOpportunityV3	searches.org.ai	Search	SearchOpportunityV3	search_opportunity_v3	search_opportunity_v3	Search for search_opportunity_v3	1	1.00
https://searches.org.ai/Search/SearchLeadV6	searches.org.ai	Search	SearchLeadV6	search_lead_v6	search_lead_v6	Search for search_lead_v6	1	1.00
https://searches.org.ai/Search/SearchCustomObject	searches.org.ai	Search	SearchCustomObject	search_custom_object	search_custom_object	Search for search_custom_object	1	1.00
https://searches.org.ai/Search/SearchNoteV2	searches.org.ai	Search	SearchNoteV2	search_note_v2	search_note_v2	Search for search_note_v2	1	1.00
https://searches.org.ai/Search/SearchCustomObjects	searches.org.ai	Search	SearchCustomObjects	search_custom_objects	search_custom_objects	Search for search_custom_objects	1	1.00
https://searches.org.ai/Search/SearchContactsV2	searches.org.ai	Search	SearchContactsV2	search_contacts_v2	search_contacts_v2	Search for search_contacts_v2	1	1.00
https://searches.org.ai/Search/SearchMeetings	searches.org.ai	Search	SearchMeetings	search_meetings	search_meetings	Search for search_meetings	1	1.00
https://searches.org.ai/Search/SearchGroup	searches.org.ai	Search	SearchGroup	search_group	search_group	Search for search_group	4	1.00
https://searches.org.ai/Search/SearchWhatsappMessages	searches.org.ai	Search	SearchWhatsappMessages	search_whatsapp_messages	search_whatsapp_messages	Search for search_whatsapp_messages	1	1.00
https://searches.org.ai/Search/Eventsearch	searches.org.ai	Search	Eventsearch	eventsearch	eventSearch	Search for eventSearch	12	1.00
https://searches.org.ai/Search/FindAttendee	searches.org.ai	Search	FindAttendee	find_attendee	find_attendee	Search for find_attendee	1	1.00
https://searches.org.ai/Search/FindCompanyV2	searches.org.ai	Search	FindCompanyV2	find_company_v2	find_company_v2	Search for find_company_v2	2	1.00
https://searches.org.ai/Search/FindLead	searches.org.ai	Search	FindLead	find_lead	find_lead	Search for find_lead	33	1.00
https://searches.org.ai/Search/FindConversation	searches.org.ai	Search	FindConversation	find_conversation	find_conversation	Search for find_conversation	6	1.00
https://searches.org.ai/Search/FindTicket	searches.org.ai	Search	FindTicket	find_ticket	find_ticket	Search for find_ticket	15	1.00
https://searches.org.ai/Search/RetrieveConversation	searches.org.ai	Search	RetrieveConversation	retrieve_conversation	retrieve_conversation	Search for retrieve_conversation	1	1.00
https://searches.org.ai/Search/ListCalls	searches.org.ai	Search	ListCalls	list_calls	list_calls	Search for list_calls	3	1.00
https://searches.org.ai/Search/GetCallRecordings	searches.org.ai	Search	GetCallRecordings	get_call_recordings	get_call_recordings	Search for get_call_recordings	1	1.00
https://searches.org.ai/Search/GetCallSummary	searches.org.ai	Search	GetCallSummary	get_call_summary	get_call_summary	Search for get_call_summary	1	1.00
https://searches.org.ai/Search/GetCallTranscription	searches.org.ai	Search	GetCallTranscription	get_call_transcription	get_call_transcription	Search for get_call_transcription	1	1.00
https://searches.org.ai/Search/ListConversations	searches.org.ai	Search	ListConversations	list_conversations	list_conversations	Search for list_conversations	3	1.00
https://searches.org.ai/Search/ListMessages	searches.org.ai	Search	ListMessages	list_messages	list_messages	Search for list_messages	1	1.00
https://searches.org.ai/Search/PoneNumbers	searches.org.ai	Search	PoneNumbers	pone_numbers	pone_numbers	Search for pone_numbers	1	1.00
https://searches.org.ai/Search/HasMemberTag	searches.org.ai	Search	HasMemberTag	has_member_tag	has_member_tag	Search for has_member_tag	1	1.00
https://searches.org.ai/Search/IsMemberInSpace	searches.org.ai	Search	IsMemberInSpace	is_member_in_space	is_member_in_space	Search for is_member_in_space	1	1.00
https://searches.org.ai/Search/IsMemberInSpaceGroup	searches.org.ai	Search	IsMemberInSpaceGroup	is_member_in_space_group	is_member_in_space_group	Search for is_member_in_space_group	1	1.00
https://searches.org.ai/Search/FindMember	searches.org.ai	Search	FindMember	find_member	find_member	Search for find_member	14	1.00
https://searches.org.ai/Search/UsersList	searches.org.ai	Search	UsersList	users_list	users_list	Search for users_list	2	1.00
https://searches.org.ai/Search/FindAd	searches.org.ai	Search	FindAd	find_ad	find_ad	Search for find_ad	1	1.00
https://searches.org.ai/Search/Folder	searches.org.ai	Search	Folder	folder	folder	Search for folder	6	1.00
https://searches.org.ai/Search/Drivebyid	searches.org.ai	Search	Drivebyid	drivebyid	driveById	Search for driveById	1	1.00
https://searches.org.ai/Search/Filebyid	searches.org.ai	Search	Filebyid	filebyid	fileById	Search for fileById	1	1.00
https://searches.org.ai/Search/FindContactProfile	searches.org.ai	Search	FindContactProfile	find_contact_profile	find_contact_profile	Search for find_contact_profile	1	1.00
https://searches.org.ai/Search/GetDocument	searches.org.ai	Search	GetDocument	get_document	get_document	Search for get_document	6	1.00
https://searches.org.ai/Search/GetEntry	searches.org.ai	Search	GetEntry	get_entry	get_entry	Search for get_entry	2	1.00
https://searches.org.ai/Search/GetFormEntries	searches.org.ai	Search	GetFormEntries	get_form_entries	get_form_entries	Search for get_form_entries	1	1.00
https://searches.org.ai/Search/RepoPull	searches.org.ai	Search	RepoPull	repo_pull	repo_pull	Search for repo_pull	1	1.00
https://searches.org.ai/Search/RepositoryV2	searches.org.ai	Search	RepositoryV2	repository_v2	repository_v2	Search for repository_v2	1	1.00
https://searches.org.ai/Search/RepoIssue	searches.org.ai	Search	RepoIssue	repo_issue	repo_issue	Search for repo_issue	1	1.00
https://searches.org.ai/Search/Members	searches.org.ai	Search	Members	members	members	Search for members	1	1.00
https://searches.org.ai/Search/Branch	searches.org.ai	Search	Branch	branch	branch	Search for branch	1	1.00
https://searches.org.ai/Search/SoldProductsearch	searches.org.ai	Search	SoldProductsearch	sold_productsearch	sold_productSearch	Search for sold_productSearch	1	1.00
https://searches.org.ai/Search/Task	searches.org.ai	Search	Task	task	task	Search for task	13	1.00
https://searches.org.ai/Search/Client	searches.org.ai	Search	Client	client	client	Search for client	10	1.00
https://searches.org.ai/Search/TimeEntry	searches.org.ai	Search	TimeEntry	time_entry	time_entry	Search for time_entry	1	1.00
https://searches.org.ai/Search/Clientsearch	searches.org.ai	Search	Clientsearch	clientsearch	clientSearch	Search for clientSearch	15	1.00
https://searches.org.ai/Search/FindAttachment	searches.org.ai	Search	FindAttachment	find_attachment	FIND_ATTACHMENT	Search for FIND_ATTACHMENT	2	1.00
https://searches.org.ai/Search/FindSheetRow	searches.org.ai	Search	FindSheetRow	find_sheet_row	FIND_SHEET_ROW	Search for FIND_SHEET_ROW	1	1.00
https://searches.org.ai/Search/ClicksendSearchContactByEmail	searches.org.ai	Search	ClicksendSearchContactByEmail	clicksend_search_contact_by_email	clicksend_search_contact_by_email	Search for clicksend_search_contact_by_email	2	1.00
https://searches.org.ai/Search/ClicksendSearchlists	searches.org.ai	Search	ClicksendSearchlists	clicksend_searchlists	clicksend_searchlists	Search for clicksend_searchlists	2	1.00
https://searches.org.ai/Search/ClicksendSearchContactByPhone	searches.org.ai	Search	ClicksendSearchContactByPhone	clicksend_search_contact_by_phone	clicksend_search_contact_by_phone	Search for clicksend_search_contact_by_phone	2	1.00
https://searches.org.ai/Search/Digest	searches.org.ai	Search	Digest	digest	digest	Search for digest	1	1.00
https://searches.org.ai/Search/FolderContents	searches.org.ai	Search	FolderContents	folder_contents	folder_contents	Search for folder_contents	1	1.00
https://searches.org.ai/Search/SiteInformation	searches.org.ai	Search	SiteInformation	site_information	site_information	Search for site_information	1	1.00
https://searches.org.ai/Search/GetMeeting	searches.org.ai	Search	GetMeeting	get_meeting	get_meeting	Search for get_meeting	3	1.00
https://searches.org.ai/Search/SearchMeeting	searches.org.ai	Search	SearchMeeting	search_meeting	search_meeting	Search for search_meeting	2	1.00
https://searches.org.ai/Search/FindRecentMeeting	searches.org.ai	Search	FindRecentMeeting	find_recent_meeting	find_recent_meeting	Search for find_recent_meeting	1	1.00
https://searches.org.ai/Search/Findcontact	searches.org.ai	Search	Findcontact	findcontact	findContact	Search for findContact	14	1.00
https://searches.org.ai/Search/FindPresentation	searches.org.ai	Search	FindPresentation	find_presentation	find_presentation	Search for find_presentation	1	1.00
https://searches.org.ai/Search/Publicationsget	searches.org.ai	Search	Publicationsget	publicationsget	Publicationsget	Search for Publicationsget	1	1.00
https://searches.org.ai/Search/Publicationspublicationidpostsget	searches.org.ai	Search	Publicationspublicationidpostsget	publicationspublicationidpostsget	PublicationsPublicationIdPostsget	Search for PublicationsPublicationIdPostsget	1	1.00
https://searches.org.ai/Search/Publicationspublicationidsubscriptionsget	searches.org.ai	Search	Publicationspublicationidsubscriptionsget	publicationspublicationidsubscriptionsget	PublicationsPublicationIdSubscriptionsget	Search for PublicationsPublicationIdSubscriptionsget	1	1.00
https://searches.org.ai/Search/Publicationspublicationidsegmentsget	searches.org.ai	Search	Publicationspublicationidsegmentsget	publicationspublicationidsegmentsget	PublicationsPublicationIdSegmentsget	Search for PublicationsPublicationIdSegmentsget	1	1.00
https://searches.org.ai/Search/Publicationspublicationidemailblastsget	searches.org.ai	Search	Publicationspublicationidemailblastsget	publicationspublicationidemailblastsget	PublicationsPublicationIdEmailBlastsget	Search for PublicationsPublicationIdEmailBlastsget	1	1.00
https://searches.org.ai/Search/Publicationspublicationidreferralprogramget	searches.org.ai	Search	Publicationspublicationidreferralprogramget	publicationspublicationidreferralprogramget	PublicationsPublicationIdReferralProgramget	Search for PublicationsPublicationIdReferralProgramget	1	1.00
https://searches.org.ai/Search/Listsegmentmembers	searches.org.ai	Search	Listsegmentmembers	listsegmentmembers	listSegmentMembers	Search for listSegmentMembers	1	1.00
https://searches.org.ai/Search/Listallcustomfields	searches.org.ai	Search	Listallcustomfields	listallcustomfields	listAllCustomFields	Search for listAllCustomFields	1	1.00
https://searches.org.ai/Search/Viewcustomfield	searches.org.ai	Search	Viewcustomfield	viewcustomfield	viewCustomField	Search for viewCustomField	1	1.00
https://searches.org.ai/Search/Listallautomationjourneys	searches.org.ai	Search	Listallautomationjourneys	listallautomationjourneys	listAllAutomationJourneys	Search for listAllAutomationJourneys	1	1.00
https://searches.org.ai/Search/Listallautomations	searches.org.ai	Search	Listallautomations	listallautomations	listAllAutomations	Search for listAllAutomations	1	1.00
https://searches.org.ai/Search/Viewautomation	searches.org.ai	Search	Viewautomation	viewautomation	viewAutomation	Search for viewAutomation	1	1.00
https://searches.org.ai/Search/Viewautomationjourney	searches.org.ai	Search	Viewautomationjourney	viewautomationjourney	viewAutomationJourney	Search for viewAutomationJourney	1	1.00
https://searches.org.ai/Search/Viewsubscriberbysubscriptionid	searches.org.ai	Search	Viewsubscriberbysubscriptionid	viewsubscriberbysubscriptionid	viewSubscriberBySubscriptionID	Search for viewSubscriberBySubscriptionID	1	1.00
https://searches.org.ai/Search/Viewpublication	searches.org.ai	Search	Viewpublication	viewpublication	viewPublication	Search for viewPublication	1	1.00
https://searches.org.ai/Search/Viewpost	searches.org.ai	Search	Viewpost	viewpost	viewPost	Search for viewPost	1	1.00
https://searches.org.ai/Search/Viewsubscriberbysubscriberemail	searches.org.ai	Search	Viewsubscriberbysubscriberemail	viewsubscriberbysubscriberemail	viewSubscriberBySubscriberEmail	Search for viewSubscriberBySubscriberEmail	1	1.00
https://searches.org.ai/Search/Viewsegment	searches.org.ai	Search	Viewsegment	viewsegment	viewSegment	Search for viewSegment	1	1.00
https://searches.org.ai/Search/StudentSearch	searches.org.ai	Search	StudentSearch	student_search	student_search	Search for student_search	1	1.00
https://searches.org.ai/Search/Findclient	searches.org.ai	Search	Findclient	findclient	findClient	Search for findClient	3	1.00
https://searches.org.ai/Search/Entry	searches.org.ai	Search	Entry	entry	entry	Search for entry	2	1.00
https://searches.org.ai/Search/FindSurvey	searches.org.ai	Search	FindSurvey	find_survey	find_survey	Search for find_survey	2	1.00
https://searches.org.ai/Search/FindContacts	searches.org.ai	Search	FindContacts	find_contacts	find_contacts	Search for find_contacts	6	1.00
https://searches.org.ai/Search/FindCollector	searches.org.ai	Search	FindCollector	find_collector	find_collector	Search for find_collector	1	1.00
https://searches.org.ai/Search/SearchAuthorizedPayment	searches.org.ai	Search	SearchAuthorizedPayment	search_authorized_payment	search_authorized_payment	Search for search_authorized_payment	1	1.00
https://searches.org.ai/Search/SearchCapturedPayment	searches.org.ai	Search	SearchCapturedPayment	search_captured_payment	search_captured_payment	Search for search_captured_payment	1	1.00
https://searches.org.ai/Search/SearchInvoice	searches.org.ai	Search	SearchInvoice	search_invoice	search_invoice	Search for search_invoice	9	1.00
https://searches.org.ai/Search/SearchOrder	searches.org.ai	Search	SearchOrder	search_order	search_order	Search for search_order	5	1.00
https://searches.org.ai/Search/SearchPlan	searches.org.ai	Search	SearchPlan	search_plan	search_plan	Search for search_plan	1	1.00
https://searches.org.ai/Search/SearchProduct	searches.org.ai	Search	SearchProduct	search_product	search_product	Search for search_product	8	1.00
https://searches.org.ai/Search/SearchRefund	searches.org.ai	Search	SearchRefund	search_refund	search_refund	Search for search_refund	2	1.00
https://searches.org.ai/Search/SearchSubscription	searches.org.ai	Search	SearchSubscription	search_subscription	search_subscription	Search for search_subscription	2	1.00
https://searches.org.ai/Search/FindTicketByID	searches.org.ai	Search	FindTicketByID	find_ticket_by_id	find_ticket_by_id	Search for find_ticket_by_id	1	1.00
https://searches.org.ai/Search/TodoList	searches.org.ai	Search	TodoList	todo_list	todo_list	Search for todo_list	1	1.00
https://searches.org.ai/Search/FindTodo	searches.org.ai	Search	FindTodo	find_todo	find_todo	Search for find_todo	1	1.00
https://searches.org.ai/Search/UpsertContactByEmail	searches.org.ai	Search	UpsertContactByEmail	upsert_contact_by_email	upsert_contact_by_email	Search for upsert_contact_by_email	1	1.00
https://searches.org.ai/Search/SearchContactByEmailOrID	searches.org.ai	Search	SearchContactByEmailOrID	search_contact_by_email_or_id	search_contact_by_email_or_id	Search for search_contact_by_email_or_id	1	1.00
https://searches.org.ai/Search/FindCampaign	searches.org.ai	Search	FindCampaign	find_campaign	find_campaign	Search for find_campaign	7	1.00
https://searches.org.ai/Search/Row	searches.org.ai	Search	Row	row	row	Search for row	4	1.00
https://searches.org.ai/Search/RowCustomQuery	searches.org.ai	Search	RowCustomQuery	row_custom_query	row_custom_query	Search for row_custom_query	3	1.00
https://searches.org.ai/Search/RowsCustomQuery	searches.org.ai	Search	RowsCustomQuery	rows_custom_query	rows_custom_query	Search for rows_custom_query	3	1.00
https://searches.org.ai/Search/FindMatter	searches.org.ai	Search	FindMatter	find_matter	find_matter	Search for find_matter	5	1.00
https://searches.org.ai/Search/FindCompanyContact	searches.org.ai	Search	FindCompanyContact	find_company_contact	find_company_contact	Search for find_company_contact	2	1.00
https://searches.org.ai/Search/FindPersonContact	searches.org.ai	Search	FindPersonContact	find_person_contact	find_person_contact	Search for find_person_contact	2	1.00
https://searches.org.ai/Search/FindMatterByContactEmail	searches.org.ai	Search	FindMatterByContactEmail	find_matter_by_contact_email	find_matter_by_contact_email	Search for find_matter_by_contact_email	1	1.00
https://searches.org.ai/Search/FindBill	searches.org.ai	Search	FindBill	find_bill	find_bill	Search for find_bill	3	1.00
https://searches.org.ai/Search/FindMatterByCustomField	searches.org.ai	Search	FindMatterByCustomField	find_matter_by_custom_field	find_matter_by_custom_field	Search for find_matter_by_custom_field	1	1.00
https://searches.org.ai/Search/FindContactByCustomField	searches.org.ai	Search	FindContactByCustomField	find_contact_by_custom_field	find_contact_by_custom_field	Search for find_contact_by_custom_field	1	1.00
https://searches.org.ai/Search/FindListEntry	searches.org.ai	Search	FindListEntry	find_list_entry	find_list_entry	Search for find_list_entry	1	1.00
https://searches.org.ai/Search/ListByName	searches.org.ai	Search	ListByName	list_by_name	list_by_name	Search for list_by_name	1	1.00
https://searches.org.ai/Search/SearchBarks	searches.org.ai	Search	SearchBarks	search_barks	search_barks	Search for search_barks	1	1.00
https://searches.org.ai/Search/Bark	searches.org.ai	Search	Bark	bark	bark	Search for bark	1	1.00
https://searches.org.ai/Search/PurchasedBark	searches.org.ai	Search	PurchasedBark	purchased_bark	purchased_bark	Search for purchased_bark	1	1.00
https://searches.org.ai/Search/CreditBalance	searches.org.ai	Search	CreditBalance	credit_balance	credit_balance	Search for credit_balance	1	1.00
https://searches.org.ai/Search/FindTrack	searches.org.ai	Search	FindTrack	find_track	find_track	Search for find_track	2	1.00
https://searches.org.ai/Search/GetTracks	searches.org.ai	Search	GetTracks	get_tracks	get_tracks	Search for get_tracks	1	1.00
https://searches.org.ai/Search/FindEpisode	searches.org.ai	Search	FindEpisode	find_episode	find_episode	Search for find_episode	1	1.00
https://searches.org.ai/Search/SearchItem	searches.org.ai	Search	SearchItem	search_item	search_item	Search for search_item	2	1.00
https://searches.org.ai/Search/FindTopTracks	searches.org.ai	Search	FindTopTracks	find_top_tracks	find_top_tracks	Search for find_top_tracks	1	1.00
https://searches.org.ai/Search/TaskSearch	searches.org.ai	Search	TaskSearch	task_search	task_search	Search for task_search	4	1.00
https://searches.org.ai/Search/CompanySearch	searches.org.ai	Search	CompanySearch	company_search	company_search	Search for company_search	8	1.00
https://searches.org.ai/Search/LeadSearch	searches.org.ai	Search	LeadSearch	lead_search	lead_search	Search for lead_search	7	1.00
https://searches.org.ai/Search/LinksSearch	searches.org.ai	Search	LinksSearch	links_search	links_search	Search for links_search	2	1.00
https://searches.org.ai/Search/ContactSearch	searches.org.ai	Search	ContactSearch	contact_search	contact_search	Search for contact_search	12	1.00
https://searches.org.ai/Search/NoteSearch	searches.org.ai	Search	NoteSearch	note_search	note_search	Search for note_search	2	1.00
https://searches.org.ai/Search/RowsCustomQueryV2	searches.org.ai	Search	RowsCustomQueryV2	rows_custom_query_v2	rows_custom_query_v2	Search for rows_custom_query_v2	1	1.00
https://searches.org.ai/Search/Subscriber	searches.org.ai	Search	Subscriber	subscriber	subscriber	Search for subscriber	3	1.00
https://searches.org.ai/Search/Author	searches.org.ai	Search	Author	author	author	Search for author	1	1.00
https://searches.org.ai/Search/Member	searches.org.ai	Search	Member	member	member	Search for member	3	1.00
https://searches.org.ai/Search/FindTimeEntry	searches.org.ai	Search	FindTimeEntry	find_time_entry	find_time_entry	Search for find_time_entry	4	1.00
https://searches.org.ai/Search/FindClient	searches.org.ai	Search	FindClient	find_client	find_client	Search for find_client	41	1.00
https://searches.org.ai/Search/FindRunningTimeEntry	searches.org.ai	Search	FindRunningTimeEntry	find_running_time_entry	find_running_time_entry	Search for find_running_time_entry	1	1.00
https://searches.org.ai/Search/Firebasequery	searches.org.ai	Search	Firebasequery	firebasequery	firebaseQuery	Search for firebaseQuery	1	1.00
https://searches.org.ai/Search/Firestorequery	searches.org.ai	Search	Firestorequery	firestorequery	firestoreQuery	Search for firestoreQuery	1	1.00
https://searches.org.ai/Search/Query	searches.org.ai	Search	Query	query	query	Search for query	6	1.00
https://searches.org.ai/Search/Getrowsforjobcompleted	searches.org.ai	Search	Getrowsforjobcompleted	getrowsforjobcompleted	getRowsForJobCompleted	Search for getRowsForJobCompleted	1	1.00
https://searches.org.ai/Search/Findrows	searches.org.ai	Search	Findrows	findrows	findRows	Search for findRows	1	1.00
https://searches.org.ai/Search/Findrow	searches.org.ai	Search	Findrow	findrow	findRow	Search for findRow	1	1.00
https://searches.org.ai/Search/FindTimeEntries	searches.org.ai	Search	FindTimeEntries	find_time_entries	find_time_entries	Search for find_time_entries	2	1.00
https://searches.org.ai/Search/DetailedReport	searches.org.ai	Search	DetailedReport	detailed_report	detailed_report	Search for detailed_report	1	1.00
https://searches.org.ai/Search/WorkspaceUsers	searches.org.ai	Search	WorkspaceUsers	workspace_users	workspace_users	Search for workspace_users	1	1.00
https://searches.org.ai/Search/GetGroups	searches.org.ai	Search	GetGroups	get_groups	get_groups	Search for get_groups	3	1.00
https://searches.org.ai/Search/GetProjectMembers	searches.org.ai	Search	GetProjectMembers	get_project_members	get_project_members	Search for get_project_members	2	1.00
https://searches.org.ai/Search/Formsearch	searches.org.ai	Search	Formsearch	formsearch	formSearch	Search for formSearch	3	1.00
https://searches.org.ai/Search/Formfieldsearch	searches.org.ai	Search	Formfieldsearch	formfieldsearch	formFieldSearch	Search for formFieldSearch	1	1.00
https://searches.org.ai/Search/Productformfieldsearch	searches.org.ai	Search	Productformfieldsearch	productformfieldsearch	productFormFieldSearch	Search for productFormFieldSearch	1	1.00
https://searches.org.ai/Search/Spacesearch	searches.org.ai	Search	Spacesearch	spacesearch	spaceSearch	Search for spaceSearch	3	1.00
https://searches.org.ai/Search/Cardsearch	searches.org.ai	Search	Cardsearch	cardsearch	cardSearch	Search for cardSearch	4	1.00
https://searches.org.ai/Search/FindDatabaseRecords	searches.org.ai	Search	FindDatabaseRecords	find_database_records	find_database_records	Search for find_database_records	1	1.00
https://searches.org.ai/Search/Accountsearch	searches.org.ai	Search	Accountsearch	accountsearch	accountSearch	Search for accountSearch	6	1.00
https://searches.org.ai/Search/Opportunitysearch	searches.org.ai	Search	Opportunitysearch	opportunitysearch	opportunitySearch	Search for opportunitySearch	4	1.00
https://searches.org.ai/Search/FindCampaignResponse	searches.org.ai	Search	FindCampaignResponse	find_campaign_response	find_campaign_response	Search for find_campaign_response	1	1.00
https://searches.org.ai/Search/Invoicesearch	searches.org.ai	Search	Invoicesearch	invoicesearch	invoiceSearch	Search for invoiceSearch	10	1.00
https://searches.org.ai/Search/CustomEntitysearch	searches.org.ai	Search	CustomEntitysearch	custom_entitysearch	custom_entitySearch	Search for custom_entitySearch	1	1.00
https://searches.org.ai/Search/FindMultipleLeads	searches.org.ai	Search	FindMultipleLeads	find_multiple_leads	find_multiple_leads	Search for find_multiple_leads	1	1.00
https://searches.org.ai/Search/ListSubscription	searches.org.ai	Search	ListSubscription	list_subscription	list_subscription	Search for list_subscription	1	1.00
https://searches.org.ai/Search/ListInvoice	searches.org.ai	Search	ListInvoice	list_invoice	list_invoice	Search for list_invoice	1	1.00
https://searches.org.ai/Search/FindProductWithLines	searches.org.ai	Search	FindProductWithLines	find_product_with_lines	find_product_with_lines	Search for find_product_with_lines	1	1.00
https://searches.org.ai/Search/RetrieveProduct	searches.org.ai	Search	RetrieveProduct	retrieve_product	retrieve_product	Search for retrieve_product	1	1.00
https://searches.org.ai/Search/RetrievePlan	searches.org.ai	Search	RetrievePlan	retrieve_plan	retrieve_plan	Search for retrieve_plan	1	1.00
https://searches.org.ai/Search/RetrieveMembership	searches.org.ai	Search	RetrieveMembership	retrieve_membership	retrieve_membership	Search for retrieve_membership	1	1.00
https://searches.org.ai/Search/RetrieveCompany	searches.org.ai	Search	RetrieveCompany	retrieve_company	retrieve_company	Search for retrieve_company	1	1.00
