url	ns	type	id	code	name	description	digital
https://occupations.org.ai/ReligiousWorkersAllOther	occupations.org.ai	Occupation	ReligiousWorkersAllOther	21-2099.00	Religious Workers, All Other	Religious Workers, All Other	
https://occupations.org.ai/Lawyers	occupations.org.ai	Occupation	Lawyers	23-1011.00	Lawyers	Lawyers	
https://occupations.org.ai/JudicialLawClerks	occupations.org.ai	Occupation	JudicialLawClerks	23-1012.00	Judicial Law Clerks	Judicial Law Clerks	
https://occupations.org.ai/AdministrativeLawJudgesOfficers	occupations.org.ai	Occupation	AdministrativeLawJudgesOfficers	23-1021.00	Administrative Law Judges, Adjudicators, and Hearing Officers	Administrative Law Judges, Adjudicators, and Hearing Officers	
https://occupations.org.ai/AdjudicatorsOfficers	occupations.org.ai	Occupation	AdjudicatorsOfficers	23-1021.00	Administrative Law Judges, Adjudicators, and Hearing Officers	Administrative Law Judges, Adjudicators, and Hearing Officers	
https://occupations.org.ai/HearingOfficers	occupations.org.ai	Occupation	HearingOfficers	23-1021.00	Administrative Law Judges, Adjudicators, and Hearing Officers	Administrative Law Judges, Adjudicators, and Hearing Officers	
https://occupations.org.ai/ArbitratorsMediators	occupations.org.ai	Occupation	ArbitratorsMediators	23-1022.00	Arbitrators, Mediators, and Conciliators	Arbitrators, Mediators, and Conciliators	
https://occupations.org.ai/Conciliators	occupations.org.ai	Occupation	Conciliators	23-1022.00	Arbitrators, Mediators, and Conciliators	Arbitrators, Mediators, and Conciliators	
https://occupations.org.ai/JudgesMagistrateJudges	occupations.org.ai	Occupation	JudgesMagistrateJudges	23-1023.00	Judges, Magistrate Judges, and Magistrates	Judges, Magistrate Judges, and Magistrates	
https://occupations.org.ai/Magistrates	occupations.org.ai	Occupation	Magistrates	23-1023.00	Judges, Magistrate Judges, and Magistrates	Judges, Magistrate Judges, and Magistrates	
https://occupations.org.ai/ParalegalsAssistants	occupations.org.ai	Occupation	ParalegalsAssistants	23-2011.00	Paralegals and Legal Assistants	Paralegals and Legal Assistants	
https://occupations.org.ai/LegalAssistants	occupations.org.ai	Occupation	LegalAssistants	23-2011.00	Paralegals and Legal Assistants	Paralegals and Legal Assistants	
https://occupations.org.ai/TitleExaminersAbstractors	occupations.org.ai	Occupation	TitleExaminersAbstractors	23-2093.00	Title Examiners, Abstractors, and Searchers	Title Examiners, Abstractors, and Searchers	
https://occupations.org.ai/Searchers	occupations.org.ai	Occupation	Searchers	23-2093.00	Title Examiners, Abstractors, and Searchers	Title Examiners, Abstractors, and Searchers	
https://occupations.org.ai/LegalSupportWorkersAllOther	occupations.org.ai	Occupation	LegalSupportWorkersAllOther	23-2099.00	Legal Support Workers, All Other	Legal Support Workers, All Other	
https://occupations.org.ai/BusinessTeachersPostsecondary	occupations.org.ai	Occupation	BusinessTeachersPostsecondary	25-1011.00	Business Teachers, Postsecondary	Business Teachers, Postsecondary	
https://occupations.org.ai/ComputerScienceTeachersPostsecondary	occupations.org.ai	Occupation	ComputerScienceTeachersPostsecondary	25-1021.00	Computer Science Teachers, Postsecondary	Computer Science Teachers, Postsecondary	
https://occupations.org.ai/MathematicalScienceTeachersPostsecondary	occupations.org.ai	Occupation	MathematicalScienceTeachersPostsecondary	25-1022.00	Mathematical Science Teachers, Postsecondary	Mathematical Science Teachers, Postsecondary	
https://occupations.org.ai/ArchitectureTeachersPostsecondary	occupations.org.ai	Occupation	ArchitectureTeachersPostsecondary	25-1031.00	Architecture Teachers, Postsecondary	Architecture Teachers, Postsecondary	
https://occupations.org.ai/EngineeringTeachersPostsecondary	occupations.org.ai	Occupation	EngineeringTeachersPostsecondary	25-1032.00	Engineering Teachers, Postsecondary	Engineering Teachers, Postsecondary	
https://occupations.org.ai/AgriculturalSciencesTeachersPostsecondary	occupations.org.ai	Occupation	AgriculturalSciencesTeachersPostsecondary	25-1041.00	Agricultural Sciences Teachers, Postsecondary	Agricultural Sciences Teachers, Postsecondary	
https://occupations.org.ai/BiologicalScienceTeachersPostsecondary	occupations.org.ai	Occupation	BiologicalScienceTeachersPostsecondary	25-1042.00	Biological Science Teachers, Postsecondary	Biological Science Teachers, Postsecondary	
https://occupations.org.ai/ForestryScienceTeachersPostsecondary	occupations.org.ai	Occupation	ForestryScienceTeachersPostsecondary	25-1043.00	Forestry and Conservation Science Teachers, Postsecondary	Forestry and Conservation Science Teachers, Postsecondary	
https://occupations.org.ai/ConservationScienceTeachersPostsecondary	occupations.org.ai	Occupation	ConservationScienceTeachersPostsecondary	25-1043.00	Forestry and Conservation Science Teachers, Postsecondary	Forestry and Conservation Science Teachers, Postsecondary	
https://occupations.org.ai/AtmosphericEarthSciencesTeachersPostsecondary	occupations.org.ai	Occupation	AtmosphericEarthSciencesTeachersPostsecondary	25-1051.00	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	
https://occupations.org.ai/MarineSciencesTeachersPostsecondary	occupations.org.ai	Occupation	MarineSciencesTeachersPostsecondary	25-1051.00	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	
https://occupations.org.ai/SpaceSciencesTeachersPostsecondary	occupations.org.ai	Occupation	SpaceSciencesTeachersPostsecondary	25-1051.00	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	
https://occupations.org.ai/ChemistryTeachersPostsecondary	occupations.org.ai	Occupation	ChemistryTeachersPostsecondary	25-1052.00	Chemistry Teachers, Postsecondary	Chemistry Teachers, Postsecondary	
https://occupations.org.ai/EnvironmentalScienceTeachersPostsecondary	occupations.org.ai	Occupation	EnvironmentalScienceTeachersPostsecondary	25-1053.00	Environmental Science Teachers, Postsecondary	Environmental Science Teachers, Postsecondary	
https://occupations.org.ai/PhysicsTeachersPostsecondary	occupations.org.ai	Occupation	PhysicsTeachersPostsecondary	25-1054.00	Physics Teachers, Postsecondary	Physics Teachers, Postsecondary	
https://occupations.org.ai/AnthropologyTeachersPostsecondary	occupations.org.ai	Occupation	AnthropologyTeachersPostsecondary	25-1061.00	Anthropology and Archeology Teachers, Postsecondary	Anthropology and Archeology Teachers, Postsecondary	
https://occupations.org.ai/ArcheologyTeachersPostsecondary	occupations.org.ai	Occupation	ArcheologyTeachersPostsecondary	25-1061.00	Anthropology and Archeology Teachers, Postsecondary	Anthropology and Archeology Teachers, Postsecondary	
https://occupations.org.ai/AreaStudiesTeachersPostsecondary	occupations.org.ai	Occupation	AreaStudiesTeachersPostsecondary	25-1062.00	Area, Ethnic, and Cultural Studies Teachers, Postsecondary	Area, Ethnic, and Cultural Studies Teachers, Postsecondary	
https://occupations.org.ai/EthnicStudiesTeachersPostsecondary	occupations.org.ai	Occupation	EthnicStudiesTeachersPostsecondary	25-1062.00	Area, Ethnic, and Cultural Studies Teachers, Postsecondary	Area, Ethnic, and Cultural Studies Teachers, Postsecondary	
https://occupations.org.ai/CulturalStudiesTeachersPostsecondary	occupations.org.ai	Occupation	CulturalStudiesTeachersPostsecondary	25-1062.00	Area, Ethnic, and Cultural Studies Teachers, Postsecondary	Area, Ethnic, and Cultural Studies Teachers, Postsecondary	
https://occupations.org.ai/EconomicsTeachersPostsecondary	occupations.org.ai	Occupation	EconomicsTeachersPostsecondary	25-1063.00	Economics Teachers, Postsecondary	Economics Teachers, Postsecondary	
https://occupations.org.ai/GeographyTeachersPostsecondary	occupations.org.ai	Occupation	GeographyTeachersPostsecondary	25-1064.00	Geography Teachers, Postsecondary	Geography Teachers, Postsecondary	
https://occupations.org.ai/PoliticalScienceTeachersPostsecondary	occupations.org.ai	Occupation	PoliticalScienceTeachersPostsecondary	25-1065.00	Political Science Teachers, Postsecondary	Political Science Teachers, Postsecondary	
https://occupations.org.ai/PsychologyTeachersPostsecondary	occupations.org.ai	Occupation	PsychologyTeachersPostsecondary	25-1066.00	Psychology Teachers, Postsecondary	Psychology Teachers, Postsecondary	
https://occupations.org.ai/SociologyTeachersPostsecondary	occupations.org.ai	Occupation	SociologyTeachersPostsecondary	25-1067.00	Sociology Teachers, Postsecondary	Sociology Teachers, Postsecondary	
https://occupations.org.ai/SocialSciencesTeachersPostsecondaryAllOther	occupations.org.ai	Occupation	SocialSciencesTeachersPostsecondaryAllOther	25-1069.00	Social Sciences Teachers, Postsecondary, All Other	Social Sciences Teachers, Postsecondary, All Other	
https://occupations.org.ai/HealthSpecialtiesTeachersPostsecondary	occupations.org.ai	Occupation	HealthSpecialtiesTeachersPostsecondary	25-1071.00	Health Specialties Teachers, Postsecondary	Health Specialties Teachers, Postsecondary	
https://occupations.org.ai/NursingInstructors	occupations.org.ai	Occupation	NursingInstructors	25-1072.00	Nursing Instructors and Teachers, Postsecondary	Nursing Instructors and Teachers, Postsecondary	
https://occupations.org.ai/TeachersPostsecondary	occupations.org.ai	Occupation	TeachersPostsecondary	25-1072.00	Nursing Instructors and Teachers, Postsecondary	Nursing Instructors and Teachers, Postsecondary	
https://occupations.org.ai/EducationTeachersPostsecondary	occupations.org.ai	Occupation	EducationTeachersPostsecondary	25-1081.00	Education Teachers, Postsecondary	Education Teachers, Postsecondary	
https://occupations.org.ai/LibraryScienceTeachersPostsecondary	occupations.org.ai	Occupation	LibraryScienceTeachersPostsecondary	25-1082.00	Library Science Teachers, Postsecondary	Library Science Teachers, Postsecondary	
https://occupations.org.ai/CriminalJusticeEnforcementTeachersPostsecondary	occupations.org.ai	Occupation	CriminalJusticeEnforcementTeachersPostsecondary	25-1111.00	Criminal Justice and Law Enforcement Teachers, Postsecondary	Criminal Justice and Law Enforcement Teachers, Postsecondary	
https://occupations.org.ai/LawEnforcementTeachersPostsecondary	occupations.org.ai	Occupation	LawEnforcementTeachersPostsecondary	25-1111.00	Criminal Justice and Law Enforcement Teachers, Postsecondary	Criminal Justice and Law Enforcement Teachers, Postsecondary	
https://occupations.org.ai/LawTeachersPostsecondary	occupations.org.ai	Occupation	LawTeachersPostsecondary	25-1112.00	Law Teachers, Postsecondary	Law Teachers, Postsecondary	
https://occupations.org.ai/SocialWorkTeachersPostsecondary	occupations.org.ai	Occupation	SocialWorkTeachersPostsecondary	25-1113.00	Social Work Teachers, Postsecondary	Social Work Teachers, Postsecondary	
https://occupations.org.ai/ArtTeachersPostsecondary	occupations.org.ai	Occupation	ArtTeachersPostsecondary	25-1121.00	Art, Drama, and Music Teachers, Postsecondary	Art, Drama, and Music Teachers, Postsecondary	
https://occupations.org.ai/DramaTeachersPostsecondary	occupations.org.ai	Occupation	DramaTeachersPostsecondary	25-1121.00	Art, Drama, and Music Teachers, Postsecondary	Art, Drama, and Music Teachers, Postsecondary	
https://occupations.org.ai/MusicTeachersPostsecondary	occupations.org.ai	Occupation	MusicTeachersPostsecondary	25-1121.00	Art, Drama, and Music Teachers, Postsecondary	Art, Drama, and Music Teachers, Postsecondary	
https://occupations.org.ai/CommunicationsTeachersPostsecondary	occupations.org.ai	Occupation	CommunicationsTeachersPostsecondary	25-1122.00	Communications Teachers, Postsecondary	Communications Teachers, Postsecondary	
https://occupations.org.ai/EnglishLanguageTeachersPostsecondary	occupations.org.ai	Occupation	EnglishLanguageTeachersPostsecondary	25-1123.00	English Language and Literature Teachers, Postsecondary	English Language and Literature Teachers, Postsecondary	
https://occupations.org.ai/LiteratureTeachersPostsecondary	occupations.org.ai	Occupation	LiteratureTeachersPostsecondary	25-1123.00	English Language and Literature Teachers, Postsecondary	English Language and Literature Teachers, Postsecondary	
https://occupations.org.ai/ForeignLanguageTeachers	occupations.org.ai	Occupation	ForeignLanguageTeachers	25-1124.00	Foreign Language and Literature Teachers, Postsecondary	Foreign Language and Literature Teachers, Postsecondary	
https://occupations.org.ai/HistoryTeachersPostsecondary	occupations.org.ai	Occupation	HistoryTeachersPostsecondary	25-1125.00	History Teachers, Postsecondary	History Teachers, Postsecondary	
https://occupations.org.ai/PhilosophyTeachersPostsecondary	occupations.org.ai	Occupation	PhilosophyTeachersPostsecondary	25-1126.00	Philosophy and Religion Teachers, Postsecondary	Philosophy and Religion Teachers, Postsecondary	
https://occupations.org.ai/ReligionTeachersPostsecondary	occupations.org.ai	Occupation	ReligionTeachersPostsecondary	25-1126.00	Philosophy and Religion Teachers, Postsecondary	Philosophy and Religion Teachers, Postsecondary	
https://occupations.org.ai/FamilySciencesTeachersPostsecondary	occupations.org.ai	Occupation	FamilySciencesTeachersPostsecondary	25-1192.00	Family and Consumer Sciences Teachers, Postsecondary	Family and Consumer Sciences Teachers, Postsecondary	
https://occupations.org.ai/ConsumerSciencesTeachersPostsecondary	occupations.org.ai	Occupation	ConsumerSciencesTeachersPostsecondary	25-1192.00	Family and Consumer Sciences Teachers, Postsecondary	Family and Consumer Sciences Teachers, Postsecondary	
https://occupations.org.ai/RecreationStudiesTeachersPostsecondary	occupations.org.ai	Occupation	RecreationStudiesTeachersPostsecondary	25-1193.00	Recreation and Fitness Studies Teachers, Postsecondary	Recreation and Fitness Studies Teachers, Postsecondary	
https://occupations.org.ai/FitnessStudiesTeachersPostsecondary	occupations.org.ai	Occupation	FitnessStudiesTeachersPostsecondary	25-1193.00	Recreation and Fitness Studies Teachers, Postsecondary	Recreation and Fitness Studies Teachers, Postsecondary	
https://occupations.org.ai/CareerTechnicalEducationTeachersPostsecondary	occupations.org.ai	Occupation	CareerTechnicalEducationTeachersPostsecondary	25-1194.00	Career/Technical Education Teachers, Postsecondary	Career/Technical Education Teachers, Postsecondary	
https://occupations.org.ai/PostsecondaryTeachersAllOther	occupations.org.ai	Occupation	PostsecondaryTeachersAllOther	25-1199.00	Postsecondary Teachers, All Other	Postsecondary Teachers, All Other	
https://occupations.org.ai/PreschoolTeachers	occupations.org.ai	Occupation	PreschoolTeachers	25-2011.00	Preschool Teachers, Except Special Education	Preschool Teachers, Except Special Education	
https://occupations.org.ai/SpecialEducation	occupations.org.ai	Occupation	SpecialEducation	25-2011.00	Preschool Teachers, Except Special Education	Preschool Teachers, Except Special Education	
https://occupations.org.ai/KindergartenTeachers	occupations.org.ai	Occupation	KindergartenTeachers	25-2012.00	Kindergarten Teachers, Except Special Education	Kindergarten Teachers, Except Special Education	
https://occupations.org.ai/SpecialEducation	occupations.org.ai	Occupation	SpecialEducation	25-2012.00	Kindergarten Teachers, Except Special Education	Kindergarten Teachers, Except Special Education	
https://occupations.org.ai/ElementarySchoolTeachers	occupations.org.ai	Occupation	ElementarySchoolTeachers	25-2021.00	Elementary School Teachers, Except Special Education	Elementary School Teachers, Except Special Education	
https://occupations.org.ai/SpecialEducation	occupations.org.ai	Occupation	SpecialEducation	25-2021.00	Elementary School Teachers, Except Special Education	Elementary School Teachers, Except Special Education	
https://occupations.org.ai/MiddleSchoolTeachers	occupations.org.ai	Occupation	MiddleSchoolTeachers	25-2022.00	Middle School Teachers, Except Special and Career/Technical Education	Middle School Teachers, Except Special and Career/Technical Education	
https://occupations.org.ai/SpecialEducation	occupations.org.ai	Occupation	SpecialEducation	25-2022.00	Middle School Teachers, Except Special and Career/Technical Education	Middle School Teachers, Except Special and Career/Technical Education	
https://occupations.org.ai/CareerTechnicalEducation	occupations.org.ai	Occupation	CareerTechnicalEducation	25-2022.00	Middle School Teachers, Except Special and Career/Technical Education	Middle School Teachers, Except Special and Career/Technical Education	
https://occupations.org.ai/CareerTechnicalEducationTeachersMiddleSchool	occupations.org.ai	Occupation	CareerTechnicalEducationTeachersMiddleSchool	25-2023.00	Career/Technical Education Teachers, Middle School	Career/Technical Education Teachers, Middle School	
https://occupations.org.ai/SecondarySchoolTeachers	occupations.org.ai	Occupation	SecondarySchoolTeachers	25-2031.00	Secondary School Teachers, Except Special and Career/Technical Education	Secondary School Teachers, Except Special and Career/Technical Education	
https://occupations.org.ai/SpecialEducation	occupations.org.ai	Occupation	SpecialEducation	25-2031.00	Secondary School Teachers, Except Special and Career/Technical Education	Secondary School Teachers, Except Special and Career/Technical Education	
https://occupations.org.ai/CareerTechnicalEducation	occupations.org.ai	Occupation	CareerTechnicalEducation	25-2031.00	Secondary School Teachers, Except Special and Career/Technical Education	Secondary School Teachers, Except Special and Career/Technical Education	
https://occupations.org.ai/CareerTechnicalEducationTeachersSecondarySchool	occupations.org.ai	Occupation	CareerTechnicalEducationTeachersSecondarySchool	25-2032.00	Career/Technical Education Teachers, Secondary School	Career/Technical Education Teachers, Secondary School	
https://occupations.org.ai/SpecialEducationTeachersPreschool	occupations.org.ai	Occupation	SpecialEducationTeachersPreschool	25-2051.00	Special Education Teachers, Preschool	Special Education Teachers, Preschool	
https://occupations.org.ai/SpecialEducationTeachersKindergarten	occupations.org.ai	Occupation	SpecialEducationTeachersKindergarten	25-2055.00	Special Education Teachers, Kindergarten	Special Education Teachers, Kindergarten	
https://occupations.org.ai/SpecialEducationTeachersElementarySchool	occupations.org.ai	Occupation	SpecialEducationTeachersElementarySchool	25-2056.00	Special Education Teachers, Elementary School	Special Education Teachers, Elementary School	
https://occupations.org.ai/SpecialEducationTeachersMiddleSchool	occupations.org.ai	Occupation	SpecialEducationTeachersMiddleSchool	25-2057.00	Special Education Teachers, Middle School	Special Education Teachers, Middle School	
https://occupations.org.ai/SpecialEducationTeachersSecondarySchool	occupations.org.ai	Occupation	SpecialEducationTeachersSecondarySchool	25-2058.00	Special Education Teachers, Secondary School	Special Education Teachers, Secondary School	
https://occupations.org.ai/SpecialEducationTeachersAllOther	occupations.org.ai	Occupation	SpecialEducationTeachersAllOther	25-2059.00	Special Education Teachers, All Other	Special Education Teachers, All Other	
https://occupations.org.ai/AdaptedPhysicalEducationSpecialists	occupations.org.ai	Occupation	AdaptedPhysicalEducationSpecialists	25-2059.01	Adapted Physical Education Specialists	Adapted Physical Education Specialists	
https://occupations.org.ai/ESLInstructors	occupations.org.ai	Occupation	ESLInstructors	25-3011.00	Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors	Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors	
https://occupations.org.ai/SelfEnrichmentTeachers	occupations.org.ai	Occupation	SelfEnrichmentTeachers	25-3021.00	Self-Enrichment Teachers	Self-Enrichment Teachers	
https://occupations.org.ai/SubstituteTeachersShortTerm	occupations.org.ai	Occupation	SubstituteTeachersShortTerm	25-3031.00	Substitute Teachers, Short-Term	Substitute Teachers, Short-Term	
https://occupations.org.ai/Tutors	occupations.org.ai	Occupation	Tutors	25-3041.00	Tutors	Tutors	
https://occupations.org.ai/Teachers	occupations.org.ai	Occupation	Teachers	25-3099.00	Teachers and Instructors, All Other	Teachers and Instructors, All Other	
https://occupations.org.ai/InstructorsAllOther	occupations.org.ai	Occupation	InstructorsAllOther	25-3099.00	Teachers and Instructors, All Other	Teachers and Instructors, All Other	
https://occupations.org.ai/Archivists	occupations.org.ai	Occupation	Archivists	25-4011.00	Archivists	Archivists	
https://occupations.org.ai/Curators	occupations.org.ai	Occupation	Curators	25-4012.00	Curators	Curators	
https://occupations.org.ai/MuseumTechnicians	occupations.org.ai	Occupation	MuseumTechnicians	25-4013.00	Museum Technicians and Conservators	Museum Technicians and Conservators	
https://occupations.org.ai/Conservators	occupations.org.ai	Occupation	Conservators	25-4013.00	Museum Technicians and Conservators	Museum Technicians and Conservators	
https://occupations.org.ai/LibrariansCollectionsSpecialists	occupations.org.ai	Occupation	LibrariansCollectionsSpecialists	25-4022.00	Librarians and Media Collections Specialists	Librarians and Media Collections Specialists	
https://occupations.org.ai/MediaCollectionsSpecialists	occupations.org.ai	Occupation	MediaCollectionsSpecialists	25-4022.00	Librarians and Media Collections Specialists	Librarians and Media Collections Specialists	
https://occupations.org.ai/LibraryTechnicians	occupations.org.ai	Occupation	LibraryTechnicians	25-4031.00	Library Technicians	Library Technicians	
https://occupations.org.ai/FarmManagementEducators	occupations.org.ai	Occupation	FarmManagementEducators	25-9021.00	Farm and Home Management Educators	Farm and Home Management Educators	
https://occupations.org.ai/HomeManagementEducators	occupations.org.ai	Occupation	HomeManagementEducators	25-9021.00	Farm and Home Management Educators	Farm and Home Management Educators	
https://occupations.org.ai/InstructionalCoordinators	occupations.org.ai	Occupation	InstructionalCoordinators	25-9031.00	Instructional Coordinators	Instructional Coordinators	
https://occupations.org.ai/TeachingAssistants	occupations.org.ai	Occupation	TeachingAssistants	25-9042.00	Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education	Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education	
https://occupations.org.ai/TeachingAssistantsSpecialEducation	occupations.org.ai	Occupation	TeachingAssistantsSpecialEducation	25-9043.00	Teaching Assistants, Special Education	Teaching Assistants, Special Education	
https://occupations.org.ai/TeachingAssistantsPostsecondary	occupations.org.ai	Occupation	TeachingAssistantsPostsecondary	25-9044.00	Teaching Assistants, Postsecondary	Teaching Assistants, Postsecondary	
https://occupations.org.ai/TeachingAssistantsAllOther	occupations.org.ai	Occupation	TeachingAssistantsAllOther	25-9049.00	Teaching Assistants, All Other	Teaching Assistants, All Other	
https://occupations.org.ai/EducationalInstructionWorkersAllOther	occupations.org.ai	Occupation	EducationalInstructionWorkersAllOther	25-9099.00	Educational Instruction and Library Workers, All Other	Educational Instruction and Library Workers, All Other	
https://occupations.org.ai/LibraryWorkersAllOther	occupations.org.ai	Occupation	LibraryWorkersAllOther	25-9099.00	Educational Instruction and Library Workers, All Other	Educational Instruction and Library Workers, All Other	
https://occupations.org.ai/ArtDirectors	occupations.org.ai	Occupation	ArtDirectors	27-1011.00	Art Directors	Art Directors	0.75
https://occupations.org.ai/CraftArtists	occupations.org.ai	Occupation	CraftArtists	27-1012.00	Craft Artists	Craft Artists	0.75
https://occupations.org.ai/FineArtists	occupations.org.ai	Occupation	FineArtists	27-1013.00	Fine Artists, Including Painters, Sculptors, and Illustrators	Fine Artists, Including Painters, Sculptors, and Illustrators	0.75
https://occupations.org.ai/PaintersSculptors	occupations.org.ai	Occupation	PaintersSculptors	27-1013.00	Fine Artists, Including Painters, Sculptors, and Illustrators	Fine Artists, Including Painters, Sculptors, and Illustrators	0.75
https://occupations.org.ai/Illustrators	occupations.org.ai	Occupation	Illustrators	27-1013.00	Fine Artists, Including Painters, Sculptors, and Illustrators	Fine Artists, Including Painters, Sculptors, and Illustrators	0.75
https://occupations.org.ai/SpecialEffectsArtists	occupations.org.ai	Occupation	SpecialEffectsArtists	27-1014.00	Special Effects Artists and Animators	Special Effects Artists and Animators	0.75
https://occupations.org.ai/Animators	occupations.org.ai	Occupation	Animators	27-1014.00	Special Effects Artists and Animators	Special Effects Artists and Animators	0.75
https://occupations.org.ai/ArtistsWorkersAllOther	occupations.org.ai	Occupation	ArtistsWorkersAllOther	27-1019.00	Artists and Related Workers, All Other	Artists and Related Workers, All Other	0.75
https://occupations.org.ai/RelatedWorkersAllOther	occupations.org.ai	Occupation	RelatedWorkersAllOther	27-1019.00	Artists and Related Workers, All Other	Artists and Related Workers, All Other	0.75
https://occupations.org.ai/CommercialDesigners	occupations.org.ai	Occupation	CommercialDesigners	27-1021.00	Commercial and Industrial Designers	Commercial and Industrial Designers	0.75
https://occupations.org.ai/IndustrialDesigners	occupations.org.ai	Occupation	IndustrialDesigners	27-1021.00	Commercial and Industrial Designers	Commercial and Industrial Designers	0.75
https://occupations.org.ai/FashionDesigners	occupations.org.ai	Occupation	FashionDesigners	27-1022.00	Fashion Designers	Fashion Designers	0.75
https://occupations.org.ai/FloralDesigners	occupations.org.ai	Occupation	FloralDesigners	27-1023.00	Floral Designers	Floral Designers	0.75
https://occupations.org.ai/GraphicDesigners	occupations.org.ai	Occupation	GraphicDesigners	27-1024.00	Graphic Designers	Graphic Designers	0.75
https://occupations.org.ai/InteriorDesigners	occupations.org.ai	Occupation	InteriorDesigners	27-1025.00	Interior Designers	Interior Designers	0.75
https://occupations.org.ai/MerchandiseDisplayersTrimmers	occupations.org.ai	Occupation	MerchandiseDisplayersTrimmers	27-1026.00	Merchandise Displayers and Window Trimmers	Merchandise Displayers and Window Trimmers	0.75
https://occupations.org.ai/WindowTrimmers	occupations.org.ai	Occupation	WindowTrimmers	27-1026.00	Merchandise Displayers and Window Trimmers	Merchandise Displayers and Window Trimmers	0.75
https://occupations.org.ai/SetDesigners	occupations.org.ai	Occupation	SetDesigners	27-1027.00	Set and Exhibit Designers	Set and Exhibit Designers	0.75
https://occupations.org.ai/ExhibitDesigners	occupations.org.ai	Occupation	ExhibitDesigners	27-1027.00	Set and Exhibit Designers	Set and Exhibit Designers	0.75
https://occupations.org.ai/DesignersAllOther	occupations.org.ai	Occupation	DesignersAllOther	27-1029.00	Designers, All Other	Designers, All Other	0.75
https://occupations.org.ai/Actors	occupations.org.ai	Occupation	Actors	27-2011.00	Actors	Actors	0.75
https://occupations.org.ai/Producers	occupations.org.ai	Occupation	Producers	27-2012.00	Producers and Directors	Producers and Directors	0.75
https://occupations.org.ai/Directors	occupations.org.ai	Occupation	Directors	27-2012.00	Producers and Directors	Producers and Directors	0.75
https://occupations.org.ai/MediaProgrammingDirectors	occupations.org.ai	Occupation	MediaProgrammingDirectors	27-2012.03	Media Programming Directors	Media Programming Directors	0.75
https://occupations.org.ai/TalentDirectors	occupations.org.ai	Occupation	TalentDirectors	27-2012.04	Talent Directors	Talent Directors	0.75
https://occupations.org.ai/MediaTechnicalDirectorsManagers	occupations.org.ai	Occupation	MediaTechnicalDirectorsManagers	27-2012.05	Media Technical Directors/Managers	Media Technical Directors/Managers	0.75
https://occupations.org.ai/AthletesCompetitors	occupations.org.ai	Occupation	AthletesCompetitors	27-2021.00	Athletes and Sports Competitors	Athletes and Sports Competitors	0.75
https://occupations.org.ai/SportsCompetitors	occupations.org.ai	Occupation	SportsCompetitors	27-2021.00	Athletes and Sports Competitors	Athletes and Sports Competitors	0.75
https://occupations.org.ai/Coaches	occupations.org.ai	Occupation	Coaches	27-2022.00	Coaches and Scouts	Coaches and Scouts	0.75
https://occupations.org.ai/Scouts	occupations.org.ai	Occupation	Scouts	27-2022.00	Coaches and Scouts	Coaches and Scouts	0.75
https://occupations.org.ai/UmpiresSportsOfficials	occupations.org.ai	Occupation	UmpiresSportsOfficials	27-2023.00	Umpires, Referees, and Other Sports Officials	Umpires, Referees, and Other Sports Officials	0.75
https://occupations.org.ai/RefereesSportsOfficials	occupations.org.ai	Occupation	RefereesSportsOfficials	27-2023.00	Umpires, Referees, and Other Sports Officials	Umpires, Referees, and Other Sports Officials	0.75
https://occupations.org.ai/OtherSportsOfficials	occupations.org.ai	Occupation	OtherSportsOfficials	27-2023.00	Umpires, Referees, and Other Sports Officials	Umpires, Referees, and Other Sports Officials	0.75
https://occupations.org.ai/Dancers	occupations.org.ai	Occupation	Dancers	27-2031.00	Dancers	Dancers	0.75
https://occupations.org.ai/Choreographers	occupations.org.ai	Occupation	Choreographers	27-2032.00	Choreographers	Choreographers	0.75
https://occupations.org.ai/MusicDirectors	occupations.org.ai	Occupation	MusicDirectors	27-2041.00	Music Directors and Composers	Music Directors and Composers	0.75
https://occupations.org.ai/Composers	occupations.org.ai	Occupation	Composers	27-2041.00	Music Directors and Composers	Music Directors and Composers	0.75
https://occupations.org.ai/Musicians	occupations.org.ai	Occupation	Musicians	27-2042.00	Musicians and Singers	Musicians and Singers	0.75
https://occupations.org.ai/Singers	occupations.org.ai	Occupation	Singers	27-2042.00	Musicians and Singers	Musicians and Singers	0.75
https://occupations.org.ai/DiscJockeys	occupations.org.ai	Occupation	DiscJockeys	27-2091.00	Disc Jockeys, Except Radio	Disc Jockeys, Except Radio	0.75
https://occupations.org.ai/Radio	occupations.org.ai	Occupation	Radio	27-2091.00	Disc Jockeys, Except Radio	Disc Jockeys, Except Radio	0.75
