url	ns	type	id	code	name	description	label	comment	subClassOf	supersededBy	domainIncludes	rangeIncludes
https://schema.org.ai/Property/Schemaoption	schema.org.ai	Property	Schema:option	schema:option	schema:option		option	A sub property of object. The options subject to this action.		schema:actionOption	schema:ChooseAction	schema:Text,schema:Thing
https://schema.org.ai/Property/Schemaminimumpaymentdue	schema.org.ai	Property	Schema:minimumpaymentdue	schema:minimumPaymentDue	schema:minimumPaymentDue		minimumPaymentDue	The minimum payment required at this time.			schema:Invoice	schema:PriceSpecification,schema:MonetaryAmount
https://schema.org.ai/Property/Schemaincludeddatacatalog	schema.org.ai	Property	Schema:includeddatacatalog	schema:includedDataCatalog	schema:includedDataCatalog		includedDataCatalog	A data catalog which contains this dataset (this property was previously 'catalog', preferred name is now 'includedInDataCatalog').		schema:includedInDataCatalog	schema:Dataset	schema:DataCatalog
https://schema.org.ai/Property/Schemadiscount	schema.org.ai	Property	Schema:discount	schema:discount	schema:discount		discount	Any discount applied (to an Order).			schema:Order	schema:Text,schema:Number
https://schema.org.ai/Property/Schemaprintpage	schema.org.ai	Property	Schema:printpage	schema:printPage	schema:printPage		printPage	If this NewsArticle appears in print, this field indicates the name of the page on which the article is found. Please note that this field is intended for the exact page name (e.g. A5, B18).			schema:NewsArticle	schema:Text
https://schema.org.ai/Property/Schemamuscleaction	schema.org.ai	Property	Schema:muscleaction	schema:muscleAction	schema:muscleAction		muscleAction	The movement the muscle generates.			schema:Muscle	schema:Text
https://schema.org.ai/Property/Schemaillustrator	schema.org.ai	Property	Schema:illustrator	schema:illustrator	schema:illustrator		illustrator	The illustrator of the book.			schema:Book	schema:Person
https://schema.org.ai/Property/Schemacontenttype	schema.org.ai	Property	Schema:contenttype	schema:contentType	schema:contentType		contentType	The supported content type(s) for an EntryPoint response.			schema:EntryPoint	schema:Text
https://schema.org.ai/Property/Schemaservescuisine	schema.org.ai	Property	Schema:servescuisine	schema:servesCuisine	schema:servesCuisine		servesCuisine	The cuisine of the restaurant.			schema:FoodEstablishment	schema:Text
https://schema.org.ai/Property/Schemadistance	schema.org.ai	Property	Schema:distance	schema:distance	schema:distance		distance	The distance travelled, e.g. exercising or travelling.			schema:ExerciseAction,schema:TravelAction	schema:Distance
https://schema.org.ai/Property/Schemacontainedinplace	schema.org.ai	Property	Schema:containedinplace	schema:containedInPlace	schema:containedInPlace		containedInPlace	The basic containment relation between a place and one that contains it.			schema:Place	schema:Place
https://schema.org.ai/Property/Schemabroker	schema.org.ai	Property	Schema:broker	schema:broker	schema:broker		broker	An entity that arranges for an exchange between a buyer and a seller.  In most cases a broker never acquires or releases ownership of a product or service involved in an exchange.  If it is not clear whether an entity is a broker, seller, or buyer, the latter two terms are preferred.			schema:Order,schema:Reservation,schema:Service,schema:Invoice	schema:Person,schema:Organization
https://schema.org.ai/Property/Schemapermittedusage	schema.org.ai	Property	Schema:permittedusage	schema:permittedUsage	schema:permittedUsage		permittedUsage	Indications regarding the permitted usage of the accommodation.			schema:Accommodation	schema:Text
https://schema.org.ai/Property/Schematotalhistoricalenrollment	schema.org.ai	Property	Schema:totalhistoricalenrollment	schema:totalHistoricalEnrollment	schema:totalHistoricalEnrollment		totalHistoricalEnrollment	The total number of students that have enrolled in the history of the course.			schema:Course	schema:Integer
https://schema.org.ai/Property/Schemaissuedby	schema.org.ai	Property	Schema:issuedby	schema:issuedBy	schema:issuedBy		issuedBy	The organization issuing the item, for example a [[Permit]], [[Ticket]], or [[Certification]].			schema:Permit,schema:Ticket,schema:Certification	schema:Organization
https://schema.org.ai/Property/Schemahasmemberprogram	schema.org.ai	Property	Schema:hasmemberprogram	schema:hasMemberProgram	schema:hasMemberProgram		hasMemberProgram	MemberProgram offered by an Organization, for example an eCommerce merchant or an airline.			schema:Organization	schema:MemberProgram
https://schema.org.ai/Property/Schemahasenergyefficiencycategory	schema.org.ai	Property	Schema:hasenergyefficiencycategory	schema:hasEnergyEfficiencyCategory	schema:hasEnergyEfficiencyCategory		hasEnergyEfficiencyCategory	Defines the energy efficiency Category (which could be either a rating out of range of values or a yes/no certification) for a product according to an international energy efficiency standard.			schema:EnergyConsumptionDetails	schema:EnergyEfficiencyEnumeration
https://schema.org.ai/Property/Schemarangeincludes	schema.org.ai	Property	Schema:rangeincludes	schema:rangeIncludes	schema:rangeIncludes		rangeIncludes	Relates a property to a class that constitutes (one of) the expected type(s) for values of the property.			schema:Property	schema:Class
https://schema.org.ai/Property/Schemacontentlocation	schema.org.ai	Property	Schema:contentlocation	schema:contentLocation	schema:contentLocation		contentLocation	The location depicted or described in the content. For example, the location in a photograph or painting.			schema:CreativeWork	schema:Place
https://schema.org.ai/Property/Schemaweightpercentage	schema.org.ai	Property	Schema:weightpercentage	schema:weightPercentage	schema:weightPercentage		weightPercentage	Fraction of the weight that is used to compute the shipping price.			schema:ShippingRateSettings	schema:Number
https://schema.org.ai/Property/Schemalandlord	schema.org.ai	Property	Schema:landlord	schema:landlord	schema:landlord		landlord	A sub property of participant. The owner of the real estate property.			schema:RentAction	schema:Organization,schema:Person
https://schema.org.ai/Property/Schemarecordedat	schema.org.ai	Property	Schema:recordedat	schema:recordedAt	schema:recordedAt		recordedAt	The Event where the CreativeWork was recorded. The CreativeWork may capture all or part of the event.			schema:CreativeWork	schema:Event
https://schema.org.ai/Property/Schemafrequency	schema.org.ai	Property	Schema:frequency	schema:frequency	schema:frequency		frequency	How often the dose is taken, e.g. 'daily'.			schema:DoseSchedule	schema:Text
https://schema.org.ai/Property/Schemapolygon	schema.org.ai	Property	Schema:polygon	schema:polygon	schema:polygon		polygon	A polygon is the area enclosed by a point-to-point path for which the starting and ending points are the same. A polygon is expressed as a series of four or more space delimited points where the first and final points are identical.			schema:GeoShape	schema:Text
https://schema.org.ai/Property/Schemaistierof	schema.org.ai	Property	Schema:istierof	schema:isTierOf	schema:isTierOf		isTierOf	The member program this tier is a part of.			schema:MemberProgramTier	schema:MemberProgram
https://schema.org.ai/Property/Schemaitemdefectreturnlabelsource	schema.org.ai	Property	Schema:itemdefectreturnlabelsource	schema:itemDefectReturnLabelSource	schema:itemDefectReturnLabelSource		itemDefectReturnLabelSource	The method (from an enumeration) by which the customer obtains a return shipping label for a defect product.			schema:MerchantReturnPolicy	schema:ReturnLabelSourceEnumeration
https://schema.org.ai/Property/Schemaisinvolvedinbiologicalprocess	schema.org.ai	Property	Schema:isinvolvedinbiologicalprocess	schema:isInvolvedInBiologicalProcess	schema:isInvolvedInBiologicalProcess		isInvolvedInBiologicalProcess	Biological process this BioChemEntity is involved in; please use PropertyValue if you want to include any evidence.			schema:BioChemEntity	schema:PropertyValue,schema:URL,schema:DefinedTerm
https://schema.org.ai/Property/Schemaproductiondate	schema.org.ai	Property	Schema:productiondate	schema:productionDate	schema:productionDate		productionDate	The date of production of the item, e.g. vehicle.			schema:Product,schema:Vehicle	schema:Date
https://schema.org.ai/Property/Schemaemissionsco2	schema.org.ai	Property	Schema:emissionsco2	schema:emissionsCO2	schema:emissionsCO2		emissionsCO2	The CO2 emissions in g/km. When used in combination with a QuantitativeValue, put "g/km" into the unitText property of that value, since there is no UN/CEFACT Common Code for "g/km".			schema:Vehicle	schema:Number
https://schema.org.ai/Property/Schemalegislationdateversion	schema.org.ai	Property	Schema:legislationdateversion	schema:legislationDateVersion	schema:legislationDateVersion		legislationDateVersion	The point-in-time at which the provided description of the legislation is valid (e.g.: when looking at the law on the 2016-04-07 (= dateVersion), I get the consolidation of 2015-04-12 of the "National Insurance Contributions Act 2015")			schema:Legislation	schema:Date
https://schema.org.ai/Property/Schemadiet	schema.org.ai	Property	Schema:diet	schema:diet	schema:diet		diet	A sub property of instrument. The diet used in this action.			schema:ExerciseAction	schema:Diet
https://schema.org.ai/Property/Schemamaximumvirtualattendeecapacity	schema.org.ai	Property	Schema:maximumvirtualattendeecapacity	schema:maximumVirtualAttendeeCapacity	schema:maximumVirtualAttendeeCapacity		maximumVirtualAttendeeCapacity	The maximum virtual attendee capacity of an [[Event]] whose [[eventAttendanceMode]] is [[OnlineEventAttendanceMode]] (or the online aspects, in the case of a [[MixedEventAttendanceMode]]).			schema:Event	schema:Integer
https://schema.org.ai/Property/Schemacomment	schema.org.ai	Property	Schema:comment	schema:comment	schema:comment		comment	Comments, typically from users.			schema:RsvpAction,schema:CreativeWork	schema:Comment
https://schema.org.ai/Property/Schemahoursavailable	schema.org.ai	Property	Schema:hoursavailable	schema:hoursAvailable	schema:hoursAvailable		hoursAvailable	The hours during which this service or contact is available.			schema:Service,schema:LocationFeatureSpecification,schema:ContactPoint	schema:OpeningHoursSpecification
https://schema.org.ai/Property/Schemarequiressubscription	schema.org.ai	Property	Schema:requiressubscription	schema:requiresSubscription	schema:requiresSubscription		requiresSubscription	Indicates if use of the media require a subscription  (either paid or free). Allowed values are ```true``` or ```false``` (note that an earlier version had 'yes', 'no').			schema:ActionAccessSpecification,schema:MediaObject	schema:Boolean,schema:MediaSubscription
https://schema.org.ai/Property/Schemadifferentialdiagnosis	schema.org.ai	Property	Schema:differentialdiagnosis	schema:differentialDiagnosis	schema:differentialDiagnosis		differentialDiagnosis	One of a set of differential diagnoses for the condition. Specifically, a closely-related or competing diagnosis typically considered later in the cognitive process whereby this medical condition is distinguished from others most likely responsible for a similar collection of signs and symptoms to reach the most parsimonious diagnosis or diagnoses in a patient.			schema:MedicalCondition	schema:DDxElement
https://schema.org.ai/Property/Schemabroadcastchannelid	schema.org.ai	Property	Schema:broadcastchannelid	schema:broadcastChannelId	schema:broadcastChannelId		broadcastChannelId	The unique address by which the BroadcastService can be identified in a provider lineup. In US, this is typically a number.			schema:BroadcastChannel	schema:Text
https://schema.org.ai/Property/Schemadepartment	schema.org.ai	Property	Schema:department	schema:department	schema:department		department	A relationship between an organization and a department of that organization, also described as an organization (allowing different urls, logos, opening hours). For example: a store with a pharmacy, or a bakery with a cafe.			schema:Organization	schema:Organization
https://schema.org.ai/Property/Schemadisambiguatingdescription	schema.org.ai	Property	Schema:disambiguatingdescription	schema:disambiguatingDescription	schema:disambiguatingDescription		disambiguatingDescription	A sub property of description. A short description of the item used to disambiguate from other, similar items. Information from other properties (in particular, name) may be necessary for the description to be useful for disambiguation.			schema:Thing	schema:Text
https://schema.org.ai/Property/Schemaemployees	schema.org.ai	Property	Schema:employees	schema:employees	schema:employees		employees	People working for this organization.		schema:employee	schema:Organization	schema:Person
https://schema.org.ai/Property/Schemalegislationlegalforce	schema.org.ai	Property	Schema:legislationlegalforce	schema:legislationLegalForce	schema:legislationLegalForce		legislationLegalForce	Whether the legislation is currently in force, not in force, or partially in force.			schema:Legislation	schema:LegalForceStatus
https://schema.org.ai/Property/Schemaiupacname	schema.org.ai	Property	Schema:iupacname	schema:iupacName	schema:iupacName		iupacName	Systematic method of naming chemical compounds as recommended by the International Union of Pure and Applied Chemistry (IUPAC).			schema:MolecularEntity	schema:Text
https://schema.org.ai/Property/Schemaborrower	schema.org.ai	Property	Schema:borrower	schema:borrower	schema:borrower		borrower	A sub property of participant. The person that borrows the object being lent.			schema:LendAction	schema:Person
https://schema.org.ai/Property/Schemaisbasedonurl	schema.org.ai	Property	Schema:isbasedonurl	schema:isBasedOnUrl	schema:isBasedOnUrl		isBasedOnUrl	A resource that was used in the creation of this resource. This term can be repeated for multiple sources. For example, http://example.com/great-multiplication-intro.html.		schema:isBasedOn	schema:CreativeWork	schema:Product,schema:CreativeWork,schema:URL
https://schema.org.ai/Property/Schemalegislationresponsible	schema.org.ai	Property	Schema:legislationresponsible	schema:legislationResponsible	schema:legislationResponsible		legislationResponsible	An individual or organization that has some kind of responsibility for the legislation. Typically the ministry who is/was in charge of elaborating the legislation, or the adressee for potential questions about the legislation once it is published.			schema:Legislation	schema:Person,schema:Organization
https://schema.org.ai/Property/Schemapercentile90	schema.org.ai	Property	Schema:percentile90	schema:percentile90	schema:percentile90		percentile90	The 90th percentile value.			schema:QuantitativeValueDistribution	schema:Number
https://schema.org.ai/Property/Schemastattype	schema.org.ai	Property	Schema:stattype	schema:statType	schema:statType		statType	Indicates the kind of statistic represented by a [[StatisticalVariable]], e.g. mean, count etc. The value of statType is a property, either from within Schema.org (e.g. [[median]], [[marginOfError]], [[maxValue]], [[minValue]]) or from other compatible (e.g. RDF) systems such as DataCommons.org or Wikidata.org.			schema:StatisticalVariable	schema:URL,schema:Property,schema:Text
https://schema.org.ai/Property/Schemaepisode	schema.org.ai	Property	Schema:episode	schema:episode	schema:episode		episode	An episode of a TV, radio or game media within a series or season.			schema:RadioSeries,schema:VideoGameSeries,schema:CreativeWorkSeason,schema:TVSeries	schema:Episode
https://schema.org.ai/Property/Schemataxonomicrange	schema.org.ai	Property	Schema:taxonomicrange	schema:taxonomicRange	schema:taxonomicRange		taxonomicRange	The taxonomic grouping of the organism that expresses, encodes, or in some way related to the BioChemEntity.			schema:BioChemEntity	schema:Taxon,schema:DefinedTerm,schema:Text,schema:URL
https://schema.org.ai/Property/Schematransittime	schema.org.ai	Property	Schema:transittime	schema:transitTime	schema:transitTime		transitTime	The typical delay the order has been sent for delivery and the goods reach the final customer.    In the context of [[ShippingDeliveryTime]], use the [[QuantitativeValue]]. Typical properties: minValue, maxValue, unitCode (d for DAY).    In the context of [[ShippingConditions]], use the [[ServicePeriod]]. It has a duration (as a [[QuantitativeValue]]) and also business days and a cut-off time.			schema:ShippingDeliveryTime,schema:ShippingConditions	schema:ServicePeriod,schema:QuantitativeValue
https://schema.org.ai/Property/Schemaeventschedule	schema.org.ai	Property	Schema:eventschedule	schema:eventSchedule	schema:eventSchedule		eventSchedule	Associates an [[Event]] with a [[Schedule]]. There are circumstances where it is preferable to share a schedule for a series of       repeating events rather than data on the individual events themselves. For example, a website or application might prefer to publish a schedule for a weekly       gym class rather than provide data on every event. A schedule could be processed by applications to add forthcoming events to a calendar. An [[Event]] that       is associated with a [[Schedule]] using this property should not have [[startDate]] or [[endDate]] properties. These are instead defined within the associated       [[Schedule]], this avoids any ambiguity for clients using the data. The property might have repeated values to specify different schedules, e.g. for different months       or seasons.			schema:Event	schema:Schedule
https://schema.org.ai/Property/Schemanumconstraints	schema.org.ai	Property	Schema:numconstraints	schema:numConstraints	schema:numConstraints		numConstraints	Indicates the number of constraints property values defined for a particular [[ConstraintNode]] such as [[StatisticalVariable]]. This helps applications understand if they have access to a sufficiently complete description of a [[StatisticalVariable]] or other construct that is defined using properties on template-style nodes.			schema:ConstraintNode	schema:Integer
https://schema.org.ai/Property/Schemamileagefromodometer	schema.org.ai	Property	Schema:mileagefromodometer	schema:mileageFromOdometer	schema:mileageFromOdometer		mileageFromOdometer	The total distance travelled by the particular vehicle since its initial production, as read from its odometer.\n\nTypical unit code(s): KMT for kilometers, SMI for statute miles.			schema:Vehicle	schema:QuantitativeValue
https://schema.org.ai/Property/Schemamaincontentofpage	schema.org.ai	Property	Schema:maincontentofpage	schema:mainContentOfPage	schema:mainContentOfPage		mainContentOfPage	Indicates if this web page element is the main subject of the page.			schema:WebPage	schema:WebPageElement
https://schema.org.ai/Property/Schemanumberedposition	schema.org.ai	Property	Schema:numberedposition	schema:numberedPosition	schema:numberedPosition		numberedPosition	A number associated with a role in an organization, for example, the number on an athlete's jersey.			schema:OrganizationRole	schema:Number
https://schema.org.ai/Property/Schemasportsactivitylocation	schema.org.ai	Property	Schema:sportsactivitylocation	schema:sportsActivityLocation	schema:sportsActivityLocation		sportsActivityLocation	A sub property of location. The sports activity location where this action occurred.			schema:ExerciseAction	schema:SportsActivityLocation
https://schema.org.ai/Property/Schemaisrelatedto	schema.org.ai	Property	Schema:isrelatedto	schema:isRelatedTo	schema:isRelatedTo		isRelatedTo	A pointer to another, somehow related product (or multiple products).			schema:Product,schema:Service	schema:Service,schema:Product
https://schema.org.ai/Property/Schemasubstagesuffix	schema.org.ai	Property	Schema:substagesuffix	schema:subStageSuffix	schema:subStageSuffix		subStageSuffix	The substage, e.g. 'a' for Stage IIIa.			schema:MedicalConditionStage	schema:Text
https://schema.org.ai/Property/Schemapartoforder	schema.org.ai	Property	Schema:partoforder	schema:partOfOrder	schema:partOfOrder		partOfOrder	The overall order the items in this delivery were included in.			schema:ParcelDelivery	schema:Order
https://schema.org.ai/Property/Schemanumberofemployees	schema.org.ai	Property	Schema:numberofemployees	schema:numberOfEmployees	schema:numberOfEmployees		numberOfEmployees	The number of employees in an organization, e.g. business.			schema:Organization,schema:BusinessAudience	schema:QuantitativeValue
https://schema.org.ai/Property/Schemaknowsabout	schema.org.ai	Property	Schema:knowsabout	schema:knowsAbout	schema:knowsAbout		knowsAbout	Of a [[Person]], and less typically of an [[Organization]], to indicate a topic that is known about - suggesting possible expertise but not implying it. We do not distinguish skill levels here, or relate this to educational content, events, objectives or [[JobPosting]] descriptions.			schema:Organization,schema:Person	schema:Text,schema:Thing,schema:URL
https://schema.org.ai/Property/Schemarsvpresponse	schema.org.ai	Property	Schema:rsvpresponse	schema:rsvpResponse	schema:rsvpResponse		rsvpResponse	The response (yes, no, maybe) to the RSVP.			schema:RsvpAction	schema:RsvpResponseType
https://schema.org.ai/Property/Schemapagination	schema.org.ai	Property	Schema:pagination	schema:pagination	schema:pagination		pagination	Any description of pages that is not separated into pageStart and pageEnd; for example, "1-6, 9, 55" or "10-12, 46-49".			schema:Article,schema:PublicationVolume,schema:PublicationIssue,schema:Chapter	schema:Text
https://schema.org.ai/Property/Schemadepth	schema.org.ai	Property	Schema:depth	schema:depth	schema:depth		depth	The depth of the item.			schema:OfferShippingDetails,schema:ShippingConditions,schema:VisualArtwork,schema:Product	schema:Distance,schema:QuantitativeValue
https://schema.org.ai/Property/Schemaperformerin	schema.org.ai	Property	Schema:performerin	schema:performerIn	schema:performerIn		performerIn	Event that this person is a performer or participant in.			schema:Person	schema:Event
https://schema.org.ai/Property/Schemadrainsto	schema.org.ai	Property	Schema:drainsto	schema:drainsTo	schema:drainsTo		drainsTo	The vasculature that the vein drains into.			schema:Vein	schema:Vessel
https://schema.org.ai/Property/Schematocentry	schema.org.ai	Property	Schema:tocentry	schema:tocEntry	schema:tocEntry		tocEntry	Indicates a [[HyperTocEntry]] in a [[HyperToc]].			schema:HyperToc	schema:HyperTocEntry
https://schema.org.ai/Property/Schemadiversitystaffingreport	schema.org.ai	Property	Schema:diversitystaffingreport	schema:diversityStaffingReport	schema:diversityStaffingReport		diversityStaffingReport	For an [[Organization]] (often but not necessarily a [[NewsMediaOrganization]]), a report on staffing diversity issues. In a news context this might be for example ASNE or RTDNA (US) reports, or self-reported.			schema:NewsMediaOrganization,schema:Organization	schema:Article,schema:URL
https://schema.org.ai/Property/Schemaweighttotal	schema.org.ai	Property	Schema:weighttotal	schema:weightTotal	schema:weightTotal		weightTotal	The permitted total weight of the loaded vehicle, including passengers and cargo and the weight of the empty vehicle.\n\nTypical unit code(s): KGM for kilogram, LBR for pound\n\n* Note 1: You can indicate additional information in the [[name]] of the [[QuantitativeValue]] node.\n* Note 2: You may also link to a [[QualitativeValue]] node that provides additional information using [[valueReference]].\n* Note 3: Note that you can use [[minValue]] and [[maxValue]] to indicate ranges.			schema:Vehicle	schema:QuantitativeValue
https://schema.org.ai/Property/Schematicketedseat	schema.org.ai	Property	Schema:ticketedseat	schema:ticketedSeat	schema:ticketedSeat		ticketedSeat	The seat associated with the ticket.			schema:Ticket	schema:Seat
https://schema.org.ai/Property/Schemaevidenceorigin	schema.org.ai	Property	Schema:evidenceorigin	schema:evidenceOrigin	schema:evidenceOrigin		evidenceOrigin	Source of the data used to formulate the guidance, e.g. RCT, consensus opinion, etc.			schema:MedicalGuideline	schema:Text
https://schema.org.ai/Property/Schemadistribution	schema.org.ai	Property	Schema:distribution	schema:distribution	schema:distribution		distribution	A downloadable form of this dataset, at a specific location, in a specific format. This property can be repeated if different variations are available. There is no expectation that different downloadable distributions must contain exactly equivalent information (see also [DCAT](https://www.w3.org/TR/vocab-dcat-3/#Class:Distribution) on this point). Different distributions might include or exclude different subsets of the entire dataset, for example.			schema:Dataset	schema:DataDownload
https://schema.org.ai/Property/Schemadeliveryaddress	schema.org.ai	Property	Schema:deliveryaddress	schema:deliveryAddress	schema:deliveryAddress		deliveryAddress	Destination address.			schema:ParcelDelivery	schema:PostalAddress
https://schema.org.ai/Property/Schemashippingconditions	schema.org.ai	Property	Schema:shippingconditions	schema:shippingConditions	schema:shippingConditions		shippingConditions	The conditions (constraints, price) applicable to the [[ShippingService]].			schema:ShippingService	schema:ShippingConditions
https://schema.org.ai/Property/Schemadateline	schema.org.ai	Property	Schema:dateline	schema:dateline	schema:dateline		dateline	A [dateline](https://en.wikipedia.org/wiki/Dateline) is a brief piece of text included in news articles that describes where and when the story was written or filed though the date is often omitted. Sometimes only a placename is provided.  Structured representations of dateline-related information can also be expressed more explicitly using [[locationCreated]] (which represents where a work was created, e.g. where a news report was written).  For location depicted or described in the content, use [[contentLocation]].  Dateline summaries are oriented more towards human readers than towards automated processing, and can vary substantially. Some examples: "BEIRUT, Lebanon, June 2.", "Paris, France", "December 19, 2017 11:43AM Reporting from Washington", "Beijing/Moscow", "QUEZON CITY, Philippines".			schema:NewsArticle	schema:Text
https://schema.org.ai/Property/Schemarequiredminage	schema.org.ai	Property	Schema:requiredminage	schema:requiredMinAge	schema:requiredMinAge		requiredMinAge	Audiences defined by a person's minimum age.			schema:PeopleAudience	schema:Integer
https://schema.org.ai/Property/Schemaproduces	schema.org.ai	Property	Schema:produces	schema:produces	schema:produces		produces	The tangible thing generated by the service, e.g. a passport, permit, etc.		schema:serviceOutput	schema:Service	schema:Thing
https://schema.org.ai/Property/Schemavideoquality	schema.org.ai	Property	Schema:videoquality	schema:videoQuality	schema:videoQuality		videoQuality	The quality of the video.			schema:VideoObject	schema:Text
https://schema.org.ai/Property/Schemagameavailabilitytype	schema.org.ai	Property	Schema:gameavailabilitytype	schema:gameAvailabilityType	schema:gameAvailabilityType		gameAvailabilityType	Indicates the availability type of the game content associated with this action, such as whether it is a full version or a demo.			schema:PlayGameAction	schema:Text,schema:GameAvailabilityEnumeration
https://schema.org.ai/Property/Schemadepartureplatform	schema.org.ai	Property	Schema:departureplatform	schema:departurePlatform	schema:departurePlatform		departurePlatform	The platform from which the train departs.			schema:TrainTrip	schema:Text
https://schema.org.ai/Property/Schemahealthplancopay	schema.org.ai	Property	Schema:healthplancopay	schema:healthPlanCopay	schema:healthPlanCopay		healthPlanCopay	The copay amount.			schema:HealthPlanCostSharingSpecification	schema:PriceSpecification
https://schema.org.ai/Property/Schemagame	schema.org.ai	Property	Schema:game	schema:game	schema:game		game	Video game which is played on this server.			schema:GameServer	schema:VideoGame
https://schema.org.ai/Property/Schemacostcurrency	schema.org.ai	Property	Schema:costcurrency	schema:costCurrency	schema:costCurrency		costCurrency	The currency (in 3-letter) of the drug cost. See: http://en.wikipedia.org/wiki/ISO_4217.			schema:DrugCost	schema:Text
https://schema.org.ai/Property/Schemabrowserrequirements	schema.org.ai	Property	Schema:browserrequirements	schema:browserRequirements	schema:browserRequirements		browserRequirements	Specifies browser requirements in human-readable text. For example, 'requires HTML5 support'.			schema:WebApplication	schema:Text
https://schema.org.ai/Property/Schematranslationofwork	schema.org.ai	Property	Schema:translationofwork	schema:translationOfWork	schema:translationOfWork		translationOfWork	The work that this work has been translated from. E.g. 物种起源 is a translationOf “On the Origin of Species”.			schema:CreativeWork	schema:CreativeWork
https://schema.org.ai/Property/Schemalocation	schema.org.ai	Property	Schema:location	schema:location	schema:location		location	The location of, for example, where an event is happening, where an organization is located, or where an action takes place.			schema:Event,schema:Organization,schema:Action,schema:InteractionCounter	schema:VirtualLocation,schema:PostalAddress,schema:Text,schema:Place
https://schema.org.ai/Property/Schemahiringorganization	schema.org.ai	Property	Schema:hiringorganization	schema:hiringOrganization	schema:hiringOrganization		hiringOrganization	Organization or Person offering the job position.			schema:JobPosting	schema:Person,schema:Organization
https://schema.org.ai/Property/Schemaworktranslation	schema.org.ai	Property	Schema:worktranslation	schema:workTranslation	schema:workTranslation		workTranslation	A work that is a translation of the content of this work. E.g. 西遊記 has an English workTranslation “Journey to the West”, a German workTranslation “Monkeys Pilgerfahrt” and a Vietnamese  translation Tây du ký bình khảo.			schema:CreativeWork	schema:CreativeWork
https://schema.org.ai/Property/Schemanumberofitems	schema.org.ai	Property	Schema:numberofitems	schema:numberOfItems	schema:numberOfItems		numberOfItems	The number of items in an ItemList. Note that some descriptions might not fully describe all items in a list (e.g., multi-page pagination); in such cases, the numberOfItems would be for the entire list.			schema:ItemList	schema:Integer
https://schema.org.ai/Property/Schemanegativenotes	schema.org.ai	Property	Schema:negativenotes	schema:negativeNotes	schema:negativeNotes		negativeNotes	Provides negative considerations regarding something, most typically in pro/con lists for reviews (alongside [[positiveNotes]]). For symmetry   In the case of a [[Review]], the property describes the [[itemReviewed]] from the perspective of the review; in the case of a [[Product]], the product itself is being described. Since product descriptions  tend to emphasise positive claims, it may be relatively unusual to find [[negativeNotes]] used in this way. Nevertheless for the sake of symmetry, [[negativeNotes]] can be used on [[Product]].  The property values can be expressed either as unstructured text (repeated as necessary), or if ordered, as a list (in which case the most negative is at the beginning of the list).			schema:Product,schema:Review	schema:ListItem,schema:WebContent,schema:ItemList,schema:Text
https://schema.org.ai/Property/Schemaserverstatus	schema.org.ai	Property	Schema:serverstatus	schema:serverStatus	schema:serverStatus		serverStatus	Status of a game server.			schema:GameServer	schema:GameServerStatus
https://schema.org.ai/Property/Schematermsperyear	schema.org.ai	Property	Schema:termsperyear	schema:termsPerYear	schema:termsPerYear		termsPerYear	The number of times terms of study are offered per year. Semesters and quarters are common units for term. For example, if the student can only take 2 semesters for the program in one year, then termsPerYear should be 2.			schema:EducationalOccupationalProgram	schema:Number
https://schema.org.ai/Property/Schemaproceduretype	schema.org.ai	Property	Schema:proceduretype	schema:procedureType	schema:procedureType		procedureType	The type of procedure, for example Surgical, Noninvasive, or Percutaneous.			schema:MedicalProcedure	schema:MedicalProcedureType
https://schema.org.ai/Property/Schemaordereditem	schema.org.ai	Property	Schema:ordereditem	schema:orderedItem	schema:orderedItem		orderedItem	The item ordered.			schema:Order,schema:OrderItem	schema:OrderItem,schema:Service,schema:Product
https://schema.org.ai/Property/Schemameasurementmethod	schema.org.ai	Property	Schema:measurementmethod	schema:measurementMethod	schema:measurementMethod		measurementMethod	A subproperty of [[measurementTechnique]] that can be used for specifying specific methods, in particular via [[MeasurementMethodEnum]].			schema:DataDownload,schema:StatisticalVariable,schema:Observation,schema:PropertyValue,schema:DataCatalog,schema:Dataset	schema:DefinedTerm,schema:Text,schema:MeasurementMethodEnum,schema:URL
https://schema.org.ai/Property/Schemaemploymentunit	schema.org.ai	Property	Schema:employmentunit	schema:employmentUnit	schema:employmentUnit		employmentUnit	Indicates the department, unit and/or facility where the employee reports and/or in which the job is to be performed.			schema:JobPosting	schema:Organization
https://schema.org.ai/Property/Schemaalbumrelease	schema.org.ai	Property	Schema:albumrelease	schema:albumRelease	schema:albumRelease		albumRelease	A release of this album.			schema:MusicAlbum	schema:MusicRelease
https://schema.org.ai/Property/Schemamentions	schema.org.ai	Property	Schema:mentions	schema:mentions	schema:mentions		mentions	Indicates that the CreativeWork contains a reference to, but is not necessarily about a concept.			schema:CreativeWork	schema:Thing
https://schema.org.ai/Property/Schemahasrepresentation	schema.org.ai	Property	Schema:hasrepresentation	schema:hasRepresentation	schema:hasRepresentation		hasRepresentation	A common representation such as a protein sequence or chemical structure for this entity. For images use schema.org/image.			schema:BioChemEntity	schema:PropertyValue,schema:URL,schema:Text
https://schema.org.ai/Property/Schemablogpost	schema.org.ai	Property	Schema:blogpost	schema:blogPost	schema:blogPost		blogPost	A posting that is part of this blog.			schema:Blog	schema:BlogPosting
