url	ns	type	id	code	name	description	employment	matched_onet
https://onet.org.ai/Employment/ManagementOccupations	onet.org.ai	Employment	ManagementOccupations	110000	Management Occupations		10966830	false
https://onet.org.ai/Employment/TopExecutives	onet.org.ai	Employment	TopExecutives	111000	Top Executives		3822780	false
https://onet.org.ai/Employment/ChiefSustainabilityOfficers	onet.org.ai	Employment	ChiefSustainabilityOfficers	111011	Chief Sustainability Officers		211850	true
https://onet.org.ai/Employment/OperationsManagers	onet.org.ai	Employment	OperationsManagers	111021	General and Operations Managers		3584420	true
https://onet.org.ai/Employment/Legislators	onet.org.ai	Employment	Legislators	111031	Legislators		26510	true
https://onet.org.ai/Employment/AdvertisingMarketingPromotionsPublicRelationsandSalesManagers	onet.org.ai	Employment	AdvertisingMarketingPromotionsPublicRelationsandSalesManagers	112000	Advertising, Marketing, Promotions, Public Relations, and Sales Managers		1122770	false
https://onet.org.ai/Employment/PromotionsManagers	onet.org.ai	Employment	PromotionsManagers	112011	Advertising and Promotions Managers		21100	true
https://onet.org.ai/Employment/MarketingandSalesManagers	onet.org.ai	Employment	MarketingandSalesManagers	112020	Marketing and Sales Managers		988680	false
https://onet.org.ai/Employment/MarketingManagers	onet.org.ai	Employment	MarketingManagers	112021	Marketing Managers		384980	true
https://onet.org.ai/Employment/SalesManagers	onet.org.ai	Employment	SalesManagers	112022	Sales Managers		603710	true
https://onet.org.ai/Employment/PublicRelationsandFundraisingManagers	onet.org.ai	Employment	PublicRelationsandFundraisingManagers	112030	Public Relations and Fundraising Managers		112980	false
https://onet.org.ai/Employment/PublicRelationsManagers	onet.org.ai	Employment	PublicRelationsManagers	112032	Public Relations Managers		76060	true
https://onet.org.ai/Employment/FundraisingManagers	onet.org.ai	Employment	FundraisingManagers	112033	Fundraising Managers		36920	true
https://onet.org.ai/Employment/OperationsSpecialtiesManagers	onet.org.ai	Employment	OperationsSpecialtiesManagers	113000	Operations Specialties Managers		2669000	false
https://onet.org.ai/Employment/AdministrativeServicesandFacilitiesManagers	onet.org.ai	Employment	AdministrativeServicesandFacilitiesManagers	113010	Administrative Services and Facilities Managers		395230	false
https://onet.org.ai/Employment/AdministrativeServicesManagers	onet.org.ai	Employment	AdministrativeServicesManagers	113012	Administrative Services Managers		254140	true
https://onet.org.ai/Employment/SecurityManagers	onet.org.ai	Employment	SecurityManagers	113013	Security Managers		141090	true
https://onet.org.ai/Employment/InformationSystemsManagers	onet.org.ai	Employment	InformationSystemsManagers	113021	Computer and Information Systems Managers		645970	true
https://onet.org.ai/Employment/InvestmentFundManagers	onet.org.ai	Employment	InvestmentFundManagers	113031	Investment Fund Managers		818620	true
https://onet.org.ai/Employment/HydroelectricProductionManagers	onet.org.ai	Employment	HydroelectricProductionManagers	113051	Hydroelectric Production Managers		234380	true
https://onet.org.ai/Employment/PurchasingManagers	onet.org.ai	Employment	PurchasingManagers	113061	Purchasing Managers		81240	true
https://onet.org.ai/Employment/SupplyChainManagers	onet.org.ai	Employment	SupplyChainManagers	113071	Supply Chain Managers		213000	true
https://onet.org.ai/Employment/BenefitsManagers	onet.org.ai	Employment	BenefitsManagers	113111	Compensation and Benefits Managers		20070	true
https://onet.org.ai/Employment/HumanResourcesManagers	onet.org.ai	Employment	HumanResourcesManagers	113121	Human Resources Managers		215520	true
https://onet.org.ai/Employment/DevelopmentManagers	onet.org.ai	Employment	DevelopmentManagers	113131	Training and Development Managers		44960	true
https://onet.org.ai/Employment/OtherManagementOccupations	onet.org.ai	Employment	OtherManagementOccupations	119000	Other Management Occupations		3352280	false
https://onet.org.ai/Employment/OtherAgriculturalManagers	onet.org.ai	Employment	OtherAgriculturalManagers	119013	Farmers, Ranchers, and Other Agricultural Managers		5910	true
https://onet.org.ai/Employment/ConstructionManagers	onet.org.ai	Employment	ConstructionManagers	119021	Construction Managers		348330	true
https://onet.org.ai/Employment/EducationandChildcareAdministrators	onet.org.ai	Employment	EducationandChildcareAdministrators	119030	Education and Childcare Administrators		621000	false
https://onet.org.ai/Employment/Daycare	onet.org.ai	Employment	Daycare	119031	Education and Childcare Administrators, Preschool and Daycare		71620	true
https://onet.org.ai/Employment/EducationAdministratorsKindergartenThroughSecondary	onet.org.ai	Employment	EducationAdministratorsKindergartenThroughSecondary	119032	Education Administrators, Kindergarten through Secondary		319630	true
https://onet.org.ai/Employment/EducationAdministratorsPostsecondary	onet.org.ai	Employment	EducationAdministratorsPostsecondary	119033	Education Administrators, Postsecondary		176420	true
https://onet.org.ai/Employment/EducationAdministratorsAllOther	onet.org.ai	Employment	EducationAdministratorsAllOther	119039	Education Administrators, All Other		53330	true
https://onet.org.ai/Employment/ProductDevelopmentManagers	onet.org.ai	Employment	ProductDevelopmentManagers	119041	Biofuels/Biodiesel Technology and Product Development Managers		210340	true
https://onet.org.ai/Employment/FoodServiceManagers	onet.org.ai	Employment	FoodServiceManagers	119051	Food Service Managers		244230	true
https://onet.org.ai/Employment/EntertainmentandRecreationManagers	onet.org.ai	Employment	EntertainmentandRecreationManagers	119070	Entertainment and Recreation Managers		41320	false
https://onet.org.ai/Employment/GamblingManagers	onet.org.ai	Employment	GamblingManagers	119071	Gambling Managers		4620	true
https://onet.org.ai/Employment/Gambling	onet.org.ai	Employment	Gambling	119072	Entertainment and Recreation Managers, Except Gambling		36700	true
https://onet.org.ai/Employment/LodgingManagers	onet.org.ai	Employment	LodgingManagers	119081	Lodging Managers		41350	true
https://onet.org.ai/Employment/HealthServicesManagers	onet.org.ai	Employment	HealthServicesManagers	119111	Medical and Health Services Managers		565840	true
https://onet.org.ai/Employment/WaterResourceSpecialists	onet.org.ai	Employment	WaterResourceSpecialists	119121	Water Resource Specialists		100870	true
https://onet.org.ai/Employment/MailSuperintendents	onet.org.ai	Employment	MailSuperintendents	119131	Postmasters and Mail Superintendents		13810	true
https://onet.org.ai/Employment/CommunityAssociationManagers	onet.org.ai	Employment	CommunityAssociationManagers	119141	Property, Real Estate, and Community Association Managers		296640	true
https://onet.org.ai/Employment/CommunityServiceManagers	onet.org.ai	Employment	CommunityServiceManagers	119151	Social and Community Service Managers		195490	true
https://onet.org.ai/Employment/EmergencyManagementDirectors	onet.org.ai	Employment	EmergencyManagementDirectors	119161	Emergency Management Directors		12570	true
https://onet.org.ai/Employment/PersonalServiceManagers	onet.org.ai	Employment	PersonalServiceManagers	119170	Personal Service Managers		23610	false
https://onet.org.ai/Employment/FuneralHomeManagers	onet.org.ai	Employment	FuneralHomeManagers	119171	Funeral Home Managers		13120	true
https://onet.org.ai/Employment/SpaManagers	onet.org.ai	Employment	SpaManagers	119179	Spa Managers		10490	true
https://onet.org.ai/Employment/SiteManagers	onet.org.ai	Employment	SiteManagers	119199	Brownfield Redevelopment Specialists and Site Managers		630980	true
https://onet.org.ai/Employment/BusinessandFinancialOperationsOccupations	onet.org.ai	Employment	BusinessandFinancialOperationsOccupations	130000	Business and Financial Operations Occupations		10351440	false
https://onet.org.ai/Employment/BusinessOperationsSpecialists	onet.org.ai	Employment	BusinessOperationsSpecialists	131000	Business Operations Specialists		7318320	false
https://onet.org.ai/Employment/Athletes	onet.org.ai	Employment	Athletes	131011	Agents and Business Managers of Artists, Performers, and Athletes		14220	true
https://onet.org.ai/Employment/BuyersandPurchasingAgents	onet.org.ai	Employment	BuyersandPurchasingAgents	131020	Buyers and Purchasing Agents		486900	false
https://onet.org.ai/Employment/ClaimsAdjustersAppraisersExaminersandInvestigators	onet.org.ai	Employment	ClaimsAdjustersAppraisersExaminersandInvestigators	131030	Claims Adjusters, Appraisers, Examiners, and Investigators		312810	false
https://onet.org.ai/Employment/Investigators	onet.org.ai	Employment	Investigators	131031	Claims Adjusters, Examiners, and Investigators		305020	true
https://onet.org.ai/Employment/InsuranceAppraisersAutoDamage	onet.org.ai	Employment	InsuranceAppraisersAutoDamage	131032	Insurance Appraisers, Auto Damage		7790	true
https://onet.org.ai/Employment/CustomsBrokers	onet.org.ai	Employment	CustomsBrokers	131041	Customs Brokers		397770	true
https://onet.org.ai/Employment/CostEstimators	onet.org.ai	Employment	CostEstimators	131051	Cost Estimators		219530	true
https://onet.org.ai/Employment/HumanResourcesWorkers	onet.org.ai	Employment	HumanResourcesWorkers	131070	Human Resources Workers		982460	false
https://onet.org.ai/Employment/HumanResourcesSpecialists	onet.org.ai	Employment	HumanResourcesSpecialists	131071	Human Resources Specialists		917460	true
https://onet.org.ai/Employment/FarmLaborContractors	onet.org.ai	Employment	FarmLaborContractors	131074	Farm Labor Contractors		410	true
https://onet.org.ai/Employment/LaborRelationsSpecialists	onet.org.ai	Employment	LaborRelationsSpecialists	131075	Labor Relations Specialists		64590	true
https://onet.org.ai/Employment/LogisticiansandProjectManagementSpecialists	onet.org.ai	Employment	LogisticiansandProjectManagementSpecialists	131080	Logisticians and Project Management Specialists		1241800	false
https://onet.org.ai/Employment/LogisticsAnalysts	onet.org.ai	Employment	LogisticsAnalysts	131081	Logistics Analysts		235640	true
https://onet.org.ai/Employment/ProjectManagementSpecialists	onet.org.ai	Employment	ProjectManagementSpecialists	131082	Project Management Specialists		1006160	true
https://onet.org.ai/Employment/ManagementAnalysts	onet.org.ai	Employment	ManagementAnalysts	131111	Management Analysts		893900	true
https://onet.org.ai/Employment/EventPlanners	onet.org.ai	Employment	EventPlanners	131121	Meeting, Convention, and Event Planners		134670	true
https://onet.org.ai/Employment/Fundraisers	onet.org.ai	Employment	Fundraisers	131131	Fundraisers		105930	true
https://onet.org.ai/Employment/JobAnalysisSpecialists	onet.org.ai	Employment	JobAnalysisSpecialists	131141	Compensation, Benefits, and Job Analysis Specialists		102370	true
https://onet.org.ai/Employment/DevelopmentSpecialists	onet.org.ai	Employment	DevelopmentSpecialists	131151	Training and Development Specialists		436610	true
https://onet.org.ai/Employment/SearchMarketingStrategists	onet.org.ai	Employment	SearchMarketingStrategists	131161	Search Marketing Strategists		861140	true
https://onet.org.ai/Employment/SecurityManagementSpecialists	onet.org.ai	Employment	SecurityManagementSpecialists	131199	Security Management Specialists		1128200	true
https://onet.org.ai/Employment/FinancialSpecialists	onet.org.ai	Employment	FinancialSpecialists	132000	Financial Specialists		3033120	false
https://onet.org.ai/Employment/Auditors	onet.org.ai	Employment	Auditors	132011	Accountants and Auditors		1448290	true
https://onet.org.ai/Employment/PropertyAppraisersandAssessors	onet.org.ai	Employment	PropertyAppraisersandAssessors	132020	Property Appraisers and Assessors		59070	false
https://onet.org.ai/Employment/BudgetAnalysts	onet.org.ai	Employment	BudgetAnalysts	132031	Budget Analysts		47170	true
https://onet.org.ai/Employment/CreditAnalysts	onet.org.ai	Employment	CreditAnalysts	132041	Credit Analysts		67370	true
https://onet.org.ai/Employment/FinancialAnalystsandAdvisors	onet.org.ai	Employment	FinancialAnalystsandAdvisors	132050	Financial Analysts and Advisors		775200	false
https://onet.org.ai/Employment/InvestmentAnalysts	onet.org.ai	Employment	InvestmentAnalysts	132051	Financial and Investment Analysts		340580	true
https://onet.org.ai/Employment/PersonalFinancialAdvisors	onet.org.ai	Employment	PersonalFinancialAdvisors	132052	Personal Financial Advisors		270480	true
https://onet.org.ai/Employment/InsuranceUnderwriters	onet.org.ai	Employment	InsuranceUnderwriters	132053	Insurance Underwriters		107820	true
https://onet.org.ai/Employment/FinancialRiskSpecialists	onet.org.ai	Employment	FinancialRiskSpecialists	132054	Financial Risk Specialists		56320	true
https://onet.org.ai/Employment/FinancialExaminers	onet.org.ai	Employment	FinancialExaminers	132061	Financial Examiners		62830	true
https://onet.org.ai/Employment/CreditCounselorsandLoanOfficers	onet.org.ai	Employment	CreditCounselorsandLoanOfficers	132070	Credit Counselors and Loan Officers		318640	false
https://onet.org.ai/Employment/CreditCounselors	onet.org.ai	Employment	CreditCounselors	132071	Credit Counselors		28110	true
https://onet.org.ai/Employment/LoanOfficers	onet.org.ai	Employment	LoanOfficers	132072	Loan Officers		290530	true
https://onet.org.ai/Employment/TaxExaminersCollectorsandPreparersandRevenueAgents	onet.org.ai	Employment	TaxExaminersCollectorsandPreparersandRevenueAgents	132080	Tax Examiners, Collectors and Preparers, and Revenue Agents		127100	false
https://onet.org.ai/Employment/RevenueAgents	onet.org.ai	Employment	RevenueAgents	132081	Tax Examiners and Collectors, and Revenue Agents		53530	true
https://onet.org.ai/Employment/TaxPreparers	onet.org.ai	Employment	TaxPreparers	132082	Tax Preparers		73570	true
https://onet.org.ai/Employment/Analysts	onet.org.ai	Employment	Analysts	132099	Fraud Examiners, Investigators and Analysts		127450	true
https://onet.org.ai/Employment/ComputerandMathematicalOccupations	onet.org.ai	Employment	ComputerandMathematicalOccupations	150000	Computer and Mathematical Occupations		5192890	false
https://onet.org.ai/Employment/ComputerOccupations	onet.org.ai	Employment	ComputerOccupations	151200	Computer Occupations		4786660	false
https://onet.org.ai/Employment/ComputerandInformationAnalysts	onet.org.ai	Employment	ComputerandInformationAnalysts	151210	Computer and Information Analysts		677230	false
https://onet.org.ai/Employment/HealthInformaticsSpecialists	onet.org.ai	Employment	HealthInformaticsSpecialists	151211	Health Informatics Specialists		497800	true
https://onet.org.ai/Employment/InformationSecurityAnalysts	onet.org.ai	Employment	InformationSecurityAnalysts	151212	Information Security Analysts		179430	true
https://onet.org.ai/Employment/InformationResearchScientists	onet.org.ai	Employment	InformationResearchScientists	151221	Computer and Information Research Scientists		38480	true
https://onet.org.ai/Employment/ComputerSupportSpecialists	onet.org.ai	Employment	ComputerSupportSpecialists	151230	Computer Support Specialists		843660	false
https://onet.org.ai/Employment/ComputerNetworkSupportSpecialists	onet.org.ai	Employment	ComputerNetworkSupportSpecialists	151231	Computer Network Support Specialists		146450	true
https://onet.org.ai/Employment/ComputerUserSupportSpecialists	onet.org.ai	Employment	ComputerUserSupportSpecialists	151232	Computer User Support Specialists		697210	true
https://onet.org.ai/Employment/DatabaseandNetworkAdministratorsandArchitects	onet.org.ai	Employment	DatabaseandNetworkAdministratorsandArchitects	151240	Database and Network Administrators and Architects		633540	false
https://onet.org.ai/Employment/TelecommunicationsEngineeringSpecialists	onet.org.ai	Employment	TelecommunicationsEngineeringSpecialists	151241	Telecommunications Engineering Specialists		177010	true
https://onet.org.ai/Employment/DatabaseAdministrators	onet.org.ai	Employment	DatabaseAdministrators	151242	Database Administrators		73180	true
https://onet.org.ai/Employment/DataWarehousingSpecialists	onet.org.ai	Employment	DataWarehousingSpecialists	151243	Data Warehousing Specialists		64770	true
https://onet.org.ai/Employment/ComputerSystemsAdministrators	onet.org.ai	Employment	ComputerSystemsAdministrators	151244	Network and Computer Systems Administrators		318570	true
https://onet.org.ai/Employment/SoftwareandWebDevelopersProgrammersandTesters	onet.org.ai	Employment	SoftwareandWebDevelopersProgrammersandTesters	151250	Software and Web Developers, Programmers, and Testers		2154370	false
https://onet.org.ai/Employment/ComputerProgrammers	onet.org.ai	Employment	ComputerProgrammers	151251	Computer Programmers		109870	true
https://onet.org.ai/Employment/SoftwareDevelopers	onet.org.ai	Employment	SoftwareDevelopers	151252	Software Developers		1654440	true
https://onet.org.ai/Employment/Testers	onet.org.ai	Employment	Testers	151253	Software Quality Assurance Analysts and Testers		199800	true
https://onet.org.ai/Employment/WebDevelopers	onet.org.ai	Employment	WebDevelopers	151254	Web Developers		78860	true
https://onet.org.ai/Employment/VideoGameDesigners	onet.org.ai	Employment	VideoGameDesigners	151255	Video Game Designers		111400	true
https://onet.org.ai/Employment/InformationTechnologyProjectManagers	onet.org.ai	Employment	InformationTechnologyProjectManagers	151299	Information Technology Project Managers		439380	true
https://onet.org.ai/Employment/MathematicalScienceOccupations	onet.org.ai	Employment	MathematicalScienceOccupations	152000	Mathematical Science Occupations		406230	false
https://onet.org.ai/Employment/Actuaries	onet.org.ai	Employment	Actuaries	152011	Actuaries		28340	true
https://onet.org.ai/Employment/Mathematicians	onet.org.ai	Employment	Mathematicians	152021	Mathematicians		2220	true
https://onet.org.ai/Employment/OperationsResearchAnalysts	onet.org.ai	Employment	OperationsResearchAnalysts	152031	Operations Research Analysts		107760	true
https://onet.org.ai/Employment/Biostatisticians	onet.org.ai	Employment	Biostatisticians	152041	Biostatisticians		29800	true
https://onet.org.ai/Employment/ClinicalDataManagers	onet.org.ai	Employment	ClinicalDataManagers	152051	Clinical Data Managers		233440	true
https://onet.org.ai/Employment/BioinformaticsTechnicians	onet.org.ai	Employment	BioinformaticsTechnicians	152099	Bioinformatics Technicians		4660	true
https://onet.org.ai/Employment/ArchitectureandEngineeringOccupations	onet.org.ai	Employment	ArchitectureandEngineeringOccupations	170000	Architecture and Engineering Occupations		2567210	false
https://onet.org.ai/Employment/ArchitectsSurveyorsandCartographers	onet.org.ai	Employment	ArchitectsSurveyorsandCartographers	171000	Architects, Surveyors, and Cartographers		196590	false
https://onet.org.ai/Employment/ArchitectsExceptNaval	onet.org.ai	Employment	ArchitectsExceptNaval	171010	Architects, Except Naval		130720	false
https://onet.org.ai/Employment/Naval	onet.org.ai	Employment	Naval	171011	Architects, Except Landscape and Naval		111140	true
https://onet.org.ai/Employment/LandscapeArchitects	onet.org.ai	Employment	LandscapeArchitects	171012	Landscape Architects		19580	true
https://onet.org.ai/Employment/SurveyorsCartographersandPhotogrammetrists	onet.org.ai	Employment	SurveyorsCartographersandPhotogrammetrists	171020	Surveyors, Cartographers, and Photogrammetrists		65870	false
https://onet.org.ai/Employment/Photogrammetrists	onet.org.ai	Employment	Photogrammetrists	171021	Cartographers and Photogrammetrists		12790	true
https://onet.org.ai/Employment/GeodeticSurveyors	onet.org.ai	Employment	GeodeticSurveyors	171022	Geodetic Surveyors		53080	true
https://onet.org.ai/Employment/Engineers	onet.org.ai	Employment	Engineers	172000	Engineers		1746750	false
https://onet.org.ai/Employment/AerospaceEngineers	onet.org.ai	Employment	AerospaceEngineers	172011	Aerospace Engineers		68440	true
https://onet.org.ai/Employment/AgriculturalEngineers	onet.org.ai	Employment	AgriculturalEngineers	172021	Agricultural Engineers		1680	true
https://onet.org.ai/Employment/BiomedicalEngineers	onet.org.ai	Employment	BiomedicalEngineers	172031	Bioengineers and Biomedical Engineers		21860	true
https://onet.org.ai/Employment/ChemicalEngineers	onet.org.ai	Employment	ChemicalEngineers	172041	Chemical Engineers		20330	true
https://onet.org.ai/Employment/WaterWastewaterEngineers	onet.org.ai	Employment	WaterWastewaterEngineers	172051	Water/Wastewater Engineers		355410	true
https://onet.org.ai/Employment/ComputerHardwareEngineers	onet.org.ai	Employment	ComputerHardwareEngineers	172061	Computer Hardware Engineers		75710	true
https://onet.org.ai/Employment/ElectricalandElectronicsEngineers	onet.org.ai	Employment	ElectricalandElectronicsEngineers	172070	Electrical and Electronics Engineers		282740	false
https://onet.org.ai/Employment/ElectricalEngineers	onet.org.ai	Employment	ElectricalEngineers	172071	Electrical Engineers		188790	true
https://onet.org.ai/Employment/RadioFrequencyIdentificationDeviceSpecialists	onet.org.ai	Employment	RadioFrequencyIdentificationDeviceSpecialists	172072	Radio Frequency Identification Device Specialists		93940	true
https://onet.org.ai/Employment/EnvironmentalEngineers	onet.org.ai	Employment	EnvironmentalEngineers	172081	Environmental Engineers		37950	true
https://onet.org.ai/Employment/IndustrialEngineersIncludingHealthandSafety	onet.org.ai	Employment	IndustrialEngineersIncludingHealthandSafety	172110	Industrial Engineers, Including Health and Safety		373440	false
https://onet.org.ai/Employment/ProtectionEngineers	onet.org.ai	Employment	ProtectionEngineers	172111	Fire-Prevention and Protection Engineers		23220	true
https://onet.org.ai/Employment/ManufacturingEngineers	onet.org.ai	Employment	ManufacturingEngineers	172112	Manufacturing Engineers		350230	true
https://onet.org.ai/Employment/NavalArchitects	onet.org.ai	Employment	NavalArchitects	172121	Marine Engineers and Naval Architects		8440	true
https://onet.org.ai/Employment/MaterialsEngineers	onet.org.ai	Employment	MaterialsEngineers	172131	Materials Engineers		22770	true
https://onet.org.ai/Employment/AutomotiveEngineers	onet.org.ai	Employment	AutomotiveEngineers	172141	Automotive Engineers		286760	true
https://onet.org.ai/Employment/MiningSafetyEngineers	onet.org.ai	Employment	MiningSafetyEngineers	172151	Mining and Geological Engineers, Including Mining Safety Engineers		6770	true
https://onet.org.ai/Employment/NuclearEngineers	onet.org.ai	Employment	NuclearEngineers	172161	Nuclear Engineers		14740	true
https://onet.org.ai/Employment/PetroleumEngineers	onet.org.ai	Employment	PetroleumEngineers	172171	Petroleum Engineers		18970	true
https://onet.org.ai/Employment/SolarEnergySystemsEngineers	onet.org.ai	Employment	SolarEnergySystemsEngineers	172199	Solar Energy Systems Engineers		150750	true
https://onet.org.ai/Employment/DraftersEngineeringTechniciansandMappingTechnicians	onet.org.ai	Employment	DraftersEngineeringTechniciansandMappingTechnicians	173000	Drafters, Engineering Technicians, and Mapping Technicians		623870	false
https://onet.org.ai/Employment/Drafters	onet.org.ai	Employment	Drafters	173010	Drafters		185470	false
https://onet.org.ai/Employment/CivilDrafters	onet.org.ai	Employment	CivilDrafters	173011	Architectural and Civil Drafters		109550	true
https://onet.org.ai/Employment/ElectronicsDrafters	onet.org.ai	Employment	ElectronicsDrafters	173012	Electrical and Electronics Drafters		20020	true
https://onet.org.ai/Employment/MechanicalDrafters	onet.org.ai	Employment	MechanicalDrafters	173013	Mechanical Drafters		39900	true
https://onet.org.ai/Employment/DraftersAllOther	onet.org.ai	Employment	DraftersAllOther	173019	Drafters, All Other		16010	true
https://onet.org.ai/Employment/EngineeringTechnologistsandTechniciansExceptDrafters	onet.org.ai	Employment	EngineeringTechnologistsandTechniciansExceptDrafters	173020	Engineering Technologists and Technicians, Except Drafters		381680	false
https://onet.org.ai/Employment/Technicians	onet.org.ai	Employment	Technicians	173021	Aerospace Engineering and Operations Technologists and Technicians		9060	true
https://onet.org.ai/Employment/RoboticsTechnicians	onet.org.ai	Employment	RoboticsTechnicians	173024	Robotics Technicians		14680	true
https://onet.org.ai/Employment/AutomotiveEngineeringTechnicians	onet.org.ai	Employment	AutomotiveEngineeringTechnicians	173027	Automotive Engineering Technicians		37450	true
https://onet.org.ai/Employment/PhotonicsTechnicians	onet.org.ai	Employment	PhotonicsTechnicians	173029	Photonics Technicians		64410	true
https://onet.org.ai/Employment/MappingTechnicians	onet.org.ai	Employment	MappingTechnicians	173031	Surveying and Mapping Technicians		56720	true
https://onet.org.ai/Employment/LifePhysicalandSocialScienceOccupations	onet.org.ai	Employment	LifePhysicalandSocialScienceOccupations	190000	Life, Physical, and Social Science Occupations		1446770	false
https://onet.org.ai/Employment/LifeScientists	onet.org.ai	Employment	LifeScientists	191000	Life Scientists		374670	false
https://onet.org.ai/Employment/AgriculturalandFoodScientists	onet.org.ai	Employment	AgriculturalandFoodScientists	191010	Agricultural and Food Scientists		33440	false
https://onet.org.ai/Employment/AnimalScientists	onet.org.ai	Employment	AnimalScientists	191011	Animal Scientists		2470	true
https://onet.org.ai/Employment/Technologists	onet.org.ai	Employment	Technologists	191012	Food Scientists and Technologists		14370	true
https://onet.org.ai/Employment/PlantScientists	onet.org.ai	Employment	PlantScientists	191013	Soil and Plant Scientists		16600	true
https://onet.org.ai/Employment/BiologicalScientists	onet.org.ai	Employment	BiologicalScientists	191020	Biological Scientists		130910	false
https://onet.org.ai/Employment/Biophysicists	onet.org.ai	Employment	Biophysicists	191021	Biochemists and Biophysicists		34520	true
https://onet.org.ai/Employment/Microbiologists	onet.org.ai	Employment	Microbiologists	191022	Microbiologists		19760	true
https://onet.org.ai/Employment/WildlifeBiologists	onet.org.ai	Employment	WildlifeBiologists	191023	Zoologists and Wildlife Biologists		16920	true
https://onet.org.ai/Employment/Biologists	onet.org.ai	Employment	Biologists	191029	Biologists		59710	true
https://onet.org.ai/Employment/ConservationScientistsandForesters	onet.org.ai	Employment	ConservationScientistsandForesters	191030	Conservation Scientists and Foresters		35250	false
https://onet.org.ai/Employment/ParkNaturalists	onet.org.ai	Employment	ParkNaturalists	191031	Park Naturalists		25590	true
https://onet.org.ai/Employment/Foresters	onet.org.ai	Employment	Foresters	191032	Foresters		9650	true
https://onet.org.ai/Employment/MedicalScientists	onet.org.ai	Employment	MedicalScientists	191040	Medical Scientists		167760	false
https://onet.org.ai/Employment/Epidemiologists	onet.org.ai	Employment	Epidemiologists	191041	Epidemiologists		11460	true
https://onet.org.ai/Employment/LifeScientistsAllOther	onet.org.ai	Employment	LifeScientistsAllOther	191099	Life Scientists, All Other		7320	true
https://onet.org.ai/Employment/PhysicalScientists	onet.org.ai	Employment	PhysicalScientists	192000	Physical Scientists		259000	false
https://onet.org.ai/Employment/AstronomersandPhysicists	onet.org.ai	Employment	AstronomersandPhysicists	192010	Astronomers and Physicists		22900	false
https://onet.org.ai/Employment/Astronomers	onet.org.ai	Employment	Astronomers	192011	Astronomers		1560	true
https://onet.org.ai/Employment/Physicists	onet.org.ai	Employment	Physicists	192012	Physicists		21340	true
https://onet.org.ai/Employment/SpaceScientists	onet.org.ai	Employment	SpaceScientists	192021	Atmospheric and Space Scientists		8780	true
https://onet.org.ai/Employment/ChemistsandMaterialsScientists	onet.org.ai	Employment	ChemistsandMaterialsScientists	192030	Chemists and Materials Scientists		91580	false
https://onet.org.ai/Employment/Chemists	onet.org.ai	Employment	Chemists	192031	Chemists		83250	true
https://onet.org.ai/Employment/MaterialsScientists	onet.org.ai	Employment	MaterialsScientists	192032	Materials Scientists		8330	true
https://onet.org.ai/Employment/EnvironmentalScientistsandGeoscientists	onet.org.ai	Employment	EnvironmentalScientistsandGeoscientists	192040	Environmental Scientists and Geoscientists		113160	false
https://onet.org.ai/Employment/IndustrialEcologists	onet.org.ai	Employment	IndustrialEcologists	192041	Industrial Ecologists		84930	true
https://onet.org.ai/Employment/Geographers	onet.org.ai	Employment	Geographers	192042	Geoscientists, Except Hydrologists and Geographers		22510	true
https://onet.org.ai/Employment/Hydrologists	onet.org.ai	Employment	Hydrologists	192043	Hydrologists		5720	true
https://onet.org.ai/Employment/SocialScientistsandRelatedWorkers	onet.org.ai	Employment	SocialScientistsandRelatedWorkers	193000	Social Scientists and Related Workers		279960	false
https://onet.org.ai/Employment/EnvironmentalEconomists	onet.org.ai	Employment	EnvironmentalEconomists	193011	Environmental Economists		15880	true
https://onet.org.ai/Employment/SurveyResearchers	onet.org.ai	Employment	SurveyResearchers	193022	Survey Researchers		7720	true
https://onet.org.ai/Employment/Psychologists	onet.org.ai	Employment	Psychologists	193030	Psychologists		154860	false
https://onet.org.ai/Employment/IndustrialOrganizationalPsychologists	onet.org.ai	Employment	IndustrialOrganizationalPsychologists	193032	Industrial-Organizational Psychologists		1050	true
https://onet.org.ai/Employment/CounselingPsychologists	onet.org.ai	Employment	CounselingPsychologists	193033	Clinical and Counseling Psychologists		72190	true
https://onet.org.ai/Employment/SchoolPsychologists	onet.org.ai	Employment	SchoolPsychologists	193034	School Psychologists		63830	true
https://onet.org.ai/Employment/ClinicalNeuropsychologists	onet.org.ai	Employment	ClinicalNeuropsychologists	193039	Clinical Neuropsychologists		17790	true
https://onet.org.ai/Employment/Sociologists	onet.org.ai	Employment	Sociologists	193041	Sociologists		2950	true
https://onet.org.ai/Employment/RegionalPlanners	onet.org.ai	Employment	RegionalPlanners	193051	Urban and Regional Planners		43040	true
https://onet.org.ai/Employment/MiscellaneousSocialScientistsandRelatedWorkers	onet.org.ai	Employment	MiscellaneousSocialScientistsandRelatedWorkers	193090	Miscellaneous Social Scientists and Related Workers		55510	false
https://onet.org.ai/Employment/Archeologists	onet.org.ai	Employment	Archeologists	193091	Anthropologists and Archeologists		8070	true
https://onet.org.ai/Employment/Historians	onet.org.ai	Employment	Historians	193093	Historians		3140	true
https://onet.org.ai/Employment/PoliticalScientists	onet.org.ai	Employment	PoliticalScientists	193094	Political Scientists		5950	true
https://onet.org.ai/Employment/TransportationPlanners	onet.org.ai	Employment	TransportationPlanners	193099	Transportation Planners		36970	true
