ns	from	to	predicate	reverse	dataValue	date
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.87	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	2.97	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	1.65	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	3.52	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.57	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	4.90	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	5.60	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	6.12	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	2.53	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	5.10	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	4.84	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	4.72	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	2.25	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.51	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	0.81	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.09	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	1.48	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.11	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.01	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	4.02	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	4.10	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	0.45	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.06	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.63	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.31	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	2.91	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	1.35	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	0.94	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	2.15	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-301300	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	1.71	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	3.42	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	3.90	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.23	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.20	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	4.14	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	2.10	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	4.18	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	3.97	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	5.12	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	3.89	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	0.06	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	6.19	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	4.84	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	4.01	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	2.45	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.17	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	1.33	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.20	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	0.40	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.01	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.57	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	4.17	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	3.38	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	0.37	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.32	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	2.56	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	1.84	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	2.93	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	1.45	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302100	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	3.02	08/2019
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	3.90	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	4.25	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.63	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.01	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	4.30	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	2.81	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	2.18	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.00	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	4.43	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	5.07	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	4.92	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	4.74	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	4.11	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	4.93	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	3.48	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	2.94	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	1.81	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	1.74	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.75	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	3.34	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.56	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.81	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	3.17	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	3.84	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	0.67	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.54	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	1.25	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.37	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	3.50	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	3.48	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	1.86	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	1.79	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302200	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	3.37	07/2017
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	3.08	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	3.30	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.29	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.94	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	4.02	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	2.05	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	3.50	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.34	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	5.24	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	5.11	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	4.67	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	2.34	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	4.46	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	4.39	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	3.82	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	2.76	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.70	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	1.52	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.74	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	1.58	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.44	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.53	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	3.31	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	3.88	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	0.94	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.09	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.32	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.52	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	3.09	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	2.38	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	3.36	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	2.38	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302300	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	1.80	11/2020
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	1.64	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	2.39	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	0.67	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	0.65	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	2.54	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	0.81	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	3.13	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.25	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	4.79	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	4.32	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	3.75	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	1.32	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	4.65	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	3.86	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	3.54	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	2.17	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.35	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	0.75	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.26	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	1.26	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.43	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.28	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	2.84	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	3.12	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	0.86	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.09	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.16	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.47	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	2.10	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	1.36	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	2.46	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	0.97	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302400	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	0.69	08/2022
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	2.68	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	2.77	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.36	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.18	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	2.77	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	1.86	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	3.73	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.32	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	5.27	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	4.95	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	4.18	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	2.50	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	5.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	4.86	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	4.05	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	2.64	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.95	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	0.91	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.59	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	0.77	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/17-302401	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.45	08/2018
