ns	from	to	predicate	reverse
napcs	HayForage	11513	partOfServiceCategory	hasSubService
napcs	Hay	115138	partOfServiceCategory	hasSubService
napcs	CornSilage	115138	partOfServiceCategory	hasSubService
napcs	UnworkedStraw	115138	partOfServiceCategory	hasSubService
napcs	OtherForage	115138	partOfServiceCategory	hasSubService
napcs	OtherMiscellaneousCropProducts115139	11513	partOfServiceCategory	hasSubService
napcs	Hops	115139	partOfServiceCategory	hasSubService
napcs	NaturalVegetableFibres	115139	partOfServiceCategory	hasSubService
napcs	MedicinalPlants	115139	partOfServiceCategory	hasSubService
napcs	MustardSeeds	115139	partOfServiceCategory	hasSubService
napcs	OtherSpiceSeeds	115139	partOfServiceCategory	hasSubService
napcs	VegetalGums	115139	partOfServiceCategory	hasSubService
napcs	OtherCrudeVegetableMaterials	115139	partOfServiceCategory	hasSubService
napcs	SeedsPlantingExceptPotato	115139	partOfServiceCategory	hasSubService
napcs	FloricultureNurseryProducts	115	partOfServiceCategory	hasSubService
napcs	SeedsFlowers	11514	partOfServiceCategory	hasSubService
napcs	FlowerSeeds	115141	partOfServiceCategory	hasSubService
napcs	ShrubSeeds	115141	partOfServiceCategory	hasSubService
napcs	TreeSeeds	115141	partOfServiceCategory	hasSubService
napcs	ChristmasTrees	11514	partOfServiceCategory	hasSubService
napcs	ChristmasTrees1151421	115142	partOfServiceCategory	hasSubService
napcs	FloricultureProducts	11514	partOfServiceCategory	hasSubService
napcs	IndoorPottedPlants	115143	partOfServiceCategory	hasSubService
napcs	OutdoorPottedPlants	115143	partOfServiceCategory	hasSubService
napcs	Cuttings	115143	partOfServiceCategory	hasSubService
napcs	BeddingPlants	115143	partOfServiceCategory	hasSubService
napcs	CutFlowers	115143	partOfServiceCategory	hasSubService
napcs	NurseryProducts	11514	partOfServiceCategory	hasSubService
napcs	Trees	115144	partOfServiceCategory	hasSubService
napcs	Shrubs	115144	partOfServiceCategory	hasSubService
napcs	Vines	115144	partOfServiceCategory	hasSubService
napcs	SmallFruitBushes	115144	partOfServiceCategory	hasSubService
napcs	TreeSeedlings	115144	partOfServiceCategory	hasSubService
napcs	OtherNurseryTreesPlants	115144	partOfServiceCategory	hasSubService
napcs	Sod	11514	partOfServiceCategory	hasSubService
napcs	Sod1151451	115145	partOfServiceCategory	hasSubService
napcs	EggsShell	116	partOfServiceCategory	hasSubService
napcs	EggsShell116111	11611	partOfServiceCategory	hasSubService
napcs	EggsShellConsumption	116111	partOfServiceCategory	hasSubService
napcs	EggsShellHatcheries	116111	partOfServiceCategory	hasSubService
napcs	EggsShell1161113	116111	partOfServiceCategory	hasSubService
napcs	UnprocessedMilk	116	partOfServiceCategory	hasSubService
napcs	UnprocessedMilk116121	11612	partOfServiceCategory	hasSubService
napcs	UnprocessedMilk1161211	116121	partOfServiceCategory	hasSubService
napcs	RawFurskins	116	partOfServiceCategory	hasSubService
napcs	RawFurskins116131	11613	partOfServiceCategory	hasSubService
napcs	RawFurskins1161311	116131	partOfServiceCategory	hasSubService
napcs	RawWoolAnimalHair	11613	partOfServiceCategory	hasSubService
napcs	RawWool	116132	partOfServiceCategory	hasSubService
napcs	RawAnimalHair	116132	partOfServiceCategory	hasSubService
napcs	NaturalHoney	11613	partOfServiceCategory	hasSubService
napcs	NaturalHoney1161331	116133	partOfServiceCategory	hasSubService
napcs	PregnantMareUrine	11613	partOfServiceCategory	hasSubService
napcs	PregnantMareUrine1161341	116134	partOfServiceCategory	hasSubService
napcs	Fish12111	121	partOfServiceCategory	hasSubService
napcs	LiveFish	12111	partOfServiceCategory	hasSubService
napcs	LiveFish1211111	121111	partOfServiceCategory	hasSubService
napcs	LiveRoe	121111	partOfServiceCategory	hasSubService
napcs	LiveCrustaceans	121111	partOfServiceCategory	hasSubService
napcs	LiveShellfish	121111	partOfServiceCategory	hasSubService
napcs	Fish121112	12111	partOfServiceCategory	hasSubService
napcs	Fish1211121	121112	partOfServiceCategory	hasSubService
napcs	CrustaceansShellfish	12111	partOfServiceCategory	hasSubService
napcs	Crustaceans	121113	partOfServiceCategory	hasSubService
napcs	Shellfish	121113	partOfServiceCategory	hasSubService
napcs	Seaweed	12111	partOfServiceCategory	hasSubService
napcs	Seaweed1211141	121114	partOfServiceCategory	hasSubService
napcs	IrishMoss	121114	partOfServiceCategory	hasSubService
napcs	OtherAlgae	121114	partOfServiceCategory	hasSubService
napcs	LogsBolts	131	partOfServiceCategory	hasSubService
napcs	HardwoodLogsBolts	13111	partOfServiceCategory	hasSubService
napcs	HardwoodLogsBolts1311111	131111	partOfServiceCategory	hasSubService
napcs	SoftwoodLogsBolts	13111	partOfServiceCategory	hasSubService
napcs	LogsBoltsSpruce	131112	partOfServiceCategory	hasSubService
napcs	LogsBoltsHemlockFir	131112	partOfServiceCategory	hasSubService
napcs	LogsBoltsDouglasFirWesternLarch	131112	partOfServiceCategory	hasSubService
napcs	LogsBoltsWesternRedCedar	131112	partOfServiceCategory	hasSubService
napcs	OtherLogsBoltsSoftwood	131112	partOfServiceCategory	hasSubService
napcs	Pulpwood	131	partOfServiceCategory	hasSubService
napcs	HardwoodPulpwood	13112	partOfServiceCategory	hasSubService
napcs	HardwoodPulpwood1311211	131121	partOfServiceCategory	hasSubService
napcs	SoftwoodPulpwood	13112	partOfServiceCategory	hasSubService
napcs	SoftwoodPulpwood1311221	131122	partOfServiceCategory	hasSubService
napcs	RoughUntreatedPoles	131	partOfServiceCategory	hasSubService
napcs	RoughUntreatedPoles131131	13113	partOfServiceCategory	hasSubService
napcs	RoughUntreatedPoles1311311	131131	partOfServiceCategory	hasSubService
napcs	RoughUntreatedPoles1311312	131131	partOfServiceCategory	hasSubService
napcs	ConventionalCrudeOil	141	partOfServiceCategory	hasSubService
napcs	ConventionalCrudeOil141111	14111	partOfServiceCategory	hasSubService
napcs	LightMediumCrudeOil	141111	partOfServiceCategory	hasSubService
napcs	HeavyCrudeOil	141111	partOfServiceCategory	hasSubService
napcs	CrudeDilutedBitumen	141	partOfServiceCategory	hasSubService
napcs	CrudeDilutedBitumen141121	14112	partOfServiceCategory	hasSubService
napcs	CrudeBitumen	141121	partOfServiceCategory	hasSubService
napcs	DilutedBitumen	141121	partOfServiceCategory	hasSubService
napcs	SyntheticCrudeOil	141	partOfServiceCategory	hasSubService
napcs	SyntheticCrudeOil141131	14113	partOfServiceCategory	hasSubService
napcs	SyntheticCrudeOil1411311	141131	partOfServiceCategory	hasSubService
napcs	NaturalGas14211	142	partOfServiceCategory	hasSubService
napcs	NaturalGas142111	14211	partOfServiceCategory	hasSubService
napcs	NaturalGas1421111	142111	partOfServiceCategory	hasSubService
napcs	NaturalGasLiquidsRelatedProducts14311	143	partOfServiceCategory	hasSubService
napcs	LiquefiedPetroleumGases	14311	partOfServiceCategory	hasSubService
napcs	PropanePropaneMixes	143111	partOfServiceCategory	hasSubService
napcs	ButaneButaneMixes	143111	partOfServiceCategory	hasSubService
napcs	NaturalGasLiquids	14311	partOfServiceCategory	hasSubService
napcs	Ethane	143112	partOfServiceCategory	hasSubService
napcs	LeaseCondensate	143112	partOfServiceCategory	hasSubService
napcs	PentanesPlus	143112	partOfServiceCategory	hasSubService
napcs	OtherNaturalGasLiquidsRelatedProducts	143112	partOfServiceCategory	hasSubService
napcs	HardCoal	144	partOfServiceCategory	hasSubService
napcs	Anthracite	14411	partOfServiceCategory	hasSubService
napcs	Anthracite1441111	144111	partOfServiceCategory	hasSubService
napcs	BituminousCoal	14411	partOfServiceCategory	hasSubService
napcs	CokingCoal	144112	partOfServiceCategory	hasSubService
napcs	OtherBituminousCoal	144112	partOfServiceCategory	hasSubService
napcs	BrownCoal	144	partOfServiceCategory	hasSubService
napcs	SubBituminousCoal	14412	partOfServiceCategory	hasSubService
napcs	SubBituminousCoal1441211	144121	partOfServiceCategory	hasSubService
napcs	Lignite	14412	partOfServiceCategory	hasSubService
napcs	Lignite1441221	144122	partOfServiceCategory	hasSubService
napcs	NuclearFuel	145	partOfServiceCategory	hasSubService
napcs	NuclearFuel145111	14511	partOfServiceCategory	hasSubService
napcs	NuclearFuel1451111	145111	partOfServiceCategory	hasSubService
napcs	FuelWoodSolidFuelProductsNEC	145	partOfServiceCategory	hasSubService
napcs	FuelWood	14512	partOfServiceCategory	hasSubService
napcs	FuelWoodHardwood	145121	partOfServiceCategory	hasSubService
napcs	FuelWoodSoftwood	145121	partOfServiceCategory	hasSubService
napcs	SolidFuelProducts	14512	partOfServiceCategory	hasSubService
napcs	FuelProductsWasteWood	145122	partOfServiceCategory	hasSubService
napcs	PeatBriquettesOtherPeatProductsUsedAsFuel	145122	partOfServiceCategory	hasSubService
napcs	OtherSolidFuelProducts	145122	partOfServiceCategory	hasSubService
napcs	SteamHeatedCooledAirWater	145	partOfServiceCategory	hasSubService
napcs	Steam	14513	partOfServiceCategory	hasSubService
napcs	Steam1451311	145131	partOfServiceCategory	hasSubService
napcs	HeatedCooledAirWater	14513	partOfServiceCategory	hasSubService
napcs	HeatedCooledAirWater1451321	145132	partOfServiceCategory	hasSubService
napcs	Electricity14611	146	partOfServiceCategory	hasSubService
napcs	Electricity146111	14611	partOfServiceCategory	hasSubService
napcs	ThermalGenerationElectricity	146111	partOfServiceCategory	hasSubService
napcs	NuclearElectricity	146111	partOfServiceCategory	hasSubService
napcs	HydroElectricity	146111	partOfServiceCategory	hasSubService
napcs	TidalElectricity	146111	partOfServiceCategory	hasSubService
napcs	WindElectricity	146111	partOfServiceCategory	hasSubService
napcs	SolarElectricity	146111	partOfServiceCategory	hasSubService
napcs	WaveElectricity	146111	partOfServiceCategory	hasSubService
napcs	GeothermalElectricity	146111	partOfServiceCategory	hasSubService
napcs	OtherFormsElectricity	146111	partOfServiceCategory	hasSubService
napcs	NaturalGasDistribution14711	147	partOfServiceCategory	hasSubService
napcs	NaturalGasDistribution147111	14711	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesIndustrialSystemsGasConsumers	147111	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesCommercialInstitutionalSystemsGasConsumers	147111	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesResidentialSystemsGasConsumers	147111	partOfServiceCategory	hasSubService
napcs	NaturalGasDistribution147112	14711	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesIndustrialConsumersEnrolledThirdPartyMarketers	147112	partOfServiceCategory	hasSubService
